experiment: long_term_forecast_ETTh1_96_96_A5_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A5_B2_C2_P2_M2_V0_fusion_F4_full_typedfusion_v1_F4_0
raw_deviation_projected/to_hidden_ratio: 0
mapping_conditional/pattern_only_mse: 2.692187071
mapping_conditional/mapping_mse: 2.675053835
mapping_conditional/gain: 0.01713323593
mapping_conditional/gain_percent: 0.636405847
mapping_conditional/sample_mean: 0.01713314094
mapping_conditional/sample_median: 0.01344680786
mapping_conditional/sample_p10: -0.01382136345
mapping_conditional/sample_p50: 0.01344680786
mapping_conditional/sample_p90: 0.05301761627
mapping_conditional/sample_fraction_gain_positive: 0.7357271095
mapping_shuffle/normal_mapping_mse: 0.3851050436
mapping_shuffle/shuffled_mapping_mse: 0.3851050436
mapping_shuffle/delta_mse: 0
edge_predictive_gain/mean: -0.0005927308812
edge_predictive_gain/median: 0.008030795492
edge_predictive_gain/p10: -0.1133005992
edge_predictive_gain/p50: 0.008030795492
edge_predictive_gain/p90: 0.152558282
edge_predictive_gain/fraction_positive: 0.554517134
edge_predictive_gain/spearman_mapping_stability: 0.04654233918
edge_predictive_gain/spearman_edge_support: -0.07186404787
correlation/pearson_c_pat_sample_mse: -0.1062221978
correlation/spearman_c_pat_sample_mse: -0.06862244142
correlation/pearson_c_map_sample_mse: 0.05864658406
correlation/spearman_c_map_sample_mse: 0.04081201828
correlation/pearson_c_inv_sample_mse: -0.1062221978
correlation/spearman_c_inv_sample_mse: -0.06862244142
correlation/pearson_graph_gate_sample_mse: -0.07452564067
correlation/spearman_graph_gate_sample_mse: -0.0388119353
correlation/pearson_correction_norm_sample_mse: -0.07211828863
correlation/spearman_correction_norm_sample_mse: -0.06516181589
correlation/pearson_mapping_deviation_norm_sample_mse: -0.1436622119
correlation/spearman_mapping_deviation_norm_sample_mse: -0.1288472086
correlation/spearman_c_pat_raw_deviation_norm: -0.6858241695
correlation/spearman_raw_variation_zvar_norm: nan
correlation/spearman_raw_variation_env_gain: nan
correlation/spearman_shape_variation_norm_sample_mse: -0.09228957389
correlation/spearman_abs_d_shift_sample_mse: 0.4205440602
correlation/spearman_abs_d_scale_sample_mse: 0.2061544037
correlation/spearman_u_shift_sample_mse: 0.3583519198
correlation/spearman_u_scale_sample_mse: 0.2057341938
correlation/spearman_a_var_sample_mse: 0.290937131
correlation/spearman_shape_variation_norm_env_gain: nan
correlation/spearman_u_shift_env_gain: nan
correlation/spearman_u_scale_env_gain: nan
correlation/spearman_a_var_env_gain: nan
typed_correlation/spearman_shape_variation_norm_gain_shape: -0.0306237273
typed_correlation/spearman_abs_d_scale_gain_scale: 0.07038430585
typed_correlation/spearman_u_scale_gain_scale: 0.09136024128
typed_correlation/spearman_abs_d_shift_gain_shift: 0.3058984364
typed_correlation/spearman_u_shift_gain_shift: 0.3372362251
correlation/spearman_c_shape_sample_mse: -0.06299200564
correlation/spearman_c_shape_sample_mae: -0.1143703903
c_shape/quantile_Q1_count: 557
c_shape/quantile_Q1_MSE: 0.4436167777
c_shape/quantile_Q1_MAE: 0.4226065874
c_shape/quantile_Q1_mean: 0.6422634721
c_shape/quantile_Q2_count: 557
c_shape/quantile_Q2_MSE: 0.3989731669
c_shape/quantile_Q2_MAE: 0.4128486514
c_shape/quantile_Q2_mean: 0.7038576007
c_shape/quantile_Q3_count: 557
c_shape/quantile_Q3_MSE: 0.3622208536
c_shape/quantile_Q3_MAE: 0.3966107666
c_shape/quantile_Q3_mean: 0.7354949117
c_shape/quantile_Q4_count: 557
c_shape/quantile_Q4_MSE: 0.3467311859
c_shape/quantile_Q4_MAE: 0.3876556456
c_shape/quantile_Q4_mean: 0.7648418546
c_shape/quantile_Q5_count: 557
c_shape/quantile_Q5_MSE: 0.373983264
c_shape/quantile_Q5_MAE: 0.3946355283
c_shape/quantile_Q5_mean: 0.8127527237
correlation/spearman_c_rec_sample_mse: 0.01649063371
correlation/spearman_c_rec_sample_mae: 0.06870600471
c_rec/quantile_Q1_count: 557
c_rec/quantile_Q1_MSE: 0.3791771829
c_rec/quantile_Q1_MAE: 0.3938747048
c_rec/quantile_Q1_mean: 0.9602409005
c_rec/quantile_Q2_count: 557
c_rec/quantile_Q2_MSE: 0.3898361027
c_rec/quantile_Q2_MAE: 0.4056259394
c_rec/quantile_Q2_mean: 0.9636918902
c_rec/quantile_Q3_count: 557
c_rec/quantile_Q3_MSE: 0.3860509396
c_rec/quantile_Q3_MAE: 0.4040732682
c_rec/quantile_Q3_mean: 0.9659112692
c_rec/quantile_Q4_count: 557
c_rec/quantile_Q4_MSE: 0.3756185174
c_rec/quantile_Q4_MAE: 0.3991639316
c_rec/quantile_Q4_mean: 0.9685688615
c_rec/quantile_Q5_count: 557
c_rec/quantile_Q5_MSE: 0.3948425055
c_rec/quantile_Q5_MAE: 0.4116193354
c_rec/quantile_Q5_mean: 0.971997261
correlation/spearman_c_pred_sample_mse: -0.09209839812
correlation/spearman_c_pred_sample_mae: -0.1096801321
c_pred/quantile_Q1_count: 557
c_pred/quantile_Q1_MSE: 0.4272845984
c_pred/quantile_Q1_MAE: 0.4211201072
c_pred/quantile_Q1_mean: 0.5046828389
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.3790509999
c_pred/quantile_Q2_MAE: 0.4011554718
c_pred/quantile_Q2_mean: 0.5060017109
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.384981364
c_pred/quantile_Q3_MAE: 0.4030052125
c_pred/quantile_Q3_mean: 0.5069980025
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.3729186654
c_pred/quantile_Q4_MAE: 0.3986509442
c_pred/quantile_Q4_mean: 0.5081298351
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.3612896204
c_pred/quantile_Q5_MAE: 0.3904254436
c_pred/quantile_Q5_mean: 0.5096727014
correlation/spearman_c_pat_sample_mse: -0.06862244142
correlation/spearman_c_pat_sample_mae: -0.1192212628
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4433447719
c_pat/quantile_Q1_MAE: 0.4223126471
c_pat/quantile_Q1_mean: 0.315376997
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4066152871
c_pat/quantile_Q2_MAE: 0.4152891636
c_pat/quantile_Q2_mean: 0.3454306722
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.360129565
c_pat/quantile_Q3_MAE: 0.3970186412
c_pat/quantile_Q3_mean: 0.361202836
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.3425962031
c_pat/quantile_Q4_MAE: 0.3854193091
c_pat/quantile_Q4_mean: 0.3755363822
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.372839421
c_pat/quantile_Q5_MAE: 0.3943174481
c_pat/quantile_Q5_mean: 0.3990922868
mapping_conditional/c_map/Q1_count: 557
mapping_conditional/c_map/Q1_pattern_only_mse: 2.619279861
mapping_conditional/c_map/Q1_mapping_mse: 2.605388165
mapping_conditional/c_map/Q1_mapping_gain: 0.01389170531
mapping_conditional/c_map/Q1_final_model_mse: 0.3527677357
mapping_conditional/c_map/Q2_count: 557
mapping_conditional/c_map/Q2_pattern_only_mse: 2.746821642
mapping_conditional/c_map/Q2_mapping_mse: 2.731448412
mapping_conditional/c_map/Q2_mapping_gain: 0.01537313033
mapping_conditional/c_map/Q2_final_model_mse: 0.4082520902
mapping_conditional/c_map/Q3_count: 557
mapping_conditional/c_map/Q3_pattern_only_mse: 2.848926544
mapping_conditional/c_map/Q3_mapping_mse: 2.833064318
mapping_conditional/c_map/Q3_mapping_gain: 0.01586214826
mapping_conditional/c_map/Q3_final_model_mse: 0.3919598162
mapping_conditional/c_map/Q4_count: 557
mapping_conditional/c_map/Q4_pattern_only_mse: 2.783752441
mapping_conditional/c_map/Q4_mapping_mse: 2.764939308
mapping_conditional/c_map/Q4_mapping_gain: 0.01881302893
mapping_conditional/c_map/Q4_final_model_mse: 0.3815799057
mapping_conditional/c_map/Q5_count: 557
mapping_conditional/c_map/Q5_pattern_only_mse: 2.462154388
mapping_conditional/c_map/Q5_mapping_mse: 2.440428734
mapping_conditional/c_map/Q5_mapping_gain: 0.02172569931
mapping_conditional/c_map/Q5_final_model_mse: 0.39096573
mapping_conditional/u_map/Q1_count: 557
mapping_conditional/u_map/Q1_pattern_only_mse: 2.529913187
mapping_conditional/u_map/Q1_mapping_mse: 2.508254766
mapping_conditional/u_map/Q1_mapping_gain: 0.02165852673
mapping_conditional/u_map/Q1_final_model_mse: 0.3976447284
mapping_conditional/u_map/Q2_count: 557
mapping_conditional/u_map/Q2_pattern_only_mse: 2.803758621
mapping_conditional/u_map/Q2_mapping_mse: 2.784883261
mapping_conditional/u_map/Q2_mapping_gain: 0.01887565479
mapping_conditional/u_map/Q2_final_model_mse: 0.3832614422
mapping_conditional/u_map/Q3_count: 557
mapping_conditional/u_map/Q3_pattern_only_mse: 2.771502972
mapping_conditional/u_map/Q3_mapping_mse: 2.755633831
mapping_conditional/u_map/Q3_mapping_gain: 0.01586909592
mapping_conditional/u_map/Q3_final_model_mse: 0.3857885301
mapping_conditional/u_map/Q4_count: 557
mapping_conditional/u_map/Q4_pattern_only_mse: 2.725492239
mapping_conditional/u_map/Q4_mapping_mse: 2.710409164
mapping_conditional/u_map/Q4_mapping_gain: 0.01508289203
mapping_conditional/u_map/Q4_final_model_mse: 0.4086910486
mapping_conditional/u_map/Q5_count: 557
mapping_conditional/u_map/Q5_pattern_only_mse: 2.630268097
mapping_conditional/u_map/Q5_mapping_mse: 2.61608839
mapping_conditional/u_map/Q5_mapping_gain: 0.01417954266
mapping_conditional/u_map/Q5_final_model_mse: 0.3501394689
mapping_matched/cpat_Q1/cmap_low_count: 279
mapping_matched/cpat_Q1/cmap_low_sample_mse: 0.3504362404
mapping_matched/cpat_Q1/cmap_low_mapping_gain: 0.01426671073
mapping_matched/cpat_Q1/cmap_high_count: 278
mapping_matched/cpat_Q1/cmap_high_sample_mse: 0.5365874767
mapping_matched/cpat_Q1/cmap_high_mapping_gain: 0.01379148941
mapping_matched/cpat_Q2/cmap_low_count: 279
mapping_matched/cpat_Q2/cmap_low_sample_mse: 0.3652595878
mapping_matched/cpat_Q2/cmap_low_mapping_gain: 0.01175623666
mapping_matched/cpat_Q2/cmap_high_count: 278
mapping_matched/cpat_Q2/cmap_high_sample_mse: 0.4481197298
mapping_matched/cpat_Q2/cmap_high_mapping_gain: 0.0169227086
mapping_matched/cpat_Q3/cmap_low_count: 279
mapping_matched/cpat_Q3/cmap_low_sample_mse: 0.3402700126
mapping_matched/cpat_Q3/cmap_low_mapping_gain: 0.01531411801
mapping_matched/cpat_Q3/cmap_high_count: 278
mapping_matched/cpat_Q3/cmap_high_sample_mse: 0.3800604939
mapping_matched/cpat_Q3/cmap_high_mapping_gain: 0.02183218673
mapping_matched/cpat_Q4/cmap_low_count: 279
mapping_matched/cpat_Q4/cmap_low_sample_mse: 0.3422784805
mapping_matched/cpat_Q4/cmap_low_mapping_gain: 0.01847814955
mapping_matched/cpat_Q4/cmap_high_count: 278
mapping_matched/cpat_Q4/cmap_high_sample_mse: 0.3429150581
mapping_matched/cpat_Q4/cmap_high_mapping_gain: 0.0209469907
mapping_matched/cpat_Q5/cmap_low_count: 279
mapping_matched/cpat_Q5/cmap_low_sample_mse: 0.344530344
mapping_matched/cpat_Q5/cmap_low_mapping_gain: 0.01851552911
mapping_matched/cpat_Q5/cmap_high_count: 278
mapping_matched/cpat_Q5/cmap_high_sample_mse: 0.4012503326
mapping_matched/cpat_Q5/cmap_high_mapping_gain: 0.01953368634
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2578
cinv/bucket_0.2_0.4_MSE: 0.3811529279
cinv/bucket_0.2_0.4_MAE: 0.4019270539
cinv/bucket_0.4_0.6_count: 207
cinv/bucket_0.4_0.6_MSE: 0.4343248308
cinv/bucket_0.4_0.6_MAE: 0.4146327376
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4433447719
cpat/quantile_Q1_MAE: 0.4223126471
cpat/quantile_Q1_c_pat_mean: 0.315376997
cpat/quantile_Q1_c_map_mean: 0.3902441561
cpat/quantile_Q1_graph_gate_mean: 0.1906323731
cpat/quantile_Q1_correction_norm_mean: 1.66003263
cpat/quantile_Q1_raw_deviation_norm: 2.31633091
cpat/quantile_Q1_inv_MSE: 0.4489605427
cpat/quantile_Q1_env_MSE: 0.4489605427
cpat/quantile_Q1_env_gain: 0
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4066152871
cpat/quantile_Q2_MAE: 0.4152891636
cpat/quantile_Q2_c_pat_mean: 0.3454306722
cpat/quantile_Q2_c_map_mean: 0.4076856971
cpat/quantile_Q2_graph_gate_mean: 0.2085846961
cpat/quantile_Q2_correction_norm_mean: 1.823754191
cpat/quantile_Q2_raw_deviation_norm: 2.228325605
cpat/quantile_Q2_inv_MSE: 0.4127046168
cpat/quantile_Q2_env_MSE: 0.4127046168
cpat/quantile_Q2_env_gain: 0
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.360129565
cpat/quantile_Q3_MAE: 0.3970186412
cpat/quantile_Q3_c_pat_mean: 0.361202836
cpat/quantile_Q3_c_map_mean: 0.4194739759
cpat/quantile_Q3_graph_gate_mean: 0.2182799578
cpat/quantile_Q3_correction_norm_mean: 1.917821646
cpat/quantile_Q3_raw_deviation_norm: 2.186590672
cpat/quantile_Q3_inv_MSE: 0.3661642373
cpat/quantile_Q3_env_MSE: 0.3661642373
cpat/quantile_Q3_env_gain: 0
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.3425962031
cpat/quantile_Q4_MAE: 0.3854193091
cpat/quantile_Q4_c_pat_mean: 0.3755363822
cpat/quantile_Q4_c_map_mean: 0.4352685213
cpat/quantile_Q4_graph_gate_mean: 0.2267463207
cpat/quantile_Q4_correction_norm_mean: 1.984269857
cpat/quantile_Q4_raw_deviation_norm: 2.139011621
cpat/quantile_Q4_inv_MSE: 0.348077029
cpat/quantile_Q4_env_MSE: 0.348077029
cpat/quantile_Q4_env_gain: 0
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.372839421
cpat/quantile_Q5_MAE: 0.3943174481
cpat/quantile_Q5_c_pat_mean: 0.3990922868
cpat/quantile_Q5_c_map_mean: 0.4571918845
cpat/quantile_Q5_graph_gate_mean: 0.2416535318
cpat/quantile_Q5_correction_norm_mean: 2.108369589
cpat/quantile_Q5_raw_deviation_norm: 2.066744566
cpat/quantile_Q5_inv_MSE: 0.3774721622
cpat/quantile_Q5_env_MSE: 0.3774721622
cpat/quantile_Q5_env_gain: 0
typed_quantile/shape_variation_norm/Q1_count: 557
typed_quantile/shape_variation_norm/Q1_inv_MSE: 0.4050495327
typed_quantile/shape_variation_norm/Q1_shape_MSE: 0.4029389322
typed_quantile/shape_variation_norm/Q1_shape_gain: 0.002110629808
typed_quantile/shape_variation_norm/Q2_count: 557
typed_quantile/shape_variation_norm/Q2_inv_MSE: 0.3787528872
typed_quantile/shape_variation_norm/Q2_shape_MSE: 0.3779115379
typed_quantile/shape_variation_norm/Q2_shape_gain: 0.0008412975003
typed_quantile/shape_variation_norm/Q3_count: 557
typed_quantile/shape_variation_norm/Q3_inv_MSE: 0.3843488991
typed_quantile/shape_variation_norm/Q3_shape_MSE: 0.3836371899
typed_quantile/shape_variation_norm/Q3_shape_gain: 0.0007117083296
typed_quantile/shape_variation_norm/Q4_count: 557
typed_quantile/shape_variation_norm/Q4_inv_MSE: 0.4026746154
typed_quantile/shape_variation_norm/Q4_shape_MSE: 0.4012092352
typed_quantile/shape_variation_norm/Q4_shape_gain: 0.001465411158
typed_quantile/shape_variation_norm/Q5_count: 557
typed_quantile/shape_variation_norm/Q5_inv_MSE: 0.3825525939
typed_quantile/shape_variation_norm/Q5_shape_MSE: 0.380967021
typed_quantile/shape_variation_norm/Q5_shape_gain: 0.001585570979
typed_quantile/u_scale/Q1_count: 557
typed_quantile/u_scale/Q1_inv_MSE: 0.3565987945
typed_quantile/u_scale/Q1_scale_MSE: 0.3568835258
typed_quantile/u_scale/Q1_scale_gain: -0.0002846942807
typed_quantile/u_scale/Q2_count: 557
typed_quantile/u_scale/Q2_inv_MSE: 0.4020586014
typed_quantile/u_scale/Q2_scale_MSE: 0.4022679627
typed_quantile/u_scale/Q2_scale_gain: -0.0002094073861
typed_quantile/u_scale/Q3_count: 557
typed_quantile/u_scale/Q3_inv_MSE: 0.3951651454
typed_quantile/u_scale/Q3_scale_MSE: 0.3943336308
typed_quantile/u_scale/Q3_scale_gain: 0.0008314977167
typed_quantile/u_scale/Q4_count: 557
typed_quantile/u_scale/Q4_inv_MSE: 0.3439670503
typed_quantile/u_scale/Q4_scale_MSE: 0.3433981538
typed_quantile/u_scale/Q4_scale_gain: 0.0005689297104
typed_quantile/u_scale/Q5_count: 557
typed_quantile/u_scale/Q5_inv_MSE: 0.4555889666
typed_quantile/u_scale/Q5_scale_MSE: 0.4556480944
typed_quantile/u_scale/Q5_scale_gain: -5.918281022e-05
typed_quantile/u_shift/Q1_count: 557
typed_quantile/u_shift/Q1_inv_MSE: 0.2773061395
typed_quantile/u_shift/Q1_shift_MSE: 0.2758312225
typed_quantile/u_shift/Q1_shift_gain: 0.001474911696
typed_quantile/u_shift/Q2_count: 557
typed_quantile/u_shift/Q2_inv_MSE: 0.3683140576
typed_quantile/u_shift/Q2_shift_MSE: 0.3675803244
typed_quantile/u_shift/Q2_shift_gain: 0.0007336973213
typed_quantile/u_shift/Q3_count: 557
typed_quantile/u_shift/Q3_inv_MSE: 0.4003101885
typed_quantile/u_shift/Q3_shift_MSE: 0.3995157182
typed_quantile/u_shift/Q3_shift_gain: 0.0007944678655
typed_quantile/u_shift/Q4_count: 557
typed_quantile/u_shift/Q4_inv_MSE: 0.4583416879
typed_quantile/u_shift/Q4_shift_MSE: 0.4534035623
typed_quantile/u_shift/Q4_shift_gain: 0.004938154016
typed_quantile/u_shift/Q5_count: 557
typed_quantile/u_shift/Q5_inv_MSE: 0.4491064847
typed_quantile/u_shift/Q5_shift_MSE: 0.4373858273
typed_quantile/u_shift/Q5_shift_gain: 0.01172068808
raw_variation/shape_variation/Q1_count: 557
raw_variation/shape_variation/Q1_inv_MSE: 0.4050495327
raw_variation/shape_variation/Q1_env_MSE: 0.4050495327
raw_variation/shape_variation/Q1_env_gain: 0
raw_variation/shape_variation/Q1_final_MSE: 0.4016541839
raw_variation/shape_variation/Q2_count: 557
raw_variation/shape_variation/Q2_inv_MSE: 0.3787528872
raw_variation/shape_variation/Q2_env_MSE: 0.3787528872
raw_variation/shape_variation/Q2_env_gain: 0
raw_variation/shape_variation/Q2_final_MSE: 0.37189731
raw_variation/shape_variation/Q3_count: 557
raw_variation/shape_variation/Q3_inv_MSE: 0.3843488991
raw_variation/shape_variation/Q3_env_MSE: 0.3843488991
raw_variation/shape_variation/Q3_env_gain: 0
raw_variation/shape_variation/Q3_final_MSE: 0.3773779571
raw_variation/shape_variation/Q4_count: 557
raw_variation/shape_variation/Q4_inv_MSE: 0.4026746154
raw_variation/shape_variation/Q4_env_MSE: 0.4026746154
raw_variation/shape_variation/Q4_env_gain: 0
raw_variation/shape_variation/Q4_final_MSE: 0.3965919316
raw_variation/shape_variation/Q5_count: 557
raw_variation/shape_variation/Q5_inv_MSE: 0.3825525939
raw_variation/shape_variation/Q5_env_MSE: 0.3825525939
raw_variation/shape_variation/Q5_env_gain: 0
raw_variation/shape_variation/Q5_final_MSE: 0.3780038059
raw_variation/u_shift/Q1_count: 557
raw_variation/u_shift/Q1_inv_MSE: 0.2773061395
raw_variation/u_shift/Q1_env_MSE: 0.2773061395
raw_variation/u_shift/Q1_env_gain: 0
raw_variation/u_shift/Q1_final_MSE: 0.274551481
raw_variation/u_shift/Q2_count: 557
raw_variation/u_shift/Q2_inv_MSE: 0.3683140576
raw_variation/u_shift/Q2_env_MSE: 0.3683140576
raw_variation/u_shift/Q2_env_gain: 0
raw_variation/u_shift/Q2_final_MSE: 0.3657649457
raw_variation/u_shift/Q3_count: 557
raw_variation/u_shift/Q3_inv_MSE: 0.4003101885
raw_variation/u_shift/Q3_env_MSE: 0.4003101885
raw_variation/u_shift/Q3_env_gain: 0
raw_variation/u_shift/Q3_final_MSE: 0.3978205323
raw_variation/u_shift/Q4_count: 557
raw_variation/u_shift/Q4_inv_MSE: 0.4583416879
raw_variation/u_shift/Q4_env_MSE: 0.4583416879
raw_variation/u_shift/Q4_env_gain: 0
raw_variation/u_shift/Q4_final_MSE: 0.4519912302
raw_variation/u_shift/Q5_count: 557
raw_variation/u_shift/Q5_inv_MSE: 0.4491064847
raw_variation/u_shift/Q5_env_MSE: 0.4491064847
raw_variation/u_shift/Q5_env_gain: 0
raw_variation/u_shift/Q5_final_MSE: 0.4353970587
raw_variation/u_scale/Q1_count: 557
raw_variation/u_scale/Q1_inv_MSE: 0.3565987945
raw_variation/u_scale/Q1_env_MSE: 0.3565987945
raw_variation/u_scale/Q1_env_gain: 0
raw_variation/u_scale/Q1_final_MSE: 0.356441915
raw_variation/u_scale/Q2_count: 557
raw_variation/u_scale/Q2_inv_MSE: 0.4020586014
raw_variation/u_scale/Q2_env_MSE: 0.4020586014
