experiment: long_term_forecast_ETTh1_96_96_A5_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A5_B2_C2_P2_M2_V0_fusion_F4_full_relation_R2_relation_mapping_v1_0
typed/u_shift_mean: 0.2766724825
typed/shift_bias_norm: 0.2766533792
typed/z_inv_norm: 4.213767052
typed/z_after_shape_norm: 4.234099388
typed/z_after_scale_norm: 4.213433266
typed/z_final_norm: 4.267673969
typed/shape_correction_to_zinv_ratio: 0.04174485803
typed/shift_bias_to_zinv_ratio: 0.0663260147
typed_prediction/inv_MSE: 0.3915248215
typed_prediction/shape_MSE: 0.3902331591
typed_prediction/scale_MSE: 0.3913731277
typed_prediction/shift_MSE: 0.387506932
typed_prediction/typed_MSE: 0.3859431148
typed_gain/shape_mean: 0.001291712164
typed_gain/shape_fraction_gain_positive: 0.6585278276
typed_gain/scale_mean: 0.0001516996854
typed_gain/scale_fraction_gain_positive: 0.4843806104
typed_gain/shift_mean: 0.004017898347
typed_gain/shift_fraction_gain_positive: 0.6438061041
typed_gain/full_mean: 0.005581743084
typed_gain/full_fraction_gain_positive: 0.7482944345
graph/correction_norm_mean: 1.813762426
graph/correction_norm_p90: 3.26476717
graph/gate_mean: 0.2047130615
graph/gate_p10: 0.05056092888
graph/gate_p50: 0.2310820222
graph/gate_p90: 0.3232519925
graph/context_norm_mean: 1.999516845
hidden/invariant_base_norm_mean: 2.914954901
zinv/norm_mean: 4.213767052
graph/correction_to_hidden_ratio: 0.6205867529
hidden/norm_mean: 7.407783031
zvar/norm_mean: 0
zvar/norm_p90: 0
raw_deviation_projected/norm_mean: 0
raw_deviation_projected/norm_p90: 0
raw_deviation_projected/to_hidden_ratio: 0
mapping_conditional/pattern_only_mse: 2.692187071
mapping_conditional/mapping_mse: 2.675053835
mapping_conditional/gain: 0.01713323593
mapping_conditional/gain_percent: 0.636405847
mapping_conditional/sample_mean: 0.01713314094
mapping_conditional/sample_median: 0.01344680786
mapping_conditional/sample_p10: -0.01382136345
mapping_conditional/sample_p50: 0.01344680786
mapping_conditional/sample_p90: 0.05301761627
mapping_conditional/sample_fraction_gain_positive: 0.7357271095
mapping_shuffle/normal_mapping_mse: 0.3859637082
mapping_shuffle/shuffled_mapping_mse: 0.3852040172
mapping_shuffle/delta_mse: -0.000759691
edge_predictive_gain/mean: -0.0005927308812
edge_predictive_gain/median: 0.008030795492
edge_predictive_gain/p10: -0.1133005992
edge_predictive_gain/p50: 0.008030795492
edge_predictive_gain/p90: 0.152558282
edge_predictive_gain/fraction_positive: 0.554517134
edge_predictive_gain/spearman_mapping_stability: 0.04654233918
edge_predictive_gain/spearman_edge_support: -0.07186404787
correlation/pearson_c_pat_sample_mse: -0.1042270216
correlation/spearman_c_pat_sample_mse: -0.0643688979
correlation/pearson_c_map_sample_mse: 0.05974445398
correlation/spearman_c_map_sample_mse: 0.04298017781
correlation/pearson_c_inv_sample_mse: -0.1042270216
correlation/spearman_c_inv_sample_mse: -0.0643688979
correlation/pearson_graph_gate_sample_mse: -0.06962404586
correlation/spearman_graph_gate_sample_mse: -0.0323979924
correlation/pearson_correction_norm_sample_mse: -0.06822696225
correlation/spearman_correction_norm_sample_mse: -0.06035931575
correlation/pearson_mapping_deviation_norm_sample_mse: -0.1434914855
correlation/spearman_mapping_deviation_norm_sample_mse: -0.1299579662
correlation/spearman_c_pat_raw_deviation_norm: -0.6858241695
correlation/spearman_raw_variation_zvar_norm: nan
correlation/spearman_raw_variation_env_gain: nan
correlation/spearman_shape_variation_norm_sample_mse: -0.09222913469
correlation/spearman_abs_d_shift_sample_mse: 0.4146775414
correlation/spearman_abs_d_scale_sample_mse: 0.2017227313
correlation/spearman_u_shift_sample_mse: 0.3524585315
correlation/spearman_u_scale_sample_mse: 0.202667919
correlation/spearman_a_var_sample_mse: 0.2848551008
correlation/spearman_shape_variation_norm_env_gain: nan
correlation/spearman_u_shift_env_gain: nan
correlation/spearman_u_scale_env_gain: nan
correlation/spearman_a_var_env_gain: nan
typed_correlation/spearman_shape_variation_norm_gain_shape: -0.02794590638
typed_correlation/spearman_abs_d_scale_gain_scale: 0.06750354994
typed_correlation/spearman_u_scale_gain_scale: 0.08763997417
typed_correlation/spearman_abs_d_shift_gain_shift: 0.2739012205
typed_correlation/spearman_u_shift_gain_shift: 0.3147927772
correlation/spearman_c_shape_sample_mse: -0.05876426997
correlation/spearman_c_shape_sample_mae: -0.1098321827
c_shape/quantile_Q1_count: 557
c_shape/quantile_Q1_MSE: 0.4435487688
c_shape/quantile_Q1_MAE: 0.423009783
c_shape/quantile_Q1_mean: 0.6422634721
c_shape/quantile_Q2_count: 557
c_shape/quantile_Q2_MSE: 0.3994536102
c_shape/quantile_Q2_MAE: 0.4137098789
c_shape/quantile_Q2_mean: 0.7038576007
c_shape/quantile_Q3_count: 557
c_shape/quantile_Q3_MSE: 0.363638401
c_shape/quantile_Q3_MAE: 0.3978587687
c_shape/quantile_Q3_mean: 0.7354949117
c_shape/quantile_Q4_count: 557
c_shape/quantile_Q4_MSE: 0.3480018675
c_shape/quantile_Q4_MAE: 0.3889240623
c_shape/quantile_Q4_mean: 0.7648418546
c_shape/quantile_Q5_count: 557
c_shape/quantile_Q5_MSE: 0.3751760125
c_shape/quantile_Q5_MAE: 0.3959508538
c_shape/quantile_Q5_mean: 0.8127527237
correlation/spearman_c_rec_sample_mse: 0.01477601613
correlation/spearman_c_rec_sample_mae: 0.06652455776
c_rec/quantile_Q1_count: 557
c_rec/quantile_Q1_MSE: 0.3801129758
c_rec/quantile_Q1_MAE: 0.3949791491
c_rec/quantile_Q1_mean: 0.9602409005
c_rec/quantile_Q2_count: 557
c_rec/quantile_Q2_MSE: 0.3908520341
c_rec/quantile_Q2_MAE: 0.406681478
c_rec/quantile_Q2_mean: 0.9636918902
c_rec/quantile_Q3_count: 557
c_rec/quantile_Q3_MSE: 0.3872241974
c_rec/quantile_Q3_MAE: 0.4053248465
c_rec/quantile_Q3_mean: 0.9659112692
c_rec/quantile_Q4_count: 557
c_rec/quantile_Q4_MSE: 0.3762500286
c_rec/quantile_Q4_MAE: 0.4000031054
c_rec/quantile_Q4_mean: 0.9685688615
c_rec/quantile_Q5_count: 557
c_rec/quantile_Q5_MSE: 0.3953793943
c_rec/quantile_Q5_MAE: 0.4124647677
c_rec/quantile_Q5_mean: 0.971997261
correlation/spearman_c_pred_sample_mse: -0.09067042086
correlation/spearman_c_pred_sample_mae: -0.1104525414
c_pred/quantile_Q1_count: 557
c_pred/quantile_Q1_MSE: 0.4278229177
c_pred/quantile_Q1_MAE: 0.4223647714
c_pred/quantile_Q1_mean: 0.5046828389
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.3799397051
c_pred/quantile_Q2_MAE: 0.4021156132
c_pred/quantile_Q2_mean: 0.5060017109
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.3856310844
c_pred/quantile_Q3_MAE: 0.4038666189
c_pred/quantile_Q3_mean: 0.5069980025
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.3740703464
c_pred/quantile_Q4_MAE: 0.3997484446
c_pred/quantile_Q4_mean: 0.5081298351
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.3623545468
c_pred/quantile_Q5_MAE: 0.3913579285
c_pred/quantile_Q5_mean: 0.5096727014
correlation/spearman_c_pat_sample_mse: -0.0643688979
correlation/spearman_c_pat_sample_mae: -0.1147558902
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4432447553
c_pat/quantile_Q1_MAE: 0.4227305055
c_pat/quantile_Q1_mean: 0.315376997
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4070370197
c_pat/quantile_Q2_MAE: 0.4160963297
c_pat/quantile_Q2_mean: 0.3454306722
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.3616420031
c_pat/quantile_Q3_MAE: 0.3982644081
c_pat/quantile_Q3_mean: 0.361202836
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.3440455496
c_pat/quantile_Q4_MAE: 0.3868169785
c_pat/quantile_Q4_mean: 0.3755363822
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.3738493323
c_pat/quantile_Q5_MAE: 0.3955450654
c_pat/quantile_Q5_mean: 0.3990922868
mapping_conditional/c_map/Q1_count: 557
mapping_conditional/c_map/Q1_pattern_only_mse: 2.619279861
mapping_conditional/c_map/Q1_mapping_mse: 2.605388165
mapping_conditional/c_map/Q1_mapping_gain: 0.01389170531
mapping_conditional/c_map/Q1_final_model_mse: 0.3531918824
mapping_conditional/c_map/Q2_count: 557
mapping_conditional/c_map/Q2_pattern_only_mse: 2.746821642
mapping_conditional/c_map/Q2_mapping_mse: 2.731448412
mapping_conditional/c_map/Q2_mapping_gain: 0.01537313033
mapping_conditional/c_map/Q2_final_model_mse: 0.4091715813
mapping_conditional/c_map/Q3_count: 557
mapping_conditional/c_map/Q3_pattern_only_mse: 2.848926544
mapping_conditional/c_map/Q3_mapping_mse: 2.833064318
mapping_conditional/c_map/Q3_mapping_gain: 0.01586214826
mapping_conditional/c_map/Q3_final_model_mse: 0.3928352594
mapping_conditional/c_map/Q4_count: 557
mapping_conditional/c_map/Q4_pattern_only_mse: 2.783752441
mapping_conditional/c_map/Q4_mapping_mse: 2.764939308
mapping_conditional/c_map/Q4_mapping_gain: 0.01881302893
mapping_conditional/c_map/Q4_final_model_mse: 0.3827846944
mapping_conditional/c_map/Q5_count: 557
mapping_conditional/c_map/Q5_pattern_only_mse: 2.462154388
mapping_conditional/c_map/Q5_mapping_mse: 2.440428734
mapping_conditional/c_map/Q5_mapping_gain: 0.02172569931
mapping_conditional/c_map/Q5_final_model_mse: 0.3918352425
mapping_conditional/u_map/Q1_count: 557
mapping_conditional/u_map/Q1_pattern_only_mse: 2.529913187
mapping_conditional/u_map/Q1_mapping_mse: 2.508254766
mapping_conditional/u_map/Q1_mapping_gain: 0.02165852673
mapping_conditional/u_map/Q1_final_model_mse: 0.3984735012
mapping_conditional/u_map/Q2_count: 557
mapping_conditional/u_map/Q2_pattern_only_mse: 2.803758621
mapping_conditional/u_map/Q2_mapping_mse: 2.784883261
mapping_conditional/u_map/Q2_mapping_gain: 0.01887565479
mapping_conditional/u_map/Q2_final_model_mse: 0.3844385445
mapping_conditional/u_map/Q3_count: 557
mapping_conditional/u_map/Q3_pattern_only_mse: 2.771502972
mapping_conditional/u_map/Q3_mapping_mse: 2.755633831
mapping_conditional/u_map/Q3_mapping_gain: 0.01586909592
mapping_conditional/u_map/Q3_final_model_mse: 0.3867518306
mapping_conditional/u_map/Q4_count: 557
mapping_conditional/u_map/Q4_pattern_only_mse: 2.725492239
mapping_conditional/u_map/Q4_mapping_mse: 2.710409164
mapping_conditional/u_map/Q4_mapping_gain: 0.01508289203
mapping_conditional/u_map/Q4_final_model_mse: 0.4094638824
mapping_conditional/u_map/Q5_count: 557
mapping_conditional/u_map/Q5_pattern_only_mse: 2.630268097
mapping_conditional/u_map/Q5_mapping_mse: 2.61608839
mapping_conditional/u_map/Q5_mapping_gain: 0.01417954266
mapping_conditional/u_map/Q5_final_model_mse: 0.3506909013
mapping_matched/cpat_Q1/cmap_low_count: 279
mapping_matched/cpat_Q1/cmap_low_sample_mse: 0.3500915766
mapping_matched/cpat_Q1/cmap_low_mapping_gain: 0.01426671073
mapping_matched/cpat_Q1/cmap_high_count: 278
mapping_matched/cpat_Q1/cmap_high_sample_mse: 0.5367329717
mapping_matched/cpat_Q1/cmap_high_mapping_gain: 0.01379148941
mapping_matched/cpat_Q2/cmap_low_count: 279
mapping_matched/cpat_Q2/cmap_low_sample_mse: 0.3657388985
mapping_matched/cpat_Q2/cmap_low_mapping_gain: 0.01175623666
mapping_matched/cpat_Q2/cmap_high_count: 278
mapping_matched/cpat_Q2/cmap_high_sample_mse: 0.4484837055
mapping_matched/cpat_Q2/cmap_high_mapping_gain: 0.0169227086
mapping_matched/cpat_Q3/cmap_low_count: 279
mapping_matched/cpat_Q3/cmap_low_sample_mse: 0.3419210613
mapping_matched/cpat_Q3/cmap_low_mapping_gain: 0.01531411801
mapping_matched/cpat_Q3/cmap_high_count: 278
mapping_matched/cpat_Q3/cmap_high_sample_mse: 0.3814338446
mapping_matched/cpat_Q3/cmap_high_mapping_gain: 0.02183218673
mapping_matched/cpat_Q4/cmap_low_count: 279
mapping_matched/cpat_Q4/cmap_low_sample_mse: 0.3438369036
mapping_matched/cpat_Q4/cmap_low_mapping_gain: 0.01847814955
mapping_matched/cpat_Q4/cmap_high_count: 278
mapping_matched/cpat_Q4/cmap_high_sample_mse: 0.3442549109
mapping_matched/cpat_Q4/cmap_high_mapping_gain: 0.0209469907
mapping_matched/cpat_Q5/cmap_low_count: 279
mapping_matched/cpat_Q5/cmap_low_sample_mse: 0.3457788229
mapping_matched/cpat_Q5/cmap_low_mapping_gain: 0.01851552911
mapping_matched/cpat_Q5/cmap_high_count: 278
mapping_matched/cpat_Q5/cmap_high_sample_mse: 0.4020207822
mapping_matched/cpat_Q5/cmap_high_mapping_gain: 0.01953368634
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2578
cinv/bucket_0.2_0.4_MSE: 0.3820594251
cinv/bucket_0.2_0.4_MAE: 0.4029664695
cinv/bucket_0.4_0.6_count: 207
cinv/bucket_0.4_0.6_MSE: 0.4345879555
cinv/bucket_0.4_0.6_MAE: 0.4154011011
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4432447553
cpat/quantile_Q1_MAE: 0.4227305055
cpat/quantile_Q1_c_pat_mean: 0.315376997
cpat/quantile_Q1_c_map_mean: 0.3902441561
cpat/quantile_Q1_graph_gate_mean: 0.1796670705
cpat/quantile_Q1_correction_norm_mean: 1.586592555
cpat/quantile_Q1_raw_deviation_norm: 2.31633091
cpat/quantile_Q1_inv_MSE: 0.4484156966
cpat/quantile_Q1_env_MSE: 0.4484156966
cpat/quantile_Q1_env_gain: 0
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4070370197
cpat/quantile_Q2_MAE: 0.4160963297
cpat/quantile_Q2_c_pat_mean: 0.3454306722
cpat/quantile_Q2_c_map_mean: 0.4076856971
cpat/quantile_Q2_graph_gate_mean: 0.1965773404
cpat/quantile_Q2_correction_norm_mean: 1.7420367
cpat/quantile_Q2_raw_deviation_norm: 2.228325605
cpat/quantile_Q2_inv_MSE: 0.4128991067
cpat/quantile_Q2_env_MSE: 0.4128991067
cpat/quantile_Q2_env_gain: 0
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.3616420031
cpat/quantile_Q3_MAE: 0.3982644081
cpat/quantile_Q3_c_pat_mean: 0.361202836
cpat/quantile_Q3_c_map_mean: 0.4194739759
cpat/quantile_Q3_graph_gate_mean: 0.2057048529
cpat/quantile_Q3_correction_norm_mean: 1.831792355
cpat/quantile_Q3_raw_deviation_norm: 2.186590672
cpat/quantile_Q3_inv_MSE: 0.3677306175
cpat/quantile_Q3_env_MSE: 0.3677306175
cpat/quantile_Q3_env_gain: 0
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.3440455496
cpat/quantile_Q4_MAE: 0.3868169785
cpat/quantile_Q4_c_pat_mean: 0.3755363822
cpat/quantile_Q4_c_map_mean: 0.4352685213
cpat/quantile_Q4_graph_gate_mean: 0.2137197703
cpat/quantile_Q4_correction_norm_mean: 1.895282745
cpat/quantile_Q4_raw_deviation_norm: 2.139011621
cpat/quantile_Q4_inv_MSE: 0.349860549
cpat/quantile_Q4_env_MSE: 0.349860549
cpat/quantile_Q4_env_gain: 0
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.3738493323
cpat/quantile_Q5_MAE: 0.3955450654
cpat/quantile_Q5_c_pat_mean: 0.3990922868
cpat/quantile_Q5_c_map_mean: 0.4571918845
cpat/quantile_Q5_graph_gate_mean: 0.2278963029
cpat/quantile_Q5_correction_norm_mean: 2.013107777
cpat/quantile_Q5_raw_deviation_norm: 2.066744566
cpat/quantile_Q5_inv_MSE: 0.3787181675
cpat/quantile_Q5_env_MSE: 0.3787181675
cpat/quantile_Q5_env_gain: 0
typed_quantile/shape_variation_norm/Q1_count: 557
typed_quantile/shape_variation_norm/Q1_inv_MSE: 0.4048467875
typed_quantile/shape_variation_norm/Q1_shape_MSE: 0.4028153121
typed_quantile/shape_variation_norm/Q1_shape_gain: 0.002031482989
typed_quantile/shape_variation_norm/Q2_count: 557
typed_quantile/shape_variation_norm/Q2_inv_MSE: 0.3803007305
typed_quantile/shape_variation_norm/Q2_shape_MSE: 0.3795100152
typed_quantile/shape_variation_norm/Q2_shape_gain: 0.0007907284889
typed_quantile/shape_variation_norm/Q3_count: 557
typed_quantile/shape_variation_norm/Q3_inv_MSE: 0.3860095143
typed_quantile/shape_variation_norm/Q3_shape_MSE: 0.385345608
typed_quantile/shape_variation_norm/Q3_shape_gain: 0.0006639159983
typed_quantile/shape_variation_norm/Q4_count: 557
typed_quantile/shape_variation_norm/Q4_inv_MSE: 0.4036037922
typed_quantile/shape_variation_norm/Q4_shape_MSE: 0.4021643698
typed_quantile/shape_variation_norm/Q4_shape_gain: 0.001439434243
typed_quantile/shape_variation_norm/Q5_count: 557
typed_quantile/shape_variation_norm/Q5_inv_MSE: 0.3828631938
typed_quantile/shape_variation_norm/Q5_shape_MSE: 0.3813301921
typed_quantile/shape_variation_norm/Q5_shape_gain: 0.001532998984
typed_quantile/u_scale/Q1_count: 557
typed_quantile/u_scale/Q1_inv_MSE: 0.357401818
typed_quantile/u_scale/Q1_scale_MSE: 0.3576909006
typed_quantile/u_scale/Q1_scale_gain: -0.0002890451869
typed_quantile/u_scale/Q2_count: 557
typed_quantile/u_scale/Q2_inv_MSE: 0.4037776291
typed_quantile/u_scale/Q2_scale_MSE: 0.4040049613
typed_quantile/u_scale/Q2_scale_gain: -0.0002273355058
typed_quantile/u_scale/Q3_count: 557
typed_quantile/u_scale/Q3_inv_MSE: 0.3976784647
typed_quantile/u_scale/Q3_scale_MSE: 0.3968574405
typed_quantile/u_scale/Q3_scale_gain: 0.00082098844
typed_quantile/u_scale/Q4_count: 557
typed_quantile/u_scale/Q4_inv_MSE: 0.3437900841
typed_quantile/u_scale/Q4_scale_MSE: 0.3432568312
typed_quantile/u_scale/Q4_scale_gain: 0.0005332171568
typed_quantile/u_scale/Q5_count: 557
typed_quantile/u_scale/Q5_inv_MSE: 0.4549761415
typed_quantile/u_scale/Q5_scale_MSE: 0.4550554752
typed_quantile/u_scale/Q5_scale_gain: -7.932628796e-05
typed_quantile/u_shift/Q1_count: 557
typed_quantile/u_shift/Q1_inv_MSE: 0.279594481
typed_quantile/u_shift/Q1_shift_MSE: 0.277877301
typed_quantile/u_shift/Q1_shift_gain: 0.00171720935
typed_quantile/u_shift/Q2_count: 557
typed_quantile/u_shift/Q2_inv_MSE: 0.3695105016
typed_quantile/u_shift/Q2_shift_MSE: 0.3682241142
typed_quantile/u_shift/Q2_shift_gain: 0.001286413171
typed_quantile/u_shift/Q3_count: 557
typed_quantile/u_shift/Q3_inv_MSE: 0.4012273252
typed_quantile/u_shift/Q3_shift_MSE: 0.4002262652
typed_quantile/u_shift/Q3_shift_gain: 0.001001108554
typed_quantile/u_shift/Q4_count: 557
typed_quantile/u_shift/Q4_inv_MSE: 0.4590473175
typed_quantile/u_shift/Q4_shift_MSE: 0.454136759
typed_quantile/u_shift/Q4_shift_gain: 0.004910556599
typed_quantile/u_shift/Q5_count: 557
typed_quantile/u_shift/Q5_inv_MSE: 0.4482444227
typed_quantile/u_shift/Q5_shift_MSE: 0.4370702207
typed_quantile/u_shift/Q5_shift_gain: 0.0111742029
raw_variation/shape_variation/Q1_count: 557
raw_variation/shape_variation/Q1_inv_MSE: 0.4048467875
raw_variation/shape_variation/Q1_env_MSE: 0.4048467875
raw_variation/shape_variation/Q1_env_gain: 0
raw_variation/shape_variation/Q1_final_MSE: 0.4015350044
raw_variation/shape_variation/Q2_count: 557
raw_variation/shape_variation/Q2_inv_MSE: 0.3803007305
raw_variation/shape_variation/Q2_env_MSE: 0.3803007305
raw_variation/shape_variation/Q2_env_gain: 0
raw_variation/shape_variation/Q2_final_MSE: 0.3732742071
raw_variation/shape_variation/Q3_count: 557
raw_variation/shape_variation/Q3_inv_MSE: 0.3860095143
raw_variation/shape_variation/Q3_env_MSE: 0.3860095143
raw_variation/shape_variation/Q3_env_gain: 0
raw_variation/shape_variation/Q3_final_MSE: 0.3789210618
raw_variation/shape_variation/Q4_count: 557
raw_variation/shape_variation/Q4_inv_MSE: 0.4036037922
raw_variation/shape_variation/Q4_env_MSE: 0.4036037922
raw_variation/shape_variation/Q4_env_gain: 0
raw_variation/shape_variation/Q4_final_MSE: 0.397556603
raw_variation/shape_variation/Q5_count: 557
raw_variation/shape_variation/Q5_inv_MSE: 0.3828631938
raw_variation/shape_variation/Q5_env_MSE: 0.3828631938
raw_variation/shape_variation/Q5_env_gain: 0
raw_variation/shape_variation/Q5_final_MSE: 0.3785317242
raw_variation/u_shift/Q1_count: 557
raw_variation/u_shift/Q1_inv_MSE: 0.279594481
raw_variation/u_shift/Q1_env_MSE: 0.279594481
raw_variation/u_shift/Q1_env_gain: 0
raw_variation/u_shift/Q1_final_MSE: 0.2765553892
