experiment: long_term_forecast_ETTh1_96_96_A3_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A3_B2_C2_P2_M2_V0_factorized_var_v1_invariant_baseline_0
correlation/spearman_shape_variation_norm_sample_mse: -0.08846853394
correlation/spearman_abs_d_shift_sample_mse: 0.4376698597
correlation/spearman_abs_d_scale_sample_mse: 0.2248726892
correlation/spearman_u_shift_sample_mse: 0.3735972156
correlation/spearman_u_scale_sample_mse: 0.2260510618
correlation/spearman_a_var_sample_mse: 0.3129262004
correlation/spearman_shape_variation_norm_env_gain: 0.07936954328
correlation/spearman_u_shift_env_gain: -0.1561777664
correlation/spearman_u_scale_env_gain: -0.2022016949
correlation/spearman_a_var_env_gain: -0.157452303
correlation/spearman_c_shape_sample_mse: -0.07088491601
correlation/spearman_c_shape_sample_mae: -0.113422041
c_shape/quantile_Q1_count: 557
c_shape/quantile_Q1_MSE: 0.4497473836
c_shape/quantile_Q1_MAE: 0.4246274531
c_shape/quantile_Q1_mean: 0.6422634721
c_shape/quantile_Q2_count: 557
c_shape/quantile_Q2_MSE: 0.4046248794
c_shape/quantile_Q2_MAE: 0.4162679017
c_shape/quantile_Q2_mean: 0.7038576007
c_shape/quantile_Q3_count: 557
c_shape/quantile_Q3_MSE: 0.3672766984
c_shape/quantile_Q3_MAE: 0.3998303115
c_shape/quantile_Q3_mean: 0.7354949117
c_shape/quantile_Q4_count: 557
c_shape/quantile_Q4_MSE: 0.3501178622
c_shape/quantile_Q4_MAE: 0.3902472556
c_shape/quantile_Q4_mean: 0.7648418546
c_shape/quantile_Q5_count: 557
c_shape/quantile_Q5_MSE: 0.3765025735
c_shape/quantile_Q5_MAE: 0.3978459835
c_shape/quantile_Q5_mean: 0.8127527237
correlation/spearman_c_rec_sample_mse: 0.007314582721
correlation/spearman_c_rec_sample_mae: 0.05907773945
c_rec/quantile_Q1_count: 557
c_rec/quantile_Q1_MSE: 0.3846018314
c_rec/quantile_Q1_MAE: 0.3972977698
c_rec/quantile_Q1_mean: 0.9602409005
c_rec/quantile_Q2_count: 557
c_rec/quantile_Q2_MSE: 0.3951705396
c_rec/quantile_Q2_MAE: 0.4090492427
c_rec/quantile_Q2_mean: 0.9636918902
c_rec/quantile_Q3_count: 557
c_rec/quantile_Q3_MSE: 0.3914951682
c_rec/quantile_Q3_MAE: 0.4069689512
c_rec/quantile_Q3_mean: 0.9659112692
c_rec/quantile_Q4_count: 557
c_rec/quantile_Q4_MSE: 0.3798086941
c_rec/quantile_Q4_MAE: 0.4022507966
c_rec/quantile_Q4_mean: 0.9685688615
c_rec/quantile_Q5_count: 557
c_rec/quantile_Q5_MSE: 0.3971931934
c_rec/quantile_Q5_MAE: 0.4132521749
c_rec/quantile_Q5_mean: 0.971997261
correlation/spearman_c_pred_sample_mse: -0.08890530887
correlation/spearman_c_pred_sample_mae: -0.1063078946
c_pred/quantile_Q1_count: 557
c_pred/quantile_Q1_MSE: 0.4328591824
c_pred/quantile_Q1_MAE: 0.4250183702
c_pred/quantile_Q1_mean: 0.5046828389
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.382427454
c_pred/quantile_Q2_MAE: 0.4033831656
c_pred/quantile_Q2_mean: 0.5060017109
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.388531059
c_pred/quantile_Q3_MAE: 0.404717803
c_pred/quantile_Q3_mean: 0.5069980025
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.3772717714
c_pred/quantile_Q4_MAE: 0.4010956585
c_pred/quantile_Q4_mean: 0.5081298351
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.3671799004
c_pred/quantile_Q5_MAE: 0.3946039677
c_pred/quantile_Q5_mean: 0.5096727014
correlation/spearman_c_pat_sample_mse: -0.07678437159
correlation/spearman_c_pat_sample_mae: -0.118499342
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4496032596
c_pat/quantile_Q1_MAE: 0.4243808389
c_pat/quantile_Q1_mean: 0.315376997
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4124783874
c_pat/quantile_Q2_MAE: 0.418746382
c_pat/quantile_Q2_mean: 0.3454306722
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.3647629619
c_pat/quantile_Q3_MAE: 0.4000009298
c_pat/quantile_Q3_mean: 0.361202836
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.346174866
c_pat/quantile_Q4_MAE: 0.3882569671
c_pat/quantile_Q4_mean: 0.3755363822
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.3752498925
c_pat/quantile_Q5_MAE: 0.3974338174
c_pat/quantile_Q5_mean: 0.3990922868
mapping_conditional/c_map/Q1_count: 557
mapping_conditional/c_map/Q1_pattern_only_mse: 2.619279861
mapping_conditional/c_map/Q1_mapping_mse: 2.605388165
mapping_conditional/c_map/Q1_mapping_gain: 0.01389170531
mapping_conditional/c_map/Q1_final_model_mse: 0.3568505943
mapping_conditional/c_map/Q2_count: 557
mapping_conditional/c_map/Q2_pattern_only_mse: 2.746821642
mapping_conditional/c_map/Q2_mapping_mse: 2.731448412
mapping_conditional/c_map/Q2_mapping_gain: 0.01537313033
mapping_conditional/c_map/Q2_final_model_mse: 0.4147923291
mapping_conditional/c_map/Q3_count: 557
mapping_conditional/c_map/Q3_pattern_only_mse: 2.848926544
mapping_conditional/c_map/Q3_mapping_mse: 2.833064318
mapping_conditional/c_map/Q3_mapping_gain: 0.01586214826
mapping_conditional/c_map/Q3_final_model_mse: 0.39678967
mapping_conditional/c_map/Q4_count: 557
mapping_conditional/c_map/Q4_pattern_only_mse: 2.783752441
mapping_conditional/c_map/Q4_mapping_mse: 2.764939308
mapping_conditional/c_map/Q4_mapping_gain: 0.01881302893
mapping_conditional/c_map/Q4_final_model_mse: 0.3867506385
mapping_conditional/c_map/Q5_count: 557
mapping_conditional/c_map/Q5_pattern_only_mse: 2.462154388
mapping_conditional/c_map/Q5_mapping_mse: 2.440428734
mapping_conditional/c_map/Q5_mapping_gain: 0.02172569931
mapping_conditional/c_map/Q5_final_model_mse: 0.393086195
mapping_conditional/u_map/Q1_count: 557
mapping_conditional/u_map/Q1_pattern_only_mse: 2.529913187
mapping_conditional/u_map/Q1_mapping_mse: 2.508254766
mapping_conditional/u_map/Q1_mapping_gain: 0.02165852673
mapping_conditional/u_map/Q1_final_model_mse: 0.3997885883
mapping_conditional/u_map/Q2_count: 557
mapping_conditional/u_map/Q2_pattern_only_mse: 2.803758621
mapping_conditional/u_map/Q2_mapping_mse: 2.784883261
mapping_conditional/u_map/Q2_mapping_gain: 0.01887565479
mapping_conditional/u_map/Q2_final_model_mse: 0.3882764578
mapping_conditional/u_map/Q3_count: 557
mapping_conditional/u_map/Q3_pattern_only_mse: 2.771502972
mapping_conditional/u_map/Q3_mapping_mse: 2.755633831
mapping_conditional/u_map/Q3_mapping_gain: 0.01586909592
mapping_conditional/u_map/Q3_final_model_mse: 0.3908658624
mapping_conditional/u_map/Q4_count: 557
mapping_conditional/u_map/Q4_pattern_only_mse: 2.725492239
mapping_conditional/u_map/Q4_mapping_mse: 2.710409164
mapping_conditional/u_map/Q4_mapping_gain: 0.01508289203
mapping_conditional/u_map/Q4_final_model_mse: 0.4154800475
mapping_conditional/u_map/Q5_count: 557
mapping_conditional/u_map/Q5_pattern_only_mse: 2.630268097
mapping_conditional/u_map/Q5_mapping_mse: 2.61608839
mapping_conditional/u_map/Q5_mapping_gain: 0.01417954266
mapping_conditional/u_map/Q5_final_model_mse: 0.3538584113
mapping_matched/cpat_Q1/cmap_low_count: 279
mapping_matched/cpat_Q1/cmap_low_sample_mse: 0.3553863764
mapping_matched/cpat_Q1/cmap_low_mapping_gain: 0.01426671073
mapping_matched/cpat_Q1/cmap_high_count: 278
mapping_matched/cpat_Q1/cmap_high_sample_mse: 0.5441589952
mapping_matched/cpat_Q1/cmap_high_mapping_gain: 0.01379148941
mapping_matched/cpat_Q2/cmap_low_count: 279
mapping_matched/cpat_Q2/cmap_low_sample_mse: 0.3707813025
mapping_matched/cpat_Q2/cmap_low_mapping_gain: 0.01175623666
mapping_matched/cpat_Q2/cmap_high_count: 278
mapping_matched/cpat_Q2/cmap_high_sample_mse: 0.4543254077
mapping_matched/cpat_Q2/cmap_high_mapping_gain: 0.0169227086
mapping_matched/cpat_Q3/cmap_low_count: 279
mapping_matched/cpat_Q3/cmap_low_sample_mse: 0.3443716764
mapping_matched/cpat_Q3/cmap_low_mapping_gain: 0.01531411801
mapping_matched/cpat_Q3/cmap_high_count: 278
mapping_matched/cpat_Q3/cmap_high_sample_mse: 0.3852276504
mapping_matched/cpat_Q3/cmap_high_mapping_gain: 0.02183218673
mapping_matched/cpat_Q4/cmap_low_count: 279
mapping_matched/cpat_Q4/cmap_low_sample_mse: 0.3461914659
mapping_matched/cpat_Q4/cmap_low_mapping_gain: 0.01847814955
mapping_matched/cpat_Q4/cmap_high_count: 278
mapping_matched/cpat_Q4/cmap_high_sample_mse: 0.3461582065
mapping_matched/cpat_Q4/cmap_high_mapping_gain: 0.0209469907
mapping_matched/cpat_Q5/cmap_low_count: 279
mapping_matched/cpat_Q5/cmap_low_sample_mse: 0.3483828008
mapping_matched/cpat_Q5/cmap_low_mapping_gain: 0.01851552911
mapping_matched/cpat_Q5/cmap_high_count: 278
mapping_matched/cpat_Q5/cmap_high_sample_mse: 0.4022136927
mapping_matched/cpat_Q5/cmap_high_mapping_gain: 0.01953368634
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2578
cinv/bucket_0.2_0.4_MSE: 0.3858767748
cinv/bucket_0.2_0.4_MAE: 0.404773891
cinv/bucket_0.4_0.6_count: 207
cinv/bucket_0.4_0.6_MSE: 0.4366942346
cinv/bucket_0.4_0.6_MAE: 0.4180922806
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4496032596
cpat/quantile_Q1_MAE: 0.4243808389
cpat/quantile_Q1_c_pat_mean: 0.315376997
cpat/quantile_Q1_c_map_mean: 0.3902441561
cpat/quantile_Q1_graph_gate_mean: 0.1952768266
cpat/quantile_Q1_correction_norm_mean: 1.779892087
cpat/quantile_Q1_raw_deviation_norm: 2.31633091
cpat/quantile_Q1_inv_MSE: 0.4496032596
cpat/quantile_Q1_env_MSE: 0.4630708694
cpat/quantile_Q1_env_gain: -0.01346767321
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4124783874
cpat/quantile_Q2_MAE: 0.418746382
cpat/quantile_Q2_c_pat_mean: 0.3454306722
cpat/quantile_Q2_c_map_mean: 0.4076856971
cpat/quantile_Q2_graph_gate_mean: 0.2134239227
cpat/quantile_Q2_correction_norm_mean: 1.952554703
cpat/quantile_Q2_raw_deviation_norm: 2.228325605
cpat/quantile_Q2_inv_MSE: 0.4124783874
cpat/quantile_Q2_env_MSE: 0.4343982637
cpat/quantile_Q2_env_gain: -0.02191991545
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.3647629619
cpat/quantile_Q3_MAE: 0.4000009298
cpat/quantile_Q3_c_pat_mean: 0.361202836
cpat/quantile_Q3_c_map_mean: 0.4194739759
cpat/quantile_Q3_graph_gate_mean: 0.2232228369
cpat/quantile_Q3_correction_norm_mean: 2.052040339
cpat/quantile_Q3_raw_deviation_norm: 2.186590672
cpat/quantile_Q3_inv_MSE: 0.3647629619
cpat/quantile_Q3_env_MSE: 0.3960405886
cpat/quantile_Q3_env_gain: -0.0312776193
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.346174866
cpat/quantile_Q4_MAE: 0.3882569671
cpat/quantile_Q4_c_pat_mean: 0.3755363822
cpat/quantile_Q4_c_map_mean: 0.4352685213
cpat/quantile_Q4_graph_gate_mean: 0.2318968624
cpat/quantile_Q4_correction_norm_mean: 2.123316526
cpat/quantile_Q4_raw_deviation_norm: 2.139011621
cpat/quantile_Q4_inv_MSE: 0.346174866
cpat/quantile_Q4_env_MSE: 0.3857732117
cpat/quantile_Q4_env_gain: -0.03959837556
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.3752498925
cpat/quantile_Q5_MAE: 0.3974338174
cpat/quantile_Q5_c_pat_mean: 0.3990922868
cpat/quantile_Q5_c_map_mean: 0.4571918845
cpat/quantile_Q5_graph_gate_mean: 0.2470122874
cpat/quantile_Q5_correction_norm_mean: 2.255424976
cpat/quantile_Q5_raw_deviation_norm: 2.066744566
cpat/quantile_Q5_inv_MSE: 0.3752498925
cpat/quantile_Q5_env_MSE: 0.4167482555
cpat/quantile_Q5_env_gain: -0.04149835184
raw_variation/shape_variation/Q1_count: 557
raw_variation/shape_variation/Q1_inv_MSE: 0.4051152766
raw_variation/shape_variation/Q1_env_MSE: 0.4329941273
raw_variation/shape_variation/Q1_env_gain: -0.02787885629
raw_variation/shape_variation/Q1_final_MSE: 0.4051152766
raw_variation/shape_variation/Q2_count: 557
raw_variation/shape_variation/Q2_inv_MSE: 0.3768131733
raw_variation/shape_variation/Q2_env_MSE: 0.4128598869
raw_variation/shape_variation/Q2_env_gain: -0.03604671732
raw_variation/shape_variation/Q2_final_MSE: 0.3768131733
raw_variation/shape_variation/Q3_count: 557
raw_variation/shape_variation/Q3_inv_MSE: 0.3829265237
raw_variation/shape_variation/Q3_env_MSE: 0.4197491109
raw_variation/shape_variation/Q3_env_gain: -0.03682264686
raw_variation/shape_variation/Q3_final_MSE: 0.3829265237
raw_variation/shape_variation/Q4_count: 557
raw_variation/shape_variation/Q4_inv_MSE: 0.4015395641
raw_variation/shape_variation/Q4_env_MSE: 0.4265832305
raw_variation/shape_variation/Q4_env_gain: -0.02504367568
raw_variation/shape_variation/Q4_final_MSE: 0.4015395641
raw_variation/shape_variation/Q5_count: 557
raw_variation/shape_variation/Q5_inv_MSE: 0.3818748295
raw_variation/shape_variation/Q5_env_MSE: 0.403844893
raw_variation/shape_variation/Q5_env_gain: -0.02197004482
raw_variation/shape_variation/Q5_final_MSE: 0.3818748295
raw_variation/u_shift/Q1_count: 557
raw_variation/u_shift/Q1_inv_MSE: 0.2767149508
raw_variation/u_shift/Q1_env_MSE: 0.2943235338
raw_variation/u_shift/Q1_env_gain: -0.01760855876
raw_variation/u_shift/Q1_final_MSE: 0.2767149508
raw_variation/u_shift/Q2_count: 557
raw_variation/u_shift/Q2_inv_MSE: 0.3683284819
raw_variation/u_shift/Q2_env_MSE: 0.3877534866
raw_variation/u_shift/Q2_env_gain: -0.01942503639
raw_variation/u_shift/Q2_final_MSE: 0.3683284819
raw_variation/u_shift/Q3_count: 557
raw_variation/u_shift/Q3_inv_MSE: 0.3991582096
raw_variation/u_shift/Q3_env_MSE: 0.4234023988
raw_variation/u_shift/Q3_env_gain: -0.02424418181
raw_variation/u_shift/Q3_final_MSE: 0.3991582096
raw_variation/u_shift/Q4_count: 557
raw_variation/u_shift/Q4_inv_MSE: 0.4561165869
raw_variation/u_shift/Q4_env_MSE: 0.5017428398
raw_variation/u_shift/Q4_env_gain: -0.04562626034
raw_variation/u_shift/Q4_final_MSE: 0.4561165869
raw_variation/u_shift/Q5_count: 557
raw_variation/u_shift/Q5_inv_MSE: 0.4479510784
raw_variation/u_shift/Q5_env_MSE: 0.4888090491
raw_variation/u_shift/Q5_env_gain: -0.04085790738
raw_variation/u_shift/Q5_final_MSE: 0.4479510784
raw_variation/u_scale/Q1_count: 557
raw_variation/u_scale/Q1_inv_MSE: 0.3562537432
raw_variation/u_scale/Q1_env_MSE: 0.3601111472
raw_variation/u_scale/Q1_env_gain: -0.003857408417
raw_variation/u_scale/Q1_final_MSE: 0.3562537432
raw_variation/u_scale/Q2_count: 557
raw_variation/u_scale/Q2_inv_MSE: 0.4013229609
raw_variation/u_scale/Q2_env_MSE: 0.4144999385
raw_variation/u_scale/Q2_env_gain: -0.01317698509
raw_variation/u_scale/Q2_final_MSE: 0.4013229609
raw_variation/u_scale/Q3_count: 557
raw_variation/u_scale/Q3_inv_MSE: 0.3928964436
raw_variation/u_scale/Q3_env_MSE: 0.4360398352
raw_variation/u_scale/Q3_env_gain: -0.04314339906
raw_variation/u_scale/Q3_final_MSE: 0.3928964436
raw_variation/u_scale/Q4_count: 557
raw_variation/u_scale/Q4_inv_MSE: 0.3420735002
raw_variation/u_scale/Q4_env_MSE: 0.3993298113
raw_variation/u_scale/Q4_env_gain: -0.0572562851
raw_variation/u_scale/Q4_final_MSE: 0.3420735002
raw_variation/u_scale/Q5_count: 557
raw_variation/u_scale/Q5_inv_MSE: 0.4557227194
raw_variation/u_scale/Q5_env_MSE: 0.486050576
raw_variation/u_scale/Q5_env_gain: -0.03032786772
raw_variation/u_scale/Q5_final_MSE: 0.4557227194
raw_variation/a_var/Q1_count: 557
raw_variation/a_var/Q1_inv_MSE: 0.3331549168
raw_variation/a_var/Q1_env_MSE: 0.343198061
raw_variation/a_var/Q1_env_gain: -0.01004313678
raw_variation/a_var/Q1_final_MSE: 0.3331549168
raw_variation/a_var/Q2_count: 557
raw_variation/a_var/Q2_inv_MSE: 0.3412867188
raw_variation/a_var/Q2_env_MSE: 0.3685074747
raw_variation/a_var/Q2_env_gain: -0.02722073719
raw_variation/a_var/Q2_final_MSE: 0.3412867188
raw_variation/a_var/Q3_count: 557
raw_variation/a_var/Q3_inv_MSE: 0.3944049478
raw_variation/a_var/Q3_env_MSE: 0.4162229002
raw_variation/a_var/Q3_env_gain: -0.02181795985
raw_variation/a_var/Q3_final_MSE: 0.3944049478
raw_variation/a_var/Q4_count: 557
raw_variation/a_var/Q4_inv_MSE: 0.4293039739
raw_variation/a_var/Q4_env_MSE: 0.4775578082
raw_variation/a_var/Q4_env_gain: -0.04825382307
raw_variation/a_var/Q4_final_MSE: 0.4293039739
raw_variation/a_var/Q5_count: 557
raw_variation/a_var/Q5_inv_MSE: 0.4501188099
raw_variation/a_var/Q5_env_MSE: 0.490545094
raw_variation/a_var/Q5_env_gain: -0.04042628407
raw_variation/a_var/Q5_final_MSE: 0.4501188099
raw_variation/quantile_Q1_count: 557
raw_variation/quantile_Q1_inv_MSE: 0.4051152766
raw_variation/quantile_Q1_env_MSE: 0.4329941273
raw_variation/quantile_Q1_env_gain: -0.02787885629
raw_variation/quantile_Q1_final_MSE: 0.4051152766
raw_variation/quantile_Q1_raw_variation_norm: 2.008080721
raw_variation/quantile_Q1_c_pat_mean: 0.3818021417
raw_variation/quantile_Q2_count: 557
raw_variation/quantile_Q2_inv_MSE: 0.3768131733
raw_variation/quantile_Q2_env_MSE: 0.4128598869
raw_variation/quantile_Q2_env_gain: -0.03604671732
raw_variation/quantile_Q2_final_MSE: 0.3768131733
raw_variation/quantile_Q2_raw_variation_norm: 2.117810488
raw_variation/quantile_Q2_c_pat_mean: 0.3754763901
raw_variation/quantile_Q3_count: 557
raw_variation/quantile_Q3_inv_MSE: 0.3829265237
raw_variation/quantile_Q3_env_MSE: 0.4197491109
raw_variation/quantile_Q3_env_gain: -0.03682264686
raw_variation/quantile_Q3_final_MSE: 0.3829265237
raw_variation/quantile_Q3_raw_variation_norm: 2.181711674
raw_variation/quantile_Q3_c_pat_mean: 0.3641170263
raw_variation/quantile_Q4_count: 557
raw_variation/quantile_Q4_inv_MSE: 0.4015395641
raw_variation/quantile_Q4_env_MSE: 0.4265832305
raw_variation/quantile_Q4_env_gain: -0.02504367568
raw_variation/quantile_Q4_final_MSE: 0.4015395641
raw_variation/quantile_Q4_raw_variation_norm: 2.248959064
raw_variation/quantile_Q4_c_pat_mean: 0.3518339992
raw_variation/quantile_Q5_count: 557
raw_variation/quantile_Q5_inv_MSE: 0.3818748295
raw_variation/quantile_Q5_env_MSE: 0.403844893
raw_variation/quantile_Q5_env_gain: -0.02197004482
raw_variation/quantile_Q5_final_MSE: 0.3818748295
raw_variation/quantile_Q5_raw_variation_norm: 2.380441189
raw_variation/quantile_Q5_c_pat_mean: 0.3234096169

[stage0_warmup]
loaded_a0: True
a0_checkpoint: /data/OuXiaoyu/Time-Series-Library-FPEM/checkpoints/long_term_forecast_ETTh1_96_96_A0_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_A0_0/checkpoint.pth
best_epoch: 8
train_loss: 0.37462019329925755
val_loss: 0.6928303211250089
test_loss: 0.3853770626539534
projector_parameter_norm: 9.903531074523926
pattern_representation_variance: 0.986792802810669
projector_grad_norm: 0.0
