experiment: long_term_forecast_ETTh1_96_96_A5_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A5_B2_C2_P2_M2_Vshape_factorized_var_v1_Vshape_0
correlation/spearman_raw_variation_env_gain: 0.05084693588
correlation/spearman_shape_variation_norm_sample_mse: -0.08924916643
correlation/spearman_abs_d_shift_sample_mse: 0.428320581
correlation/spearman_abs_d_scale_sample_mse: 0.2029589199
correlation/spearman_u_shift_sample_mse: 0.362516921
correlation/spearman_u_scale_sample_mse: 0.2026059426
correlation/spearman_a_var_sample_mse: 0.2897497577
correlation/spearman_shape_variation_norm_env_gain: 0.05084693588
correlation/spearman_u_shift_env_gain: 0.05029955739
correlation/spearman_u_scale_env_gain: 0.05918201328
correlation/spearman_a_var_env_gain: 0.12432007
correlation/spearman_c_shape_sample_mse: -0.06253590518
correlation/spearman_c_shape_sample_mae: -0.09804105465
c_shape/quantile_Q1_count: 557
c_shape/quantile_Q1_MSE: 0.4497345388
c_shape/quantile_Q1_MAE: 0.4247968495
c_shape/quantile_Q1_mean: 0.6422634721
c_shape/quantile_Q2_count: 557
c_shape/quantile_Q2_MSE: 0.406350106
c_shape/quantile_Q2_MAE: 0.4167655408
c_shape/quantile_Q2_mean: 0.7038576007
c_shape/quantile_Q3_count: 557
c_shape/quantile_Q3_MSE: 0.3700022995
c_shape/quantile_Q3_MAE: 0.4013500214
c_shape/quantile_Q3_mean: 0.7354949117
c_shape/quantile_Q4_count: 557
c_shape/quantile_Q4_MSE: 0.3535006642
c_shape/quantile_Q4_MAE: 0.392655611
c_shape/quantile_Q4_mean: 0.7648418546
c_shape/quantile_Q5_count: 557
c_shape/quantile_Q5_MSE: 0.3794614375
c_shape/quantile_Q5_MAE: 0.4003128111
c_shape/quantile_Q5_mean: 0.8127527237
correlation/spearman_c_rec_sample_mse: 0.008136395099
correlation/spearman_c_rec_sample_mae: 0.06654636585
c_rec/quantile_Q1_count: 557
c_rec/quantile_Q1_MSE: 0.3865391016
c_rec/quantile_Q1_MAE: 0.3979189694
c_rec/quantile_Q1_mean: 0.9602409005
c_rec/quantile_Q2_count: 557
c_rec/quantile_Q2_MSE: 0.3982322812
c_rec/quantile_Q2_MAE: 0.4103619158
c_rec/quantile_Q2_mean: 0.9636918902
c_rec/quantile_Q3_count: 557
c_rec/quantile_Q3_MSE: 0.3946389258
c_rec/quantile_Q3_MAE: 0.4087398946
c_rec/quantile_Q3_mean: 0.9659112692
c_rec/quantile_Q4_count: 557
c_rec/quantile_Q4_MSE: 0.3812351823
c_rec/quantile_Q4_MAE: 0.4037598372
c_rec/quantile_Q4_mean: 0.9685688615
c_rec/quantile_Q5_count: 557
c_rec/quantile_Q5_MSE: 0.3984035254
c_rec/quantile_Q5_MAE: 0.4151001573
c_rec/quantile_Q5_mean: 0.971997261
correlation/spearman_c_pred_sample_mse: -0.08154354433
correlation/spearman_c_pred_sample_mae: -0.1020121727
c_pred/quantile_Q1_count: 557
c_pred/quantile_Q1_MSE: 0.4323447347
c_pred/quantile_Q1_MAE: 0.4255113602
c_pred/quantile_Q1_mean: 0.5046828389
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.3842996955
c_pred/quantile_Q2_MAE: 0.4046239257
c_pred/quantile_Q2_mean: 0.5060017109
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.3910204172
c_pred/quantile_Q3_MAE: 0.4060785174
c_pred/quantile_Q3_mean: 0.5069980025
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.3817656338
c_pred/quantile_Q4_MAE: 0.403888911
c_pred/quantile_Q4_mean: 0.5081298351
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.3696184754
c_pred/quantile_Q5_MAE: 0.3957781494
c_pred/quantile_Q5_mean: 0.5096727014
correlation/spearman_c_pat_sample_mse: -0.06819951902
correlation/spearman_c_pat_sample_mae: -0.1027792225
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4497837424
c_pat/quantile_Q1_MAE: 0.4246400893
c_pat/quantile_Q1_mean: 0.315376997
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4137311876
c_pat/quantile_Q2_MAE: 0.418952316
c_pat/quantile_Q2_mean: 0.3454306722
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.3678067923
c_pat/quantile_Q3_MAE: 0.4016671181
c_pat/quantile_Q3_mean: 0.361202836
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.349631846
c_pat/quantile_Q4_MAE: 0.3907416463
c_pat/quantile_Q4_mean: 0.3755363822
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.3780954182
c_pat/quantile_Q5_MAE: 0.3998796046
c_pat/quantile_Q5_mean: 0.3990922868
mapping_conditional/c_map/Q1_count: 557
mapping_conditional/c_map/Q1_pattern_only_mse: 2.619279861
mapping_conditional/c_map/Q1_mapping_mse: 2.605388165
mapping_conditional/c_map/Q1_mapping_gain: 0.01389170531
mapping_conditional/c_map/Q1_final_model_mse: 0.3581070006
mapping_conditional/c_map/Q2_count: 557
mapping_conditional/c_map/Q2_pattern_only_mse: 2.746821642
mapping_conditional/c_map/Q2_mapping_mse: 2.731448412
mapping_conditional/c_map/Q2_mapping_gain: 0.01537313033
mapping_conditional/c_map/Q2_final_model_mse: 0.4137859941
mapping_conditional/c_map/Q3_count: 557
mapping_conditional/c_map/Q3_pattern_only_mse: 2.848926544
mapping_conditional/c_map/Q3_mapping_mse: 2.833064318
mapping_conditional/c_map/Q3_mapping_gain: 0.01586214826
mapping_conditional/c_map/Q3_final_model_mse: 0.3995471299
mapping_conditional/c_map/Q4_count: 557
mapping_conditional/c_map/Q4_pattern_only_mse: 2.783752441
mapping_conditional/c_map/Q4_mapping_mse: 2.764939308
mapping_conditional/c_map/Q4_mapping_gain: 0.01881302893
mapping_conditional/c_map/Q4_final_model_mse: 0.3901296556
mapping_conditional/c_map/Q5_count: 557
mapping_conditional/c_map/Q5_pattern_only_mse: 2.462154388
mapping_conditional/c_map/Q5_mapping_mse: 2.440428734
mapping_conditional/c_map/Q5_mapping_gain: 0.02172569931
mapping_conditional/c_map/Q5_final_model_mse: 0.3974792361
mapping_conditional/u_map/Q1_count: 557
mapping_conditional/u_map/Q1_pattern_only_mse: 2.529913187
mapping_conditional/u_map/Q1_mapping_mse: 2.508254766
mapping_conditional/u_map/Q1_mapping_gain: 0.02165852673
mapping_conditional/u_map/Q1_final_model_mse: 0.4042461812
mapping_conditional/u_map/Q2_count: 557
mapping_conditional/u_map/Q2_pattern_only_mse: 2.803758621
mapping_conditional/u_map/Q2_mapping_mse: 2.784883261
mapping_conditional/u_map/Q2_mapping_gain: 0.01887565479
mapping_conditional/u_map/Q2_final_model_mse: 0.391856879
mapping_conditional/u_map/Q3_count: 557
mapping_conditional/u_map/Q3_pattern_only_mse: 2.771502972
mapping_conditional/u_map/Q3_mapping_mse: 2.755633831
mapping_conditional/u_map/Q3_mapping_gain: 0.01586909592
mapping_conditional/u_map/Q3_final_model_mse: 0.393206954
mapping_conditional/u_map/Q4_count: 557
mapping_conditional/u_map/Q4_pattern_only_mse: 2.725492239
mapping_conditional/u_map/Q4_mapping_mse: 2.710409164
mapping_conditional/u_map/Q4_mapping_gain: 0.01508289203
mapping_conditional/u_map/Q4_final_model_mse: 0.4147808552
mapping_conditional/u_map/Q5_count: 557
mapping_conditional/u_map/Q5_pattern_only_mse: 2.630268097
mapping_conditional/u_map/Q5_mapping_mse: 2.61608839
mapping_conditional/u_map/Q5_mapping_gain: 0.01417954266
mapping_conditional/u_map/Q5_final_model_mse: 0.3549581766
mapping_matched/cpat_Q1/cmap_low_count: 279
mapping_matched/cpat_Q1/cmap_low_sample_mse: 0.3550237417
mapping_matched/cpat_Q1/cmap_low_mapping_gain: 0.01426671073
mapping_matched/cpat_Q1/cmap_high_count: 278
mapping_matched/cpat_Q1/cmap_high_sample_mse: 0.5448846817
mapping_matched/cpat_Q1/cmap_high_mapping_gain: 0.01379148941
mapping_matched/cpat_Q2/cmap_low_count: 279
mapping_matched/cpat_Q2/cmap_low_sample_mse: 0.3694081604
mapping_matched/cpat_Q2/cmap_low_mapping_gain: 0.01175623666
mapping_matched/cpat_Q2/cmap_high_count: 278
mapping_matched/cpat_Q2/cmap_high_sample_mse: 0.4582136273
mapping_matched/cpat_Q2/cmap_high_mapping_gain: 0.0169227086
mapping_matched/cpat_Q3/cmap_low_count: 279
mapping_matched/cpat_Q3/cmap_low_sample_mse: 0.3462717831
mapping_matched/cpat_Q3/cmap_low_mapping_gain: 0.01531411801
mapping_matched/cpat_Q3/cmap_high_count: 278
mapping_matched/cpat_Q3/cmap_high_sample_mse: 0.3894192278
mapping_matched/cpat_Q3/cmap_high_mapping_gain: 0.02183218673
mapping_matched/cpat_Q4/cmap_low_count: 279
mapping_matched/cpat_Q4/cmap_low_sample_mse: 0.347933799
mapping_matched/cpat_Q4/cmap_low_mapping_gain: 0.01847814955
mapping_matched/cpat_Q4/cmap_high_count: 278
mapping_matched/cpat_Q4/cmap_high_sample_mse: 0.3513359725
mapping_matched/cpat_Q4/cmap_high_mapping_gain: 0.0209469907
mapping_matched/cpat_Q5/cmap_low_count: 279
mapping_matched/cpat_Q5/cmap_low_sample_mse: 0.3499048948
mapping_matched/cpat_Q5/cmap_low_mapping_gain: 0.01851552911
mapping_matched/cpat_Q5/cmap_high_count: 278
mapping_matched/cpat_Q5/cmap_high_sample_mse: 0.4063874185
mapping_matched/cpat_Q5/cmap_high_mapping_gain: 0.01953368634
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2578
cinv/bucket_0.2_0.4_MSE: 0.3880669773
cinv/bucket_0.2_0.4_MAE: 0.4060771167
cinv/bucket_0.4_0.6_count: 207
cinv/bucket_0.4_0.6_MSE: 0.4384234548
cinv/bucket_0.4_0.6_MAE: 0.4208640456
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4497837424
cpat/quantile_Q1_MAE: 0.4246400893
cpat/quantile_Q1_c_pat_mean: 0.315376997
cpat/quantile_Q1_c_map_mean: 0.3902441561
cpat/quantile_Q1_graph_gate_mean: 0.2216192484
cpat/quantile_Q1_correction_norm_mean: 2.127546072
cpat/quantile_Q1_raw_deviation_norm: 2.31633091
cpat/quantile_Q1_inv_MSE: 0.4520742595
cpat/quantile_Q1_env_MSE: 0.4497837424
cpat/quantile_Q1_env_gain: 0.002290482633
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4137311876
cpat/quantile_Q2_MAE: 0.418952316
cpat/quantile_Q2_c_pat_mean: 0.3454306722
cpat/quantile_Q2_c_map_mean: 0.4076856971
cpat/quantile_Q2_graph_gate_mean: 0.2423027009
cpat/quantile_Q2_correction_norm_mean: 2.339852095
cpat/quantile_Q2_raw_deviation_norm: 2.228325605
cpat/quantile_Q2_inv_MSE: 0.414696604
cpat/quantile_Q2_env_MSE: 0.4137311876
cpat/quantile_Q2_env_gain: 0.0009654095629
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.3678067923
cpat/quantile_Q3_MAE: 0.4016671181
cpat/quantile_Q3_c_pat_mean: 0.361202836
cpat/quantile_Q3_c_map_mean: 0.4194739759
cpat/quantile_Q3_graph_gate_mean: 0.2533859313
cpat/quantile_Q3_correction_norm_mean: 2.459699631
cpat/quantile_Q3_raw_deviation_norm: 2.186590672
cpat/quantile_Q3_inv_MSE: 0.3659448922
cpat/quantile_Q3_env_MSE: 0.3678067923
cpat/quantile_Q3_env_gain: -0.001861859928
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.349631846
cpat/quantile_Q4_MAE: 0.3907416463
cpat/quantile_Q4_c_pat_mean: 0.3755363822
cpat/quantile_Q4_c_map_mean: 0.4352685213
cpat/quantile_Q4_graph_gate_mean: 0.2630371749
cpat/quantile_Q4_correction_norm_mean: 2.543562889
cpat/quantile_Q4_raw_deviation_norm: 2.139011621
cpat/quantile_Q4_inv_MSE: 0.3456071913
cpat/quantile_Q4_env_MSE: 0.349631846
cpat/quantile_Q4_env_gain: -0.004024632275
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.3780954182
cpat/quantile_Q5_MAE: 0.3998796046
cpat/quantile_Q5_c_pat_mean: 0.3990922868
cpat/quantile_Q5_c_map_mean: 0.4571918845
cpat/quantile_Q5_graph_gate_mean: 0.2797566354
cpat/quantile_Q5_correction_norm_mean: 2.698329926
cpat/quantile_Q5_raw_deviation_norm: 2.066744566
cpat/quantile_Q5_inv_MSE: 0.3748212755
cpat/quantile_Q5_env_MSE: 0.3780954182
cpat/quantile_Q5_env_gain: -0.003274170216
raw_variation/shape_variation/Q1_count: 557
raw_variation/shape_variation/Q1_inv_MSE: 0.4059811532
raw_variation/shape_variation/Q1_env_MSE: 0.4082284868
raw_variation/shape_variation/Q1_env_gain: -0.002247366123
raw_variation/shape_variation/Q1_final_MSE: 0.4082284868
raw_variation/shape_variation/Q2_count: 557
raw_variation/shape_variation/Q2_inv_MSE: 0.3777335882
raw_variation/shape_variation/Q2_env_MSE: 0.3793960214
raw_variation/shape_variation/Q2_env_gain: -0.001662403927
raw_variation/shape_variation/Q2_final_MSE: 0.3793960214
raw_variation/shape_variation/Q3_count: 557
raw_variation/shape_variation/Q3_inv_MSE: 0.3836294115
raw_variation/shape_variation/Q3_env_MSE: 0.3851930201
raw_variation/shape_variation/Q3_env_gain: -0.001563618542
raw_variation/shape_variation/Q3_final_MSE: 0.3851930201
raw_variation/shape_variation/Q4_count: 557
raw_variation/shape_variation/Q4_inv_MSE: 0.4029203653
raw_variation/shape_variation/Q4_env_MSE: 0.4034203589
raw_variation/shape_variation/Q4_env_gain: -0.0004999976372
raw_variation/shape_variation/Q4_final_MSE: 0.4034203589
raw_variation/shape_variation/Q5_count: 557
raw_variation/shape_variation/Q5_inv_MSE: 0.3828797638
raw_variation/shape_variation/Q5_env_MSE: 0.3828111291
raw_variation/shape_variation/Q5_env_gain: 6.861537986e-05
raw_variation/shape_variation/Q5_final_MSE: 0.3828111291
raw_variation/u_shift/Q1_count: 557
raw_variation/u_shift/Q1_inv_MSE: 0.2771487236
raw_variation/u_shift/Q1_env_MSE: 0.2796746194
raw_variation/u_shift/Q1_env_gain: -0.002525909105
raw_variation/u_shift/Q1_final_MSE: 0.2796746194
raw_variation/u_shift/Q2_count: 557
raw_variation/u_shift/Q2_inv_MSE: 0.3696040213
raw_variation/u_shift/Q2_env_MSE: 0.3705122769
raw_variation/u_shift/Q2_env_gain: -0.0009082346223
raw_variation/u_shift/Q2_final_MSE: 0.3705122769
raw_variation/u_shift/Q3_count: 557
raw_variation/u_shift/Q3_inv_MSE: 0.3998277187
raw_variation/u_shift/Q3_env_MSE: 0.4010991454
raw_variation/u_shift/Q3_env_gain: -0.001271428075
raw_variation/u_shift/Q3_final_MSE: 0.4010991454
raw_variation/u_shift/Q4_count: 557
raw_variation/u_shift/Q4_inv_MSE: 0.4562435448
raw_variation/u_shift/Q4_env_MSE: 0.4578127563
raw_variation/u_shift/Q4_env_gain: -0.00156915898
raw_variation/u_shift/Q4_final_MSE: 0.4578127563
raw_variation/u_shift/Q5_count: 557
raw_variation/u_shift/Q5_inv_MSE: 0.4503201842
raw_variation/u_shift/Q5_env_MSE: 0.4499502182
raw_variation/u_shift/Q5_env_gain: 0.0003699599183
raw_variation/u_shift/Q5_final_MSE: 0.4499502182
raw_variation/u_scale/Q1_count: 557
raw_variation/u_scale/Q1_inv_MSE: 0.3591354191
raw_variation/u_scale/Q1_env_MSE: 0.3612056971
raw_variation/u_scale/Q1_env_gain: -0.002070288407
raw_variation/u_scale/Q1_final_MSE: 0.3612056971
raw_variation/u_scale/Q2_count: 557
raw_variation/u_scale/Q2_inv_MSE: 0.4032821357
raw_variation/u_scale/Q2_env_MSE: 0.404899925
raw_variation/u_scale/Q2_env_gain: -0.001617826172
raw_variation/u_scale/Q2_final_MSE: 0.404899925
raw_variation/u_scale/Q3_count: 557
raw_variation/u_scale/Q3_inv_MSE: 0.3920198083
raw_variation/u_scale/Q3_env_MSE: 0.3962032497
raw_variation/u_scale/Q3_env_gain: -0.00418341253
raw_variation/u_scale/Q3_final_MSE: 0.3962032497
raw_variation/u_scale/Q4_count: 557
raw_variation/u_scale/Q4_inv_MSE: 0.3414265513
raw_variation/u_scale/Q4_env_MSE: 0.339805603
raw_variation/u_scale/Q4_env_gain: 0.001620963216
raw_variation/u_scale/Q4_final_MSE: 0.339805603
raw_variation/u_scale/Q5_count: 557
raw_variation/u_scale/Q5_inv_MSE: 0.457280308
raw_variation/u_scale/Q5_env_MSE: 0.4569345415
raw_variation/u_scale/Q5_env_gain: 0.0003457937273
raw_variation/u_scale/Q5_final_MSE: 0.4569345415
raw_variation/a_var/Q1_count: 557
raw_variation/a_var/Q1_inv_MSE: 0.3347901702
raw_variation/a_var/Q1_env_MSE: 0.3369865417
raw_variation/a_var/Q1_env_gain: -0.002196380636
raw_variation/a_var/Q1_final_MSE: 0.3369865417
raw_variation/a_var/Q2_count: 557
raw_variation/a_var/Q2_inv_MSE: 0.3409940898
raw_variation/a_var/Q2_env_MSE: 0.3454914391
raw_variation/a_var/Q2_env_gain: -0.0044973474
raw_variation/a_var/Q2_final_MSE: 0.3454914391
raw_variation/a_var/Q3_count: 557
raw_variation/a_var/Q3_inv_MSE: 0.3961921036
raw_variation/a_var/Q3_env_MSE: 0.3979133666
raw_variation/a_var/Q3_env_gain: -0.001721239649
raw_variation/a_var/Q3_final_MSE: 0.3979133666
raw_variation/a_var/Q4_count: 557
raw_variation/a_var/Q4_inv_MSE: 0.4292529523
raw_variation/a_var/Q4_env_MSE: 0.4312564433
raw_variation/a_var/Q4_env_gain: -0.002003476722
raw_variation/a_var/Q4_final_MSE: 0.4312564433
raw_variation/a_var/Q5_count: 557
raw_variation/a_var/Q5_inv_MSE: 0.4519148767
raw_variation/a_var/Q5_env_MSE: 0.4474011958
raw_variation/a_var/Q5_env_gain: 0.00451367395
raw_variation/a_var/Q5_final_MSE: 0.4474011958
raw_variation/quantile_Q1_count: 557
raw_variation/quantile_Q1_inv_MSE: 0.4059811532
raw_variation/quantile_Q1_env_MSE: 0.4082284868
raw_variation/quantile_Q1_env_gain: -0.002247366123
raw_variation/quantile_Q1_final_MSE: 0.4082284868
raw_variation/quantile_Q1_raw_variation_norm: 2.008080721
raw_variation/quantile_Q1_c_pat_mean: 0.3818021417
raw_variation/quantile_Q2_count: 557
raw_variation/quantile_Q2_inv_MSE: 0.3777335882
raw_variation/quantile_Q2_env_MSE: 0.3793960214
raw_variation/quantile_Q2_env_gain: -0.001662403927
raw_variation/quantile_Q2_final_MSE: 0.3793960214
raw_variation/quantile_Q2_raw_variation_norm: 2.117810488
raw_variation/quantile_Q2_c_pat_mean: 0.3754763901
raw_variation/quantile_Q3_count: 557
raw_variation/quantile_Q3_inv_MSE: 0.3836294115
raw_variation/quantile_Q3_env_MSE: 0.3851930201
raw_variation/quantile_Q3_env_gain: -0.001563618542
raw_variation/quantile_Q3_final_MSE: 0.3851930201
raw_variation/quantile_Q3_raw_variation_norm: 2.181711674
raw_variation/quantile_Q3_c_pat_mean: 0.3641170263
raw_variation/quantile_Q4_count: 557
raw_variation/quantile_Q4_inv_MSE: 0.4029203653
raw_variation/quantile_Q4_env_MSE: 0.4034203589
raw_variation/quantile_Q4_env_gain: -0.0004999976372
raw_variation/quantile_Q4_final_MSE: 0.4034203589
raw_variation/quantile_Q4_raw_variation_norm: 2.248959064
raw_variation/quantile_Q4_c_pat_mean: 0.3518339992
raw_variation/quantile_Q5_count: 557
raw_variation/quantile_Q5_inv_MSE: 0.3828797638
raw_variation/quantile_Q5_env_MSE: 0.3828111291
raw_variation/quantile_Q5_env_gain: 6.861537986e-05
raw_variation/quantile_Q5_final_MSE: 0.3828111291
raw_variation/quantile_Q5_raw_variation_norm: 2.380441189
raw_variation/quantile_Q5_c_pat_mean: 0.3234096169

[stage0_warmup]
loaded_a0: True
a0_checkpoint: /data/OuXiaoyu/Time-Series-Library-FPEM/checkpoints/long_term_forecast_ETTh1_96_96_A0_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_A0_0/checkpoint.pth
best_epoch: 8
train_loss: 0.3746201922871032
val_loss: 0.6928303221409972
test_loss: 0.38537706214595924
projector_parameter_norm: 9.903531074523926
pattern_representation_variance: 0.986792802810669
projector_grad_norm: 0.0
