sample,mae_full,mae_inv_only,better_full_or_inv
94,0.35912781953811646,0.35625940561294556,inv_only
95,0.35219067335128784,0.36381232738494873,full
96,0.36672329902648926,0.38313743472099304,full
97,0.396757036447525,0.399394690990448,full
98,0.3926772177219391,0.4107838571071625,full
99,0.4076750576496124,0.4256947338581085,full
100,0.398672878742218,0.43057769536972046,full
101,0.3858964145183563,0.4167971909046173,full
102,0.3982505798339844,0.40509238839149475,full
103,0.3989397883415222,0.42513248324394226,full
104,0.39604759216308594,0.4174913763999939,full
105,0.37217357754707336,0.3886556625366211,full
106,0.3506459593772888,0.3683798611164093,full
107,0.3375934064388275,0.35879436135292053,full
108,0.3202000558376312,0.35382381081581116,full
109,0.332041472196579,0.36393851041793823,full
110,0.3614811897277832,0.3932194113731384,full
111,0.400493860244751,0.41927602887153625,full
112,0.3900108337402344,0.4159001111984253,full
113,0.36140111088752747,0.3894696533679962,full
114,0.36097452044487,0.3771831691265106,full
115,0.3514738976955414,0.36686089634895325,full
116,0.3547184467315674,0.362671822309494,full
117,0.3441556692123413,0.3608459234237671,full
118,0.33749866485595703,0.34232231974601746,full
119,0.35644692182540894,0.3353913724422455,inv_only
120,0.34835919737815857,0.34349942207336426,inv_only
121,0.37426087260246277,0.34260237216949463,inv_only
122,0.3269507586956024,0.34409451484680176,full
123,0.3284125030040741,0.3702380955219269,full
124,0.34800606966018677,0.39261722564697266,full
125,0.34110140800476074,0.39082401990890503,full
126,0.3418932855129242,0.38775771856307983,full
127,0.34806588292121887,0.3859299421310425,full
128,0.3388071656227112,0.3525240421295166,full
129,0.3470139801502228,0.3601011037826538,full
130,0.360600084066391,0.3536126911640167,inv_only
131,0.3755837380886078,0.3588435649871826,inv_only
132,0.3749108612537384,0.36648109555244446,inv_only
133,0.40434691309928894,0.3911524713039398,inv_only
134,0.4013257920742035,0.40904271602630615,full
135,0.3804272711277008,0.3922440707683563,full
136,0.39245662093162537,0.399448037147522,full
137,0.40766358375549316,0.40661972761154175,inv_only
138,0.41085708141326904,0.41609087586402893,full
139,0.43350937962532043,0.43929755687713623,full
140,0.44685855507850647,0.4523317217826843,full
141,0.4623238444328308,0.47161293029785156,full
142,0.48487022519111633,0.4828122854232788,inv_only
143,0.5010556578636169,0.4793740212917328,inv_only
144,0.47831037640571594,0.4828304052352905,full
145,0.48051613569259644,0.4946032166481018,full
146,0.48790332674980164,0.4985124468803406,full
147,0.5075691938400269,0.5082892775535583,full
148,0.5238159894943237,0.53122478723526,full
149,0.5467641353607178,0.5455284118652344,inv_only
150,0.5273375511169434,0.5394212007522583,full
151,0.5333486199378967,0.5500701665878296,full
152,0.5124368071556091,0.5224969983100891,full
153,0.4559440612792969,0.4797102212905884,full
154,0.44231125712394714,0.4595041871070862,full
155,0.43591344356536865,0.4586293399333954,full
156,0.4450959861278534,0.46849319338798523,full
157,0.4446561932563782,0.47177085280418396,full
158,0.434073805809021,0.4679597318172455,full
159,0.4558646082878113,0.45924636721611023,full
160,0.4608912765979767,0.4666953980922699,full
161,0.4646742641925812,0.4743305444717407,full
162,0.4640158712863922,0.47462278604507446,full
163,0.46564292907714844,0.4688442051410675,full
164,0.4478553533554077,0.4582695960998535,full
165,0.4447449743747711,0.45790746808052063,full
166,0.42524421215057373,0.4524417817592621,full
167,0.441338449716568,0.4613833725452423,full
168,0.4648551940917969,0.4816492199897766,full
169,0.4587470591068268,0.4936189353466034,full
170,0.468734472990036,0.499316543340683,full
171,0.5057974457740784,0.4977090656757355,inv_only
172,0.5092816352844238,0.5055093169212341,inv_only
173,0.4963451623916626,0.5079309344291687,full
174,0.49214309453964233,0.5036708116531372,full
175,0.48102134466171265,0.5012156963348389,full
176,0.4599066376686096,0.48109182715415955,full
177,0.4375014305114746,0.466952919960022,full
178,0.42448222637176514,0.4470595121383667,full
179,0.42905616760253906,0.4432530403137207,full
180,0.4598197937011719,0.4713485836982727,full
181,0.4688325822353363,0.49625614285469055,full
182,0.5077498555183411,0.5291683673858643,full
183,0.5021559000015259,0.5123423933982849,full
184,0.4964371621608734,0.510551393032074,full
185,0.483962744474411,0.5042728185653687,full
186,0.4615926742553711,0.48776426911354065,full
187,0.465179443359375,0.4879383444786072,full
188,0.4633212089538574,0.4856310486793518,full
189,0.46736860275268555,0.4904300272464752,full
190,0.4683956503868103,0.4837207496166229,full
191,0.4845344126224518,0.4911544919013977,full
192,0.4925985038280487,0.4896281957626343,inv_only
193,0.4823554754257202,0.46494871377944946,inv_only
194,0.5132217407226562,0.45628929138183594,inv_only
195,0.4521420896053314,0.44766926765441895,inv_only
196,0.44198673963546753,0.4573300778865814,full
197,0.443345844745636,0.4568113684654236,full
198,0.46462586522102356,0.4805975556373596,full
199,0.48841264843940735,0.5043066143989563,full
200,0.4804344177246094,0.4870832562446594,full
201,0.4693615436553955,0.4801397919654846,full
202,0.4531216621398926,0.4643004238605499,full
203,0.4097793400287628,0.4299441874027252,full
204,0.37619319558143616,0.42516517639160156,full
205,0.37948963046073914,0.3960783779621124,full
206,0.37993577122688293,0.39033010601997375,full
207,0.40981656312942505,0.3985320031642914,inv_only
208,0.40561243891716003,0.3890315592288971,inv_only
209,0.3988874554634094,0.38768064975738525,inv_only
210,0.36863973736763,0.35788238048553467,inv_only
211,0.3658580482006073,0.35455188155174255,inv_only
212,0.3643876910209656,0.3686581552028656,full
213,0.37251219153404236,0.37159261107444763,inv_only
214,0.35826370120048523,0.3750474750995636,full
215,0.358704537153244,0.37588146328926086,full
216,0.3643829822540283,0.37706252932548523,full
217,0.38723084330558777,0.40812167525291443,full
218,0.4048546552658081,0.4215475916862488,full
219,0.4096161723136902,0.4322906732559204,full
220,0.4064273536205292,0.42206069827079773,full
221,0.40639540553092957,0.41404274106025696,full
222,0.4020038843154907,0.41155916452407837,full
223,0.41109758615493774,0.4077012240886688,inv_only
224,0.3875707983970642,0.40158364176750183,full
225,0.38142186403274536,0.3829449415206909,full
226,0.36229583621025085,0.3778700530529022,full
227,0.33308011293411255,0.3484043478965759,full
228,0.3184255063533783,0.340670108795166,full
229,0.32013481855392456,0.3501369059085846,full
230,0.3498932123184204,0.36998963356018066,full
231,0.38586947321891785,0.39801180362701416,full
232,0.40332844853401184,0.41453731060028076,full
233,0.3799818158149719,0.39336439967155457,full
234,0.3815651834011078,0.4015738368034363,full
235,0.37807977199554443,0.39079540967941284,full
236,0.3873656094074249,0.3894498944282532,full
237,0.37314698100090027,0.3817809820175171,full
238,0.3622564375400543,0.36985597014427185,full
239,0.3591233789920807,0.374228298664093,full
240,0.4028080105781555,0.39433228969573975,inv_only
241,0.4115877151489258,0.3997785449028015,inv_only
242,0.3996654748916626,0.3979642987251282,inv_only
243,0.3947351574897766,0.38282981514930725,inv_only
244,0.4056589603424072,0.4118763208389282,full
245,0.41911429166793823,0.43548840284347534,full
246,0.4398386776447296,0.43369752168655396,inv_only
247,0.39034879207611084,0.409822553396225,full
248,0.3752897381782532,0.38745948672294617,full
249,0.3790566325187683,0.3868754208087921,full
250,0.3867744207382202,0.39347732067108154,full
251,0.391861230134964,0.40956437587738037,full
252,0.3892604410648346,0.426150381565094,full
253,0.4286766052246094,0.4397023916244507,full
254,0.439921110868454,0.4414513111114502,full
255,0.45367419719696045,0.4511677920818329,inv_only
256,0.4617418646812439,0.4607968330383301,inv_only
257,0.46967363357543945,0.46734488010406494,inv_only
258,0.4605570435523987,0.46391865611076355,full
259,0.451248437166214,0.4488407373428345,inv_only
260,0.4472256600856781,0.45255279541015625,full
261,0.4222772419452667,0.4442748725414276,full
262,0.4172815978527069,0.4297056794166565,full
263,0.42393311858177185,0.43595531582832336,full
264,0.4576840400695801,0.4703545570373535,full
265,0.47540539503097534,0.48997581005096436,full
266,0.4709717929363251,0.5065146088600159,full
267,0.47942960262298584,0.5150713324546814,full
268,0.5003464818000793,0.5164515972137451,full
269,0.49572473764419556,0.5117341876029968,full
270,0.487516313791275,0.5003870129585266,full
271,0.4838581085205078,0.5036994218826294,full
272,0.47514358162879944,0.49069759249687195,full
273,0.45410361886024475,0.47327250242233276,full
274,0.42765092849731445,0.4564739167690277,full
275,0.3994376063346863,0.4409526586532593,full
276,0.396095871925354,0.44415584206581116,full
277,0.39371031522750854,0.42791521549224854,full
278,0.3949342668056488,0.41434353590011597,full
279,0.39665740728378296,0.39172685146331787,inv_only
280,0.38120079040527344,0.36956945061683655,inv_only
281,0.3854105472564697,0.3811423182487488,inv_only
282,0.395553857088089,0.3873510956764221,inv_only
283,0.38515347242355347,0.37668105959892273,inv_only
284,0.3716191053390503,0.3610008955001831,inv_only
285,0.34726765751838684,0.3673747777938843,full
286,0.3551412522792816,0.36917150020599365,full
287,0.3981063961982727,0.39053744077682495,inv_only
288,0.4469091296195984,0.4413677155971527,inv_only
289,0.43955478072166443,0.4511851370334625,full
290,0.4359162151813507,0.4689413905143738,full
291,0.4573565125465393,0.47567930817604065,full
292,0.46644124388694763,0.46539148688316345,inv_only
293,0.462016761302948,0.46783947944641113,full
294,0.46451425552368164,0.4699370265007019,full
295,0.4603242576122284,0.4649958908557892,full
296,0.42493003606796265,0.44075068831443787,full
297,0.41061848402023315,0.42383185029029846,full
298,0.3766134977340698,0.3974952697753906,full
299,0.38375404477119446,0.41159629821777344,full
300,0.42239072918891907,0.4317561686038971,full
301,0.4216459393501282,0.42451274394989014,full
302,0.4389389753341675,0.4497039020061493,full
303,0.4871522784233093,0.48575693368911743,inv_only
304,0.48634767532348633,0.4759911298751831,inv_only
305,0.45325392484664917,0.44182851910591125,inv_only
306,0.42163217067718506,0.42029181122779846,inv_only
307,0.4062199294567108,0.41592153906822205,full
308,0.40708184242248535,0.41606590151786804,full
309,0.41514256596565247,0.4243793487548828,full
310,0.4335775077342987,0.4266287088394165,inv_only
311,0.4364423453807831,0.43015000224113464,inv_only
312,0.4468984305858612,0.4446040093898773,inv_only
313,0.4307551681995392,0.44859743118286133,full
314,0.43747690320014954,0.4589546024799347,full
315,0.458939790725708,0.46056726574897766,full
316,0.4553031623363495,0.46999385952949524,full
317,0.448009729385376,0.4528259038925171,full
318,0.44006994366645813,0.4496151804924011,full
319,0.43140876293182373,0.44264930486679077,full
320,0.4079640805721283,0.43911197781562805,full
321,0.4099277853965759,0.4167855679988861,full
322,0.4186529517173767,0.4048372507095337,inv_only
323,0.3992528021335602,0.4102059304714203,full
324,0.40051016211509705,0.40850013494491577,full
325,0.4070238471031189,0.42005839943885803,full
326,0.4239388406276703,0.43327826261520386,full
327,0.44159945845603943,0.46606355905532837,full
328,0.44721800088882446,0.4553159177303314,full
329,0.3938213288784027,0.41569510102272034,full
330,0.36818328499794006,0.38536375761032104,full
331,0.3681873083114624,0.3803161084651947,full
332,0.3670315444469452,0.38172367215156555,full
333,0.36136963963508606,0.37507903575897217,full
334,0.3668292760848999,0.3750540614128113,full
335,0.3674917221069336,0.38590896129608154,full
336,0.3675576150417328,0.3725854754447937,full
337,0.35061290860176086,0.37646177411079407,full
338,0.3735489547252655,0.3885628581047058,full
339,0.4017169773578644,0.40574148297309875,full
340,0.4164315164089203,0.4357657730579376,full
341,0.4190775156021118,0.44473275542259216,full
342,0.40628135204315186,0.4230095148086548,full
343,0.38193848729133606,0.41021692752838135,full
344,0.35401028394699097,0.3776731491088867,full
345,0.345285028219223,0.35856255888938904,full
346,0.3365887403488159,0.35171228647232056,full
347,0.33191269636154175,0.3481655418872833,full
348,0.34590429067611694,0.34803035855293274,full
349,0.3815198838710785,0.38253721594810486,full
350,0.3915853202342987,0.39837974309921265,full
351,0.37738168239593506,0.37252986431121826,inv_only
352,0.35547882318496704,0.34603458642959595,inv_only
353,0.344547837972641,0.34669703245162964,full
354,0.3413105905056,0.33646661043167114,inv_only
355,0.3383021950721741,0.3309165835380554,inv_only
356,0.33100417256355286,0.33342692255973816,full
357,0.3295457363128662,0.3493988513946533,full
358,0.3321916162967682,0.3507997393608093,full
359,0.35037800669670105,0.3623638153076172,full
360,0.3911036252975464,0.40460091829299927,full
361,0.382395476102829,0.41252991557121277,full
362,0.38991087675094604,0.4208056628704071,full
363,0.3852311670780182,0.42515993118286133,full
364,0.4062694311141968,0.43923118710517883,full
365,0.41105684638023376,0.43537232279777527,full
366,0.3938644230365753,0.4160979092121124,full
367,0.3744584918022156,0.4072648882865906,full
368,0.36487653851509094,0.3837672770023346,full
369,0.3582041561603546,0.34883567690849304,inv_only
370,0.32039716839790344,0.3286086916923523,full
371,0.3321371376514435,0.3279801905155182,inv_only
372,0.3222194015979767,0.3276194632053375,full
373,0.3302361071109772,0.3343524932861328,full
374,0.33873796463012695,0.3407441973686218,full
375,0.35704344511032104,0.3419933021068573,inv_only
376,0.3476637303829193,0.339495450258255,inv_only
377,0.35325953364372253,0.3458012342453003,inv_only
378,0.3514961898326874,0.3439086079597473,inv_only
379,0.34033435583114624,0.34967729449272156,full
380,0.3312041759490967,0.35156723856925964,full
381,0.33299824595451355,0.3515454828739166,full
382,0.337989866733551,0.3532998859882355,full
383,0.3535967767238617,0.3552170395851135,full
384,0.37076953053474426,0.37375324964523315,full
385,0.37629029154777527,0.38526245951652527,full
386,0.3856036961078644,0.3894769549369812,full
387,0.3991943597793579,0.3979402482509613,inv_only
388,0.3932788074016571,0.40588316321372986,full
389,0.3740963637828827,0.3999132812023163,full
390,0.39193591475486755,0.40382564067840576,full
391,0.3836563229560852,0.3851465880870819,full
392,0.3567948639392853,0.36780452728271484,full
393,0.357860267162323,0.35813501477241516,full
394,0.3199091851711273,0.33027777075767517,full
395,0.2881982922554016,0.3267161548137665,full
396,0.30927005410194397,0.34688401222229004,full
397,0.32097434997558594,0.35109153389930725,full
398,0.3194532096385956,0.35135170817375183,full
399,0.3504059612751007,0.3732925355434418,full
400,0.3755395710468292,0.37392351031303406,inv_only
401,0.36866888403892517,0.3765733540058136,full
402,0.34732797741889954,0.3459380865097046,inv_only
403,0.33444449305534363,0.353594571352005,full
404,0.34383800625801086,0.3429461121559143,inv_only
405,0.3148442208766937,0.3269750773906708,full
406,0.330093115568161,0.33926981687545776,full
407,0.33553263545036316,0.3385072946548462,full
408,0.3429706394672394,0.3479606509208679,full
409,0.31924891471862793,0.33214500546455383,full
410,0.3311299979686737,0.34863677620887756,full
411,0.3532577455043793,0.367560476064682,full
412,0.3845001459121704,0.3985041677951813,full
413,0.4123849868774414,0.4186598062515259,full
414,0.41504961252212524,0.41509130597114563,full
415,0.38058698177337646,0.3889853358268738,full
416,0.35889169573783875,0.35762548446655273,inv_only
417,0.337436705827713,0.34845712780952454,full
418,0.32260164618492126,0.31936436891555786,inv_only
419,0.3195784091949463,0.3181929290294647,inv_only
420,0.3234691321849823,0.3204948902130127,inv_only
421,0.32135769724845886,0.3135359287261963,inv_only
422,0.3143572509288788,0.30448654294013977,inv_only
423,0.310708612203598,0.2882070541381836,inv_only
424,0.29723402857780457,0.2833464443683624,inv_only
425,0.2943248152732849,0.2903594672679901,inv_only
426,0.29061082005500793,0.29072311520576477,full
427,0.27993857860565186,0.2940640151500702,full
428,0.27855005860328674,0.2857609987258911,full
429,0.28120872378349304,0.3007090985774994,full
430,0.27843549847602844,0.29625043272972107,full
431,0.2840372920036316,0.30112722516059875,full
432,0.2931411564350128,0.292527973651886,inv_only
433,0.29849764704704285,0.2880689203739166,inv_only
434,0.3039913475513458,0.29106464982032776,inv_only
435,0.3055967092514038,0.30818840861320496,full
436,0.2933325469493866,0.2969369888305664,full
437,0.30211561918258667,0.3041445314884186,full
438,0.29345160722732544,0.3053508996963501,full
439,0.2742765247821808,0.2848323583602905,full
440,0.24935460090637207,0.2634452283382416,full
441,0.23066024482250214,0.2505091428756714,full
442,0.2411925047636032,0.24099114537239075,inv_only
443,0.2282763421535492,0.24122090637683868,full
444,0.23564128577709198,0.24705566465854645,full
445,0.23992052674293518,0.26026827096939087,full
446,0.26325225830078125,0.29113566875457764,full
447,0.30187690258026123,0.30279451608657837,full
448,0.3073672354221344,0.3031024932861328,inv_only
449,0.3063392639160156,0.3069605529308319,full
450,0.34311172366142273,0.3149894177913666,inv_only
451,0.321274995803833,0.319973349571228,inv_only
452,0.31744369864463806,0.32976099848747253,full
453,0.32296234369277954,0.34749555587768555,full
454,0.3314979374408722,0.3482990264892578,full
455,0.32308128476142883,0.3355434238910675,full
456,0.31366926431655884,0.3162953555583954,full
457,0.27922171354293823,0.31601619720458984,full
458,0.2909667193889618,0.30766934156417847,full
459,0.3360183537006378,0.33245623111724854,inv_only
460,0.3702482581138611,0.36599087715148926,inv_only
461,0.3775250315666199,0.3716217279434204,inv_only
462,0.3565831184387207,0.35062819719314575,inv_only
463,0.33855196833610535,0.33800721168518066,inv_only
464,0.32828909158706665,0.3172863721847534,inv_only
465,0.30011460185050964,0.3068859577178955,full
466,0.2829951047897339,0.2854759693145752,full
467,0.27703845500946045,0.284579336643219,full
468,0.29040655493736267,0.29217448830604553,full
469,0.2906831204891205,0.29468196630477905,full
470,0.2792593538761139,0.2866573929786682,full
471,0.28370293974876404,0.29729098081588745,full
472,0.2972772717475891,0.3143150210380554,full
473,0.3189074397087097,0.3246207535266876,full
474,0.3295843005180359,0.3277570605278015,inv_only
475,0.32311683893203735,0.32811209559440613,full
476,0.3278829753398895,0.3346758186817169,full
477,0.3279399573802948,0.3475813567638397,full
478,0.3342253863811493,0.3502075970172882,full
479,0.335917204618454,0.3456280529499054,full
480,0.31310269236564636,0.33343538641929626,full
481,0.2911015450954437,0.31522515416145325,full
482,0.2881785035133362,0.30602404475212097,full
483,0.31229618191719055,0.3292112350463867,full
484,0.3475928008556366,0.36410826444625854,full
485,0.3443925976753235,0.37003886699676514,full
486,0.350373238325119,0.36284253001213074,full
487,0.3456781506538391,0.3691491484642029,full
488,0.32626089453697205,0.36688536405563354,full
489,0.30225980281829834,0.33799511194229126,full
490,0.2594190239906311,0.2975561320781708,full
491,0.25174060463905334,0.277628630399704,full
492,0.24845314025878906,0.27151745557785034,full
493,0.2569507956504822,0.2734795808792114,full
494,0.28441548347473145,0.29157140851020813,full
495,0.29687392711639404,0.2863613963127136,inv_only
496,0.3023451566696167,0.29787835478782654,inv_only
497,0.3061412274837494,0.3088018000125885,full
498,0.28602123260498047,0.29176709055900574,full
499,0.28301793336868286,0.2935529053211212,full
500,0.2691951394081116,0.27380940318107605,full
501,0.27040350437164307,0.27757567167282104,full
502,0.2617661654949188,0.2790980041027069,full
503,0.27152106165885925,0.28377559781074524,full
504,0.2846668064594269,0.2950557768344879,full
505,0.28350451588630676,0.2857804000377655,full
506,0.2728121280670166,0.2820100784301758,full
507,0.2722269892692566,0.2873997390270233,full
508,0.2830612063407898,0.2881086468696594,full
509,0.28046104311943054,0.28769823908805847,full
510,0.2822395861148834,0.28039634227752686,inv_only
511,0.30108633637428284,0.2949250638484955,inv_only
512,0.28660303354263306,0.28607627749443054,inv_only
513,0.28423619270324707,0.28027990460395813,inv_only
514,0.2828351557254791,0.27641522884368896,inv_only
515,0.27434515953063965,0.27522847056388855,full
516,0.27668437361717224,0.2796829044818878,full
517,0.289333313703537,0.2854045629501343,inv_only
518,0.2950316369533539,0.2958569824695587,full
519,0.2886545956134796,0.29143425822257996,full
520,0.2860278785228729,0.28082770109176636,inv_only
521,0.2865171432495117,0.2840854227542877,inv_only
522,0.28050851821899414,0.2858085334300995,full
523,0.28255897760391235,0.2834375500679016,full
524,0.2846824526786804,0.2842334508895874,inv_only
525,0.2807415723800659,0.2839837670326233,full
526,0.28474316000938416,0.2849630117416382,full
527,0.28338494896888733,0.2866635024547577,full
528,0.297130286693573,0.2988288104534149,full
529,0.3016207218170166,0.3080593943595886,full
530,0.30233192443847656,0.30421197414398193,full
531,0.29743626713752747,0.31377097964286804,full
532,0.3130834400653839,0.3092383146286011,inv_only
533,0.3010740876197815,0.3055526614189148,full
534,0.30964183807373047,0.30872514843940735,inv_only
535,0.29586225748062134,0.3124767541885376,full
536,0.30026647448539734,0.29934316873550415,inv_only
537,0.2839757800102234,0.2905898690223694,full
538,0.2782348096370697,0.294425368309021,full
539,0.27828678488731384,0.2890823185443878,full
540,0.29776284098625183,0.30245596170425415,full
541,0.3284592926502228,0.32696226239204407,inv_only
542,0.3621577024459839,0.3680068254470825,full
543,0.36648985743522644,0.3937256336212158,full
544,0.38531944155693054,0.39541304111480713,full
545,0.38299843668937683,0.3848613202571869,full
546,0.3788558840751648,0.36983662843704224,inv_only
547,0.32497841119766235,0.34584107995033264,full
548,0.3084041476249695,0.3363700807094574,full
549,0.33381950855255127,0.34180429577827454,full
550,0.3284096121788025,0.3329011797904968,full
551,0.3135172724723816,0.3191658556461334,full
552,0.2902240455150604,0.3020470440387726,full
553,0.2903634011745453,0.28996577858924866,inv_only
554,0.3003860116004944,0.29221656918525696,inv_only
555,0.3136732578277588,0.2987750470638275,inv_only
556,0.32734543085098267,0.3170486092567444,inv_only
557,0.307745099067688,0.329579621553421,full
558,0.3201727569103241,0.3267424404621124,full
559,0.33152657747268677,0.3182308077812195,inv_only
560,0.30084484815597534,0.30100247263908386,full
561,0.2805255353450775,0.2867785096168518,full
562,0.27774959802627563,0.27942734956741333,full
563,0.2720350921154022,0.2688359022140503,inv_only
564,0.251982182264328,0.2516581416130066,inv_only
565,0.23266948759555817,0.250760018825531,full
566,0.24483762681484222,0.2544514238834381,full
567,0.2538713216781616,0.26385512948036194,full
568,0.2635173499584198,0.2591654658317566,inv_only
569,0.26848775148391724,0.2613149881362915,inv_only
570,0.26595404744148254,0.2681110203266144,full
571,0.2624737024307251,0.2666630744934082,full
572,0.27369219064712524,0.27788037061691284,full
573,0.27706074714660645,0.28352269530296326,full
574,0.2813721001148224,0.2827778458595276,full
575,0.2919140160083771,0.2804080843925476,inv_only
576,0.28347811102867126,0.2810802757740021,inv_only
577,0.29217588901519775,0.28707024455070496,inv_only
578,0.2847914695739746,0.28894296288490295,full
579,0.2820195257663727,0.2949439287185669,full
580,0.28675907850265503,0.29152411222457886,full
581,0.3032352924346924,0.30456969141960144,full
582,0.33144453167915344,0.3124939203262329,inv_only
583,0.3018169105052948,0.3069748282432556,full
584,0.3051695227622986,0.31169384717941284,full
585,0.3199688196182251,0.31233683228492737,inv_only
586,0.3242674171924591,0.32385435700416565,inv_only
587,0.33592796325683594,0.330621600151062,inv_only
588,0.331773042678833,0.3316297233104706,inv_only
589,0.33616551756858826,0.32955116033554077,inv_only
590,0.34237685799598694,0.3438558578491211,full
591,0.3285662531852722,0.3401320278644562,full
592,0.33310404419898987,0.3242453634738922,inv_only
593,0.31155097484588623,0.32230931520462036,full
594,0.3015207052230835,0.3206659257411957,full
595,0.3033633232116699,0.31449007987976074,full
596,0.305757611989975,0.32813191413879395,full
597,0.3066496253013611,0.32483232021331787,full
598,0.3117344379425049,0.31931406259536743,full
599,0.3124057352542877,0.3043995499610901,inv_only
600,0.30578431487083435,0.3068767189979553,full
601,0.29111751914024353,0.2980172038078308,full
602,0.28357723355293274,0.2828679382801056,inv_only
603,0.29061925411224365,0.28875434398651123,inv_only
604,0.29251739382743835,0.29874980449676514,full
605,0.28929823637008667,0.29315751791000366,full
606,0.2852775752544403,0.29295021295547485,full
607,0.29042384028434753,0.29370829463005066,full
608,0.3032853901386261,0.3093470335006714,full
609,0.3148360550403595,0.317017138004303,full
610,0.3239525854587555,0.32251495122909546,inv_only
611,0.2918708920478821,0.30907729268074036,full
612,0.2797970473766327,0.29405125975608826,full
613,0.2884281873703003,0.3000035881996155,full
614,0.2893449664115906,0.29341956973075867,full
615,0.28977757692337036,0.2867245376110077,inv_only
616,0.2932993769645691,0.28841426968574524,inv_only
