sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
48	0.7906122804	0.7906122804	0	0	1	1	1	4.12106657
49	0.7735108733	0.7735108733	0	0	1	1	1	4.121080875
50	0.7656697035	0.7656697035	0	0	1	1	1	4.121268272
51	0.7707824707	0.7707824707	0	0	1	1	1	4.121439457
52	0.763389051	0.763389051	0	0	1	1	1	4.12152338
53	0.7549684048	0.7549684048	0	0	1	1	1	4.121343136
54	0.7478619218	0.7478619218	0	0	1	1	1	4.121083736
55	0.7552082539	0.7552082539	0	0	1	1	1	4.12102747
56	0.7579275966	0.7579275966	0	0	1	1	1	4.121094227
57	0.7626789808	0.7626789808	0	0	1	1	1	4.121082306
58	0.7808267474	0.7808267474	0	0	1	1	1	4.121192455
59	0.79179281	0.79179281	0	0	1	1	1	4.121265411
60	0.800222218	0.800222218	0	0	1	1	1	4.12139082
61	0.814147234	0.814147234	0	0	1	1	1	4.121306896
62	0.8390237689	0.8390237689	0	0	1	1	1	4.121070385
63	0.8596950769	0.8596950769	0	0	1	1	1	4.121020794
64	0.8625226617	0.8625226617	0	0	1	1	1	4.121115208
65	0.8612774611	0.8612774611	0	0	1	1	1	4.121041775
66	0.8699858785	0.8699858785	0	0	1	1	1	4.12119627
67	0.8669423461	0.8669423461	0	0	1	1	1	4.121389389
68	0.8654903173	0.8654903173	0	0	1	1	1	4.121509075
69	0.8731693029	0.8731693029	0	0	1	1	1	4.121488571
70	0.8855570555	0.8855570555	0	0	1	1	1	4.121094704
71	0.8838530183	0.8838530183	0	0	1	1	1	4.121002197
72	0.8624997735	0.8624997735	0	0	1	1	1	4.121082306
73	0.8530327678	0.8530327678	0	0	1	1	1	4.121112347
74	0.850808084	0.850808084	0	0	1	1	1	4.121242523
75	0.8459728956	0.8459728956	0	0	1	1	1	4.12139082
76	0.8414728045	0.8414728045	0	0	1	1	1	4.121349335
77	0.8370224833	0.8370224833	0	0	1	1	1	4.121243954
78	0.8360711336	0.8360711336	0	0	1	1	1	4.121065617
79	0.8479450941	0.8479450941	0	0	1	1	1	4.120910645
80	0.850980103	0.850980103	0	0	1	1	1	4.120881557
81	0.8579684496	0.8579684496	0	0	1	1	1	4.120946407
82	0.8518919945	0.8518919945	0	0	1	1	1	4.121064663
83	0.8504206538	0.8504206538	0	0	1	1	1	4.121123791
84	0.8314791918	0.8314791918	0	0	1	1	1	4.121199131
85	0.823900342	0.823900342	0	0	1	1	1	4.12117672
86	0.8104461432	0.8104461432	0	0	1	1	1	4.120949745
87	0.8247561455	0.8247561455	0	0	1	1	1	4.120951176
88	0.8538487554	0.8538487554	0	0	1	1	1	4.121021271
89	0.8189352155	0.8189352155	0	0	1	1	1	4.120987892
90	0.8204923272	0.8204923272	0	0	1	1	1	4.121050358
91	0.8160117269	0.8160117269	0	0	1	1	1	4.121255875
92	0.8182498217	0.8182498217	0	0	1	1	1	4.121300697
93	0.8238079548	0.8238079548	0	0	1	1	1	4.12134409
94	0.8214541078	0.8214541078	0	0	1	1	1	4.121035099
95	0.8421388268	0.8421388268	0	0	1	1	1	4.121039391
96	0.8329102397	0.8329102397	0	0	1	1	1	4.121020794
97	0.8046287298	0.8046287298	0	0	1	1	1	4.120965958
98	0.8048493266	0.8048493266	0	0	1	1	1	4.121111393
99	0.8045156598	0.8045156598	0	0	1	1	1	4.121312141
100	0.8046963811	0.8046963811	0	0	1	1	1	4.121372223
101	0.7884700298	0.7884700298	0	0	1	1	1	4.121267319
102	0.7941447496	0.7941447496	0	0	1	1	1	4.12105751
103	0.7933157086	0.7933157086	0	0	1	1	1	4.120976448
104	0.8026753664	0.8026753664	0	0	1	1	1	4.120998383
105	0.7886845469	0.7886845469	0	0	1	1	1	4.121026039
106	0.791862011	0.791862011	0	0	1	1	1	4.121165276
107	0.8072903156	0.8072903156	0	0	1	1	1	4.121227741
108	0.8040626049	0.8040626049	0	0	1	1	1	4.121221066
109	0.8005818725	0.8005818725	0	0	1	1	1	4.121243477
110	0.7885373235	0.7885373235	0	0	1	1	1	4.121000767
111	0.7890356779	0.7890356779	0	0	1	1	1	4.121042252
112	0.8184046149	0.8184046149	0	0	1	1	1	4.121116161
113	0.7814434767	0.7814434767	0	0	1	1	1	4.120972633
114	0.773845315	0.773845315	0	0	1	1	1	4.121080875
115	0.7774736285	0.7774736285	0	0	1	1	1	4.121222496
116	0.774838388	0.774838388	0	0	1	1	1	4.121304512
117	0.7804912329	0.7804912329	0	0	1	1	1	4.121345997
118	0.7808654308	0.7808654308	0	0	1	1	1	4.120989323
119	0.7706871033	0.7706871033	0	0	1	1	1	4.120977402
120	0.7620037794	0.7620037794	0	0	1	1	1	4.12106657
121	0.7529833913	0.7529833913	0	0	1	1	1	4.120978832
122	0.7468991876	0.7468991876	0	0	1	1	1	4.121157169
123	0.7432659268	0.7432659268	0	0	1	1	1	4.12128973
124	0.7431860566	0.7431860566	0	0	1	1	1	4.12130928
125	0.7385094762	0.7385094762	0	0	1	1	1	4.121274948
126	0.7299005985	0.7299005985	0	0	1	1	1	4.121040821
127	0.7205246687	0.7205246687	0	0	1	1	1	4.12110281
128	0.7280133367	0.7280133367	0	0	1	1	1	4.120992184
129	0.7211579084	0.7211579084	0	0	1	1	1	4.120975494
130	0.7450634837	0.7450634837	0	0	1	1	1	4.12117672
131	0.7710835338	0.7710835338	0	0	1	1	1	4.12127018
132	0.8116144538	0.8116144538	0	0	1	1	1	4.121245861
133	0.8718334436	0.8718334436	0	0	1	1	1	4.121371269
134	0.881978333	0.881978333	0	0	1	1	1	4.121172428
135	0.8894488215	0.8894488215	0	0	1	1	1	4.12116003
136	0.8823291063	0.8823291063	0	0	1	1	1	4.121134758
137	0.8933203816	0.8933203816	0	0	1	1	1	4.121007919
138	0.9105651379	0.9105651379	0	0	1	1	1	4.121095657
139	0.9076912999	0.9076912999	0	0	1	1	1	4.121130466
140	0.8963212371	0.8963212371	0	0	1	1	1	4.121335983
141	0.9150349498	0.9150349498	0	0	1	1	1	4.121507645
142	0.9195116162	0.9195116162	0	0	1	1	1	4.121148109
143	0.9222434759	0.9222434759	0	0	1	1	1	4.121048927
144	0.9142984748	0.9142984748	0	0	1	1	1	4.121068001
145	0.9264037609	0.9264037609	0	0	1	1	1	4.121039391
146	0.9386363029	0.9386363029	0	0	1	1	1	4.121204376
147	0.9194903374	0.9194903374	0	0	1	1	1	4.121320724
148	0.9174386263	0.9174386263	0	0	1	1	1	4.121397495
149	0.9324538708	0.9324538708	0	0	1	1	1	4.121394634
150	0.9165040851	0.9165040851	0	0	1	1	1	4.121125221
151	0.924372077	0.924372077	0	0	1	1	1	4.121128082
152	0.9257808924	0.9257808924	0	0	1	1	1	4.121064186
153	0.9332818389	0.9332818389	0	0	1	1	1	4.12109375
154	0.9231603742	0.9231603742	0	0	1	1	1	4.121136189
155	0.8947005272	0.8947005272	0	0	1	1	1	4.121163368
156	0.8899823427	0.8899823427	0	0	1	1	1	4.121119022
157	0.8930765986	0.8930765986	0	0	1	1	1	4.121329784
158	0.8535662293	0.8535662293	0	0	1	1	1	4.121160507
159	0.828774035	0.828774035	0	0	1	1	1	4.121120453
160	0.8240580559	0.8240580559	0	0	1	1	1	4.121112823
161	0.8090161085	0.8090161085	0	0	1	1	1	4.120974541
162	0.8262724876	0.8262724876	0	0	1	1	1	4.121110916
163	0.8110398054	0.8110398054	0	0	1	1	1	4.121192455
164	0.814191699	0.814191699	0	0	1	1	1	4.12126112
165	0.819853723	0.819853723	0	0	1	1	1	4.121442318
166	0.8334107399	0.8334107399	0	0	1	1	1	4.121112823
167	0.8361091614	0.8361091614	0	0	1	1	1	4.121088028
168	0.8081427217	0.8081427217	0	0	1	1	1	4.121119022
169	0.7992995381	0.7992995381	0	0	1	1	1	4.12107563
170	0.7985947132	0.7985947132	0	0	1	1	1	4.121229649
171	0.799352169	0.799352169	0	0	1	1	1	4.121247768
172	0.7972642779	0.7972642779	0	0	1	1	1	4.121356487
173	0.7960982323	0.7960982323	0	0	1	1	1	4.121430397
174	0.7954618335	0.7954618335	0	0	1	1	1	4.121198177
175	0.7834890485	0.7834890485	0	0	1	1	1	4.121350765
176	0.7859927416	0.7859927416	0	0	1	1	1	4.121822834
177	0.7800376415	0.7800376415	0	0	1	1	1	4.121887684
178	0.7779348493	0.7779348493	0	0	1	1	1	4.12212801
179	0.8066527843	0.8066527843	0	0	1	1	1	4.122438431
180	0.8350426555	0.8350426555	0	0	1	1	1	4.122842789
181	0.8831421733	0.8831421733	0	0	1	1	1	4.123078823
182	0.9187611341	0.9187611341	0	0	1	1	1	4.122894764
183	0.9375613928	0.9375613928	0	0	1	1	1	4.123496532
184	0.9461077452	0.9461077452	0	0	1	1	1	4.124186516
185	0.945897758	0.945897758	0	0	1	1	1	4.12405014
186	0.953650713	0.953650713	0	0	1	1	1	4.124417782
187	0.9732433558	0.9732433558	0	0	1	1	1	4.124612808
188	0.9666646123	0.9666646123	0	0	1	1	1	4.124655724
189	0.9772570729	0.9772570729	0	0	1	1	1	4.124655724
190	0.9559418559	0.9559418559	0	0	1	1	1	4.124622345
191	0.946454525	0.946454525	0	0	1	1	1	4.12458086
192	0.9360280037	0.9360280037	0	0	1	1	1	4.12480545
193	0.9272655249	0.9272655249	0	0	1	1	1	4.122821808
194	0.9408832788	0.9408832788	0	0	1	1	1	4.123258114
195	0.9763947725	0.9763947725	0	0	1	1	1	4.123835087
196	0.9599741697	0.9599741697	0	0	1	1	1	4.123826027
197	0.9782427549	0.9782427549	0	0	1	1	1	4.123889446
198	0.9638811946	0.9638811946	0	0	1	1	1	4.123896599
199	0.9339925647	0.9339925647	0	0	1	1	1	4.123839378
200	0.9545952678	0.9545952678	0	0	1	1	1	4.124508858
201	0.9155828357	0.9155828357	0	0	1	1	1	4.123119831
202	0.8858798742	0.8858798742	0	0	1	1	1	4.122997284
203	0.9053831697	0.9053831697	0	0	1	1	1	4.122960567
204	0.9147667885	0.9147667885	0	0	1	1	1	4.123098373
205	0.9418318868	0.9418318868	0	0	1	1	1	4.123532772
206	0.9534534216	0.9534534216	0	0	1	1	1	4.123655319
207	0.952773869	0.952773869	0	0	1	1	1	4.12378931
208	0.9520617723	0.9520617723	0	0	1	1	1	4.124228001
209	0.9527980089	0.9527980089	0	0	1	1	1	4.12277317
210	0.9585727453	0.9585727453	0	0	1	1	1	4.122957706
211	0.9713552594	0.9713552594	0	0	1	1	1	4.123160839
212	0.9818139076	0.9818139076	0	0	1	1	1	4.123403072
213	1.00628531	1.00628531	0	0	1	1	1	4.123672009
214	0.9939223528	0.9939223528	0	0	1	1	1	4.123622894
215	0.984728694	0.984728694	0	0	1	1	1	4.123832703
216	1.007843137	1.007843137	0	0	1	1	1	4.124325752
217	0.9692515135	0.9692515135	0	0	1	1	1	4.122956753
218	0.9666441083	0.9666441083	0	0	1	1	1	4.12331152
219	0.9816610217	0.9816610217	0	0	1	1	1	4.123001099
220	0.9955356121	0.9955356121	0	0	1	1	1	4.123482227
221	1.01418519	1.01418519	0	0	1	1	1	4.123552322
222	1.009064674	1.009064674	0	0	1	1	1	4.123630524
223	1.014473319	1.014473319	0	0	1	1	1	4.12389946
224	1.042424202	1.042424202	0	0	1	1	1	4.12444067
225	1.00721395	1.00721395	0	0	1	1	1	4.123013973
226	0.9931097627	0.9931097627	0	0	1	1	1	4.123006344
227	0.9662749767	0.9662749767	0	0	1	1	1	4.122763634
228	0.9564769268	0.9564769268	0	0	1	1	1	4.122698307
229	0.979632616	0.979632616	0	0	1	1	1	4.12306881
230	0.9606926441	0.9606926441	0	0	1	1	1	4.123047829
231	0.9638448358	0.9638448358	0	0	1	1	1	4.12352705
232	0.9825174212	0.9825174212	0	0	1	1	1	4.124144077
233	0.9711850286	0.9711850286	0	0	1	1	1	4.122391701
234	0.9715827107	0.9715827107	0	0	1	1	1	4.122831345
235	0.9647967219	0.9647967219	0	0	1	1	1	4.122798443
236	0.9762765765	0.9762765765	0	0	1	1	1	4.123040199
237	0.9806482196	0.9806482196	0	0	1	1	1	4.123337746
238	0.9974182844	0.9974182844	0	0	1	1	1	4.123064041
239	0.9774045348	0.9774045348	0	0	1	1	1	4.123566628
240	0.9991836548	0.9991836548	0	0	1	1	1	4.124280453
241	1.0149405	1.0149405	0	0	1	1	1	4.122814178
242	0.9676210284	0.9676210284	0	0	1	1	1	4.123095036
243	0.9591679573	0.9591679573	0	0	1	1	1	4.123111725
244	0.9633383155	0.9633383155	0	0	1	1	1	4.122941971
245	0.9646680951	0.9646680951	0	0	1	1	1	4.12360239
246	0.9607912898	0.9607912898	0	0	1	1	1	4.123831749
247	0.9623374939	0.9623374939	0	0	1	1	1	4.12375164
248	0.993164897	0.993164897	0	0	1	1	1	4.124536991
249	0.9767805934	0.9767805934	0	0	1	1	1	4.123263836
250	0.9664962292	0.9664962292	0	0	1	1	1	4.12336874
251	0.9582403302	0.9582403302	0	0	1	1	1	4.12322998
252	0.9486983418	0.9486983418	0	0	1	1	1	4.1231637
253	0.9602335691	0.9602335691	0	0	1	1	1	4.12357378
254	0.9419445992	0.9419445992	0	0	1	1	1	4.123518467
255	0.9352070093	0.9352070093	0	0	1	1	1	4.123906612
256	0.9608518481	0.9608518481	0	0	1	1	1	4.124620914
257	0.9413306117	0.9413306117	0	0	1	1	1	4.123248577
258	0.9363582134	0.9363582134	0	0	1	1	1	4.12378931
259	0.9452001452	0.9452001452	0	0	1	1	1	4.123622417
260	0.9502712488	0.9502712488	0	0	1	1	1	4.123700619
261	0.9554896355	0.9554896355	0	0	1	1	1	4.123948574
262	0.942273438	0.942273438	0	0	1	1	1	4.123618126
263	0.9417204857	0.9417204857	0	0	1	1	1	4.124079227
264	0.958014071	0.958014071	0	0	1	1	1	4.124637604
265	0.9413696527	0.9413696527	0	0	1	1	1	4.123347759
266	0.9446891546	0.9446891546	0	0	1	1	1	4.123554707
267	0.9498494267	0.9498494267	0	0	1	1	1	4.123755455
268	0.9519960284	0.9519960284	0	0	1	1	1	4.123609543
269	0.9599351287	0.9599351287	0	0	1	1	1	4.123757839
270	0.9488219023	0.9488219023	0	0	1	1	1	4.123561382
271	0.9576385021	0.9576385021	0	0	1	1	1	4.123491764
272	0.9553776979	0.9553776979	0	0	1	1	1	4.123167515
273	0.9540659785	0.9540659785	0	0	1	1	1	4.121882915
274	0.9482999444	0.9482999444	0	0	1	1	1	4.121997833
275	0.9422931671	0.9422931671	0	0	1	1	1	4.121782303
276	0.9208205342	0.9208205342	0	0	1	1	1	4.121662617
277	0.9275521636	0.9275521636	0	0	1	1	1	4.121560097
278	0.9151033759	0.9151033759	0	0	1	1	1	4.121350765
279	0.9149330854	0.9149330854	0	0	1	1	1	4.121301174
280	0.9218337536	0.9218337536	0	0	1	1	1	4.121282101
281	0.8814718127	0.8814718127	0	0	1	1	1	4.121265411
282	0.8610568047	0.8610568047	0	0	1	1	1	4.121371269
283	0.8806048632	0.8806048632	0	0	1	1	1	4.121369839
284	0.8722606897	0.8722606897	0	0	1	1	1	4.121482849
285	0.8820272088	0.8820272088	0	0	1	1	1	4.121494293
286	0.8677195311	0.8677195311	0	0	1	1	1	4.121144772
287	0.8619891405	0.8619891405	0	0	1	1	1	4.121198654
288	0.8742445707	0.8742445707	0	0	1	1	1	4.12127161
289	0.8612763286	0.8612763286	0	0	1	1	1	4.121232033
290	0.8609839082	0.8609839082	0	0	1	1	1	4.121390343
291	0.8758670092	0.8758670092	0	0	1	1	1	4.121382236
292	0.8843479156	0.8843479156	0	0	1	1	1	4.121497154
293	0.8669794798	0.8669794798	0	0	1	1	1	4.121506214
294	0.8639264107	0.8639264107	0	0	1	1	1	4.121213436
295	0.8575097919	0.8575097919	0	0	1	1	1	4.121185303
296	0.8697634339	0.8697634339	0	0	1	1	1	4.121222973
297	0.8698914051	0.8698914051	0	0	1	1	1	4.121287823
298	0.8680485487	0.8680485487	0	0	1	1	1	4.121389866
299	0.8780108094	0.8780108094	0	0	1	1	1	4.121350765
300	0.8576874733	0.8576874733	0	0	1	1	1	4.121305943
301	0.8332042694	0.8332042694	0	0	1	1	1	4.12142992
302	0.8282618523	0.8282618523	0	0	1	1	1	4.12116909
303	0.8300807476	0.8300807476	0	0	1	1	1	4.121224403
304	0.8832749128	0.8832749128	0	0	1	1	1	4.12128973
305	0.818772018	0.818772018	0	0	1	1	1	4.121213436
306	0.8092306852	0.8092306852	0	0	1	1	1	4.121319771
307	0.8276094794	0.8276094794	0	0	1	1	1	4.121310234
308	0.8460888863	0.8460888863	0	0	1	1	1	4.12142849
309	0.8468958735	0.8468958735	0	0	1	1	1	4.121550083
310	0.8429543376	0.8429543376	0	0	1	1	1	4.121202946
311	0.8261202574	0.8261202574	0	0	1	1	1	4.121186733
312	0.8810073137	0.8810073137	0	0	1	1	1	4.121200562
313	0.8357189894	0.8357189894	0	0	1	1	1	4.121198177
314	0.8084388971	0.8084388971	0	0	1	1	1	4.121286392
315	0.8126211762	0.8126211762	0	0	1	1	1	4.12126255
316	0.8193053007	0.8193053007	0	0	1	1	1	4.121395111
317	0.8277515173	0.8277515173	0	0	1	1	1	4.121387005
318	0.8000052571	0.8000052571	0	0	1	1	1	4.121154785
319	0.7847667933	0.7847667933	0	0	1	1	1	4.121148109
320	0.7989194989	0.7989194989	0	0	1	1	1	4.121128082
321	0.7909540534	0.7909540534	0	0	1	1	1	4.121195316
322	0.772218585	0.772218585	0	0	1	1	1	4.121271133
323	0.7858983278	0.7858983278	0	0	1	1	1	4.121217728
324	0.7859398723	0.7859398723	0	0	1	1	1	4.121265411
325	0.7606812716	0.7606812716	0	0	1	1	1	4.12139225
326	0.7364354134	0.7364354134	0	0	1	1	1	4.12115097
327	0.712998271	0.712998271	0	0	1	1	1	4.121165276
328	0.7347800732	0.7347800732	0	0	1	1	1	4.121193409
329	0.6887957454	0.6887957454	0	0	1	1	1	4.121166229
330	0.6659783721	0.6659783721	0	0	1	1	1	4.121295929
331	0.6964681745	0.6964681745	0	0	1	1	1	4.121293545
332	0.7418467402	0.7418467402	0	0	1	1	1	4.121426105
333	0.7342880964	0.7342880964	0	0	1	1	1	4.121463299
334	0.6955898404	0.6955898404	0	0	1	1	1	4.121170044
335	0.6989358068	0.6989358068	0	0	1	1	1	4.121121883
336	0.7251608968	0.7251608968	0	0	1	1	1	4.12116766
337	0.6775051355	0.6775051355	0	0	1	1	1	4.121119022
338	0.6535366178	0.6535366178	0	0	1	1	1	4.121314049
339	0.6786724925	0.6786724925	0	0	1	1	1	4.121357441
340	0.6897135973	0.6897135973	0	0	1	1	1	4.121417046
341	0.6825400591	0.6825400591	0	0	1	1	1	4.121423244
342	0.665314436	0.665314436	0	0	1	1	1	4.121115208
343	0.6672689319	0.6672689319	0	0	1	1	1	4.121071339
344	0.7060217261	0.7060217261	0	0	1	1	1	4.121142387
345	0.6782666445	0.6782666445	0	0	1	1	1	4.121060371
346	0.6529436707	0.6529436707	0	0	1	1	1	4.121191978
347	0.6731632352	0.6731632352	0	0	1	1	1	4.121100903
348	0.7142890096	0.7142890096	0	0	1	1	1	4.121184349
349	0.7217143774	0.7217143774	0	0	1	1	1	4.121423244
350	0.721270442	0.721270442	0	0	1	1	1	4.121123314
351	0.7318441272	0.7318441272	0	0	1	1	1	4.121042252
352	0.7565626502	0.7565626502	0	0	1	1	1	4.121129513
353	0.7189879417	0.7189879417	0	0	1	1	1	4.121034622
354	0.7084588408	0.7084588408	0	0	1	1	1	4.12116766
355	0.7029103637	0.7029103637	0	0	1	1	1	4.12117672
356	0.7278043628	0.7278043628	0	0	1	1	1	4.121276855
357	0.7370379567	0.7370379567	0	0	1	1	1	4.121426105
358	0.7320532799	0.7320532799	0	0	1	1	1	4.121108055
359	0.7565239668	0.7565239668	0	0	1	1	1	4.121046066
360	0.7618502378	0.7618502378	0	0	1	1	1	4.121073246
361	0.7133515477	0.7133515477	0	0	1	1	1	4.121081829
362	0.680788517	0.680788517	0	0	1	1	1	4.121181965
363	0.6789824367	0.6789824367	0	0	1	1	1	4.121276855
364	0.7004072666	0.7004072666	0	0	1	1	1	4.121345997
365	0.6865686774	0.6865686774	0	0	1	1	1	4.121289253
366	0.6849275827	0.6849275827	0	0	1	1	1	4.121251583
367	0.6892482042	0.6892482042	0	0	1	1	1	4.121214867
368	0.7004018426	0.7004018426	0	0	1	1	1	4.121072292
369	0.6962069273	0.6962069273	0	0	1	1	1	4.121124744
370	0.6702193022	0.6702193022	0	0	1	1	1	4.121275425
371	0.661988616	0.661988616	0	0	1	1	1	4.121207237
372	0.6532793641	0.6532793641	0	0	1	1	1	4.121240616
373	0.6353533864	0.6353533864	0	0	1	1	1	4.121284008
374	0.6194911599	0.6194911599	0	0	1	1	1	4.12116003
375	0.6125081182	0.6125081182	0	0	1	1	1	4.121146202
376	0.6201704741	0.6201704741	0	0	1	1	1	4.121150494
377	0.6093342304	0.6093342304	0	0	1	1	1	4.121130943
378	0.6023613214	0.6023613214	0	0	1	1	1	4.121231556
379	0.5979675055	0.5979675055	0	0	1	1	1	4.121235371
380	0.5968357325	0.5968357325	0	0	1	1	1	4.121357441
381	0.585416019	0.585416019	0	0	1	1	1	4.121471405
382	0.5930607319	0.5930607319	0	0	1	1	1	4.121187687
383	0.5964285731	0.5964285731	0	0	1	1	1	4.121044159
384	0.6032509208	0.6032509208	0	0	1	1	1	4.121158123
385	0.5841282606	0.5841282606	0	0	1	1	1	4.121110916
386	0.5833058357	0.5833058357	0	0	1	1	1	4.121204376
387	0.5820496082	0.5820496082	0	0	1	1	1	4.1213274
388	0.5829672217	0.5829672217	0	0	1	1	1	4.121500492
389	0.5621289015	0.5621289015	0	0	1	1	1	4.121498108
390	0.5635724664	0.5635724664	0	0	1	1	1	4.12122488
391	0.5663122535	0.5663122535	0	0	1	1	1	4.121208191
392	0.5821167827	0.5821167827	0	0	1	1	1	4.121147156
393	0.5726022124	0.5726022124	0	0	1	1	1	4.121253967
394	0.5731022954	0.5731022954	0	0	1	1	1	4.121234894
395	0.5683174133	0.5683174133	0	0	1	1	1	4.121225834
396	0.5273317695	0.5273317695	0	0	1	1	1	4.12127161
397	0.462849021	0.462849021	0	0	1	1	1	4.121341228
398	0.4336822629	0.4336822629	0	0	1	1	1	4.121164799
399	0.4202276766	0.4202276766	0	0	1	1	1	4.121169567
400	0.4623286724	0.4623286724	0	0	1	1	1	4.121230125
401	0.4099502563	0.4099502563	0	0	1	1	1	4.121132851
402	0.4265476465	0.4265476465	0	0	1	1	1	4.121197701
403	0.4148913026	0.4148913026	0	0	1	1	1	4.121265411
404	0.4016777277	0.4016777277	0	0	1	1	1	4.121417046
405	0.3761858344	0.3761858344	0	0	1	1	1	4.121418953
406	0.3719527721	0.3719527721	0	0	1	1	1	4.121068954
407	0.384401679	0.384401679	0	0	1	1	1	4.121103287
408	0.3944876492	0.3944876492	0	0	1	1	1	4.121219635
409	0.3968676031	0.3968676031	0	0	1	1	1	4.121142387
410	0.4246971905	0.4246971905	0	0	1	1	1	4.121248722
411	0.4254859388	0.4254859388	0	0	1	1	1	4.121402264
412	0.4155069888	0.4155069888	0	0	1	1	1	4.121517181
413	0.3824178576	0.3824178576	0	0	1	1	1	4.12160778
414	0.3860910535	0.3860910535	0	0	1	1	1	4.121172905
415	0.4047887921	0.4047887921	0	0	1	1	1	4.121233463
416	0.4151652157	0.4151652157	0	0	1	1	1	4.121135712
417	0.4069567323	0.4069567323	0	0	1	1	1	4.121248722
418	0.4246073663	0.4246073663	0	0	1	1	1	4.121283531
419	0.4332604706	0.4332604706	0	0	1	1	1	4.121282101
420	0.4260805249	0.4260805249	0	0	1	1	1	4.121378899
421	0.4016567469	0.4016567469	0	0	1	1	1	4.121499538
422	0.3672154248	0.3672154248	0	0	1	1	1	4.121254444
423	0.3758981228	0.3758981228	0	0	1	1	1	4.121284962
424	0.3897342682	0.3897342682	0	0	1	1	1	4.121297359
425	0.3963545263	0.3963545263	0	0	1	1	1	4.121206284
426	0.3887011111	0.3887011111	0	0	1	1	1	4.121309757
427	0.3931699097	0.3931699097	0	0	1	1	1	4.121306419
428	0.3895522654	0.3895522654	0	0	1	1	1	4.121690273
429	0.3712547421	0.3712547421	0	0	1	1	1	4.121815205
430	0.3748802543	0.3748802543	0	0	1	1	1	4.121320724
431	0.3719518185	0.3719518185	0	0	1	1	1	4.121253014
432	0.3854790628	0.3854790628	0	0	1	1	1	4.121382713
433	0.3840844333	0.3840844333	0	0	1	1	1	4.121337891
434	0.3868589997	0.3868589997	0	0	1	1	1	4.12150383
435	0.3724173605	0.3724173605	0	0	1	1	1	4.121618271
436	0.3647244871	0.3647244871	0	0	1	1	1	4.121780872
