experiment: long_term_forecast_ETTh1_96_96_A5_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A5_B2_C2_P2_M2_Vgeo_factorized_var_v1_Vgeo_0
correlation/spearman_raw_variation_env_gain: 0.05805663216
correlation/spearman_shape_variation_norm_sample_mse: -0.08924656407
correlation/spearman_abs_d_shift_sample_mse: 0.4262784032
correlation/spearman_abs_d_scale_sample_mse: 0.1973227616
correlation/spearman_u_shift_sample_mse: 0.3610732226
correlation/spearman_u_scale_sample_mse: 0.2015446906
correlation/spearman_a_var_sample_mse: 0.2848610836
correlation/spearman_shape_variation_norm_env_gain: 0.05805663216
correlation/spearman_u_shift_env_gain: -0.0009287715942
correlation/spearman_u_scale_env_gain: 0.02039812095
correlation/spearman_a_var_env_gain: 0.06040743169
correlation/spearman_c_shape_sample_mse: -0.05369037954
correlation/spearman_c_shape_sample_mae: -0.09140163718
c_shape/quantile_Q1_count: 557
c_shape/quantile_Q1_MSE: 0.4507707655
c_shape/quantile_Q1_MAE: 0.4306837916
c_shape/quantile_Q1_mean: 0.6422634721
c_shape/quantile_Q2_count: 557
c_shape/quantile_Q2_MSE: 0.4074489176
c_shape/quantile_Q2_MAE: 0.4195773005
c_shape/quantile_Q2_mean: 0.7038576007
c_shape/quantile_Q3_count: 557
c_shape/quantile_Q3_MSE: 0.3708691001
c_shape/quantile_Q3_MAE: 0.4025182426
c_shape/quantile_Q3_mean: 0.7354949117
c_shape/quantile_Q4_count: 557
c_shape/quantile_Q4_MSE: 0.3564967513
c_shape/quantile_Q4_MAE: 0.3955750167
c_shape/quantile_Q4_mean: 0.7648418546
c_shape/quantile_Q5_count: 557
c_shape/quantile_Q5_MSE: 0.3859396875
c_shape/quantile_Q5_MAE: 0.4048829675
c_shape/quantile_Q5_mean: 0.8127527237
correlation/spearman_c_rec_sample_mse: 0.02454450823
correlation/spearman_c_rec_sample_mae: 0.09077978161
c_rec/quantile_Q1_count: 557
c_rec/quantile_Q1_MSE: 0.3872716129
c_rec/quantile_Q1_MAE: 0.399808079
c_rec/quantile_Q1_mean: 0.9602409005
c_rec/quantile_Q2_count: 557
c_rec/quantile_Q2_MSE: 0.3975597918
c_rec/quantile_Q2_MAE: 0.4118911326
c_rec/quantile_Q2_mean: 0.9636918902
c_rec/quantile_Q3_count: 557
c_rec/quantile_Q3_MSE: 0.3948825002
c_rec/quantile_Q3_MAE: 0.4119389951
c_rec/quantile_Q3_mean: 0.9659112692
c_rec/quantile_Q4_count: 557
c_rec/quantile_Q4_MSE: 0.3844589293
c_rec/quantile_Q4_MAE: 0.4067169428
c_rec/quantile_Q4_mean: 0.9685688615
c_rec/quantile_Q5_count: 557
c_rec/quantile_Q5_MSE: 0.4073523581
c_rec/quantile_Q5_MAE: 0.4228821695
c_rec/quantile_Q5_mean: 0.971997261
correlation/spearman_c_pred_sample_mse: -0.1007495904
correlation/spearman_c_pred_sample_mae: -0.1181695478
c_pred/quantile_Q1_count: 557
c_pred/quantile_Q1_MSE: 0.4402628541
c_pred/quantile_Q1_MAE: 0.4333882928
c_pred/quantile_Q1_mean: 0.5046828389
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.3891640007
c_pred/quantile_Q2_MAE: 0.4081813097
c_pred/quantile_Q2_mean: 0.5060017109
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.3914105296
c_pred/quantile_Q3_MAE: 0.4083420038
c_pred/quantile_Q3_mean: 0.5069980025
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.3818762898
c_pred/quantile_Q4_MAE: 0.4056842923
c_pred/quantile_Q4_mean: 0.5081298351
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.3688115478
c_pred/quantile_Q5_MAE: 0.3976414204
c_pred/quantile_Q5_mean: 0.5096727014
correlation/spearman_c_pat_sample_mse: -0.05930416592
correlation/spearman_c_pat_sample_mae: -0.09552111225
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4507372379
c_pat/quantile_Q1_MAE: 0.4305704832
c_pat/quantile_Q1_mean: 0.315376997
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4146980047
c_pat/quantile_Q2_MAE: 0.4217584729
c_pat/quantile_Q2_mean: 0.3454306722
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.368765384
c_pat/quantile_Q3_MAE: 0.4027103484
c_pat/quantile_Q3_mean: 0.361202836
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.352950871
c_pat/quantile_Q4_MAE: 0.3939426839
c_pat/quantile_Q4_mean: 0.3755363822
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.3843737543
c_pat/quantile_Q5_MAE: 0.4042553306
c_pat/quantile_Q5_mean: 0.3990922868
mapping_conditional/c_map/Q1_count: 557
mapping_conditional/c_map/Q1_pattern_only_mse: 2.619279861
mapping_conditional/c_map/Q1_mapping_mse: 2.605388165
mapping_conditional/c_map/Q1_mapping_gain: 0.01389170531
mapping_conditional/c_map/Q1_final_model_mse: 0.3597774208
mapping_conditional/c_map/Q2_count: 557
mapping_conditional/c_map/Q2_pattern_only_mse: 2.746821642
mapping_conditional/c_map/Q2_mapping_mse: 2.731448412
mapping_conditional/c_map/Q2_mapping_gain: 0.01537313033
mapping_conditional/c_map/Q2_final_model_mse: 0.4148700833
mapping_conditional/c_map/Q3_count: 557
mapping_conditional/c_map/Q3_pattern_only_mse: 2.848926544
mapping_conditional/c_map/Q3_mapping_mse: 2.833064318
mapping_conditional/c_map/Q3_mapping_gain: 0.01586214826
mapping_conditional/c_map/Q3_final_model_mse: 0.4011435509
mapping_conditional/c_map/Q4_count: 557
mapping_conditional/c_map/Q4_pattern_only_mse: 2.783752441
mapping_conditional/c_map/Q4_mapping_mse: 2.764939308
mapping_conditional/c_map/Q4_mapping_gain: 0.01881302893
mapping_conditional/c_map/Q4_final_model_mse: 0.393523246
mapping_conditional/c_map/Q5_count: 557
mapping_conditional/c_map/Q5_pattern_only_mse: 2.462154388
mapping_conditional/c_map/Q5_mapping_mse: 2.440428734
mapping_conditional/c_map/Q5_mapping_gain: 0.02172569931
mapping_conditional/c_map/Q5_final_model_mse: 0.4022108912
mapping_conditional/u_map/Q1_count: 557
mapping_conditional/u_map/Q1_pattern_only_mse: 2.529913187
mapping_conditional/u_map/Q1_mapping_mse: 2.508254766
mapping_conditional/u_map/Q1_mapping_gain: 0.02165852673
mapping_conditional/u_map/Q1_final_model_mse: 0.4087729752
mapping_conditional/u_map/Q2_count: 557
mapping_conditional/u_map/Q2_pattern_only_mse: 2.803758621
mapping_conditional/u_map/Q2_mapping_mse: 2.784883261
mapping_conditional/u_map/Q2_mapping_gain: 0.01887565479
mapping_conditional/u_map/Q2_final_model_mse: 0.3948867619
mapping_conditional/u_map/Q3_count: 557
mapping_conditional/u_map/Q3_pattern_only_mse: 2.771502972
mapping_conditional/u_map/Q3_mapping_mse: 2.755633831
mapping_conditional/u_map/Q3_mapping_gain: 0.01586909592
mapping_conditional/u_map/Q3_final_model_mse: 0.3952354193
mapping_conditional/u_map/Q4_count: 557
mapping_conditional/u_map/Q4_pattern_only_mse: 2.725492239
mapping_conditional/u_map/Q4_mapping_mse: 2.710409164
mapping_conditional/u_map/Q4_mapping_gain: 0.01508289203
mapping_conditional/u_map/Q4_final_model_mse: 0.4153015912
mapping_conditional/u_map/Q5_count: 557
mapping_conditional/u_map/Q5_pattern_only_mse: 2.630268097
mapping_conditional/u_map/Q5_mapping_mse: 2.61608839
mapping_conditional/u_map/Q5_mapping_gain: 0.01417954266
mapping_conditional/u_map/Q5_final_model_mse: 0.3573284447
mapping_matched/cpat_Q1/cmap_low_count: 279
mapping_matched/cpat_Q1/cmap_low_sample_mse: 0.3577903807
mapping_matched/cpat_Q1/cmap_low_mapping_gain: 0.01426671073
mapping_matched/cpat_Q1/cmap_high_count: 278
mapping_matched/cpat_Q1/cmap_high_sample_mse: 0.5440184474
mapping_matched/cpat_Q1/cmap_high_mapping_gain: 0.01379148941
mapping_matched/cpat_Q2/cmap_low_count: 279
mapping_matched/cpat_Q2/cmap_low_sample_mse: 0.3704216778
mapping_matched/cpat_Q2/cmap_low_mapping_gain: 0.01175623666
mapping_matched/cpat_Q2/cmap_high_count: 278
mapping_matched/cpat_Q2/cmap_high_sample_mse: 0.4591335654
mapping_matched/cpat_Q2/cmap_high_mapping_gain: 0.0169227086
mapping_matched/cpat_Q3/cmap_low_count: 279
mapping_matched/cpat_Q3/cmap_low_sample_mse: 0.3475697935
mapping_matched/cpat_Q3/cmap_low_mapping_gain: 0.01531411801
mapping_matched/cpat_Q3/cmap_high_count: 278
mapping_matched/cpat_Q3/cmap_high_sample_mse: 0.390037179
mapping_matched/cpat_Q3/cmap_high_mapping_gain: 0.02183218673
mapping_matched/cpat_Q4/cmap_low_count: 279
mapping_matched/cpat_Q4/cmap_low_sample_mse: 0.3513458073
mapping_matched/cpat_Q4/cmap_low_mapping_gain: 0.01847814955
mapping_matched/cpat_Q4/cmap_high_count: 278
mapping_matched/cpat_Q4/cmap_high_sample_mse: 0.3545616269
mapping_matched/cpat_Q4/cmap_high_mapping_gain: 0.0209469907
mapping_matched/cpat_Q5/cmap_low_count: 279
mapping_matched/cpat_Q5/cmap_low_sample_mse: 0.3549523354
mapping_matched/cpat_Q5/cmap_low_mapping_gain: 0.01851552911
mapping_matched/cpat_Q5/cmap_high_count: 278
mapping_matched/cpat_Q5/cmap_high_sample_mse: 0.4139010012
mapping_matched/cpat_Q5/cmap_high_mapping_gain: 0.01953368634
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2578
cinv/bucket_0.2_0.4_MSE: 0.3900535107
cinv/bucket_0.2_0.4_MAE: 0.4092954099
cinv/bucket_0.4_0.6_count: 207
cinv/bucket_0.4_0.6_MSE: 0.4472540617
cinv/bucket_0.4_0.6_MAE: 0.4274863303
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4507372379
cpat/quantile_Q1_MAE: 0.4305704832
cpat/quantile_Q1_c_pat_mean: 0.315376997
cpat/quantile_Q1_c_map_mean: 0.3902441561
cpat/quantile_Q1_graph_gate_mean: 0.2283541858
cpat/quantile_Q1_correction_norm_mean: 2.238092661
cpat/quantile_Q1_raw_deviation_norm: 2.31633091
cpat/quantile_Q1_inv_MSE: 0.4511194229
cpat/quantile_Q1_env_MSE: 0.4507372379
cpat/quantile_Q1_env_gain: 0.0003821765713
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4146980047
cpat/quantile_Q2_MAE: 0.4217584729
cpat/quantile_Q2_c_pat_mean: 0.3454306722
cpat/quantile_Q2_c_map_mean: 0.4076856971
cpat/quantile_Q2_graph_gate_mean: 0.2498147786
cpat/quantile_Q2_correction_norm_mean: 2.461915016
cpat/quantile_Q2_raw_deviation_norm: 2.228325605
cpat/quantile_Q2_inv_MSE: 0.4141734242
cpat/quantile_Q2_env_MSE: 0.4146980047
cpat/quantile_Q2_env_gain: -0.0005245881039
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.368765384
cpat/quantile_Q3_MAE: 0.4027103484
cpat/quantile_Q3_c_pat_mean: 0.361202836
cpat/quantile_Q3_c_map_mean: 0.4194739759
cpat/quantile_Q3_graph_gate_mean: 0.2613016665
cpat/quantile_Q3_correction_norm_mean: 2.588993073
cpat/quantile_Q3_raw_deviation_norm: 2.186590672
cpat/quantile_Q3_inv_MSE: 0.3667645156
cpat/quantile_Q3_env_MSE: 0.368765384
cpat/quantile_Q3_env_gain: -0.002000839682
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.352950871
cpat/quantile_Q4_MAE: 0.3939426839
cpat/quantile_Q4_c_pat_mean: 0.3755363822
cpat/quantile_Q4_c_map_mean: 0.4352685213
cpat/quantile_Q4_graph_gate_mean: 0.2713083625
cpat/quantile_Q4_correction_norm_mean: 2.677243233
cpat/quantile_Q4_raw_deviation_norm: 2.139011621
cpat/quantile_Q4_inv_MSE: 0.3474347889
cpat/quantile_Q4_env_MSE: 0.352950871
cpat/quantile_Q4_env_gain: -0.00551603362
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.3843737543
cpat/quantile_Q5_MAE: 0.4042553306
cpat/quantile_Q5_c_pat_mean: 0.3990922868
cpat/quantile_Q5_c_map_mean: 0.4571918845
cpat/quantile_Q5_graph_gate_mean: 0.288605839
cpat/quantile_Q5_correction_norm_mean: 2.841852427
cpat/quantile_Q5_raw_deviation_norm: 2.066744566
cpat/quantile_Q5_inv_MSE: 0.3764142096
cpat/quantile_Q5_env_MSE: 0.3843737543
cpat/quantile_Q5_env_gain: -0.007959525101
raw_variation/shape_variation/Q1_count: 557
raw_variation/shape_variation/Q1_inv_MSE: 0.4056355655
raw_variation/shape_variation/Q1_env_MSE: 0.4102421403
raw_variation/shape_variation/Q1_env_gain: -0.00460656872
raw_variation/shape_variation/Q1_final_MSE: 0.4102421403
raw_variation/shape_variation/Q2_count: 557
raw_variation/shape_variation/Q2_inv_MSE: 0.3787772655
raw_variation/shape_variation/Q2_env_MSE: 0.3828423023
raw_variation/shape_variation/Q2_env_gain: -0.004065043759
raw_variation/shape_variation/Q2_final_MSE: 0.3828423023
raw_variation/shape_variation/Q3_count: 557
raw_variation/shape_variation/Q3_inv_MSE: 0.3849981427
raw_variation/shape_variation/Q3_env_MSE: 0.387753129
raw_variation/shape_variation/Q3_env_gain: -0.002754962537
raw_variation/shape_variation/Q3_final_MSE: 0.387753129
raw_variation/shape_variation/Q4_count: 557
raw_variation/shape_variation/Q4_inv_MSE: 0.4031389058
raw_variation/shape_variation/Q4_env_MSE: 0.4052372873
raw_variation/shape_variation/Q4_env_gain: -0.002098358469
raw_variation/shape_variation/Q4_final_MSE: 0.4052372873
raw_variation/shape_variation/Q5_count: 557
raw_variation/shape_variation/Q5_inv_MSE: 0.3833564818
raw_variation/shape_variation/Q5_env_MSE: 0.3854503334
raw_variation/shape_variation/Q5_env_gain: -0.002093877178
raw_variation/shape_variation/Q5_final_MSE: 0.3854503334
raw_variation/u_shift/Q1_count: 557
raw_variation/u_shift/Q1_inv_MSE: 0.2776492536
raw_variation/u_shift/Q1_env_MSE: 0.2801442444
raw_variation/u_shift/Q1_env_gain: -0.002494986868
raw_variation/u_shift/Q1_final_MSE: 0.2801442444
raw_variation/u_shift/Q2_count: 557
raw_variation/u_shift/Q2_inv_MSE: 0.3689146042
raw_variation/u_shift/Q2_env_MSE: 0.3725070357
raw_variation/u_shift/Q2_env_gain: -0.003592483932
raw_variation/u_shift/Q2_final_MSE: 0.3725070357
raw_variation/u_shift/Q3_count: 557
raw_variation/u_shift/Q3_inv_MSE: 0.4003384411
raw_variation/u_shift/Q3_env_MSE: 0.4053005278
raw_variation/u_shift/Q3_env_gain: -0.004962100182
raw_variation/u_shift/Q3_final_MSE: 0.4053005278
raw_variation/u_shift/Q4_count: 557
raw_variation/u_shift/Q4_inv_MSE: 0.4586526752
raw_variation/u_shift/Q4_env_MSE: 0.4644400179
raw_variation/u_shift/Q4_env_gain: -0.00578729948
raw_variation/u_shift/Q4_final_MSE: 0.4644400179
raw_variation/u_shift/Q5_count: 557
raw_variation/u_shift/Q5_inv_MSE: 0.4503513873
raw_variation/u_shift/Q5_env_MSE: 0.4491333365
raw_variation/u_shift/Q5_env_gain: 0.001218060148
raw_variation/u_shift/Q5_final_MSE: 0.4491333365
raw_variation/u_scale/Q1_count: 557
raw_variation/u_scale/Q1_inv_MSE: 0.3580113649
raw_variation/u_scale/Q1_env_MSE: 0.3626604378
raw_variation/u_scale/Q1_env_gain: -0.004649100825
raw_variation/u_scale/Q1_final_MSE: 0.3626604378
raw_variation/u_scale/Q2_count: 557
raw_variation/u_scale/Q2_inv_MSE: 0.4037444592
raw_variation/u_scale/Q2_env_MSE: 0.4058609307
raw_variation/u_scale/Q2_env_gain: -0.002116481075
raw_variation/u_scale/Q2_final_MSE: 0.4058609307
raw_variation/u_scale/Q3_count: 557
raw_variation/u_scale/Q3_inv_MSE: 0.3950786889
raw_variation/u_scale/Q3_env_MSE: 0.4014443457
raw_variation/u_scale/Q3_env_gain: -0.006365647539
raw_variation/u_scale/Q3_final_MSE: 0.4014443457
raw_variation/u_scale/Q4_count: 557
raw_variation/u_scale/Q4_inv_MSE: 0.3429415822
raw_variation/u_scale/Q4_env_MSE: 0.3454203904
raw_variation/u_scale/Q4_env_gain: -0.002478788374
raw_variation/u_scale/Q4_final_MSE: 0.3454203904
raw_variation/u_scale/Q5_count: 557
raw_variation/u_scale/Q5_inv_MSE: 0.456130296
raw_variation/u_scale/Q5_env_MSE: 0.4561390579
raw_variation/u_scale/Q5_env_gain: -8.79275558e-06
raw_variation/u_scale/Q5_final_MSE: 0.4561390579
raw_variation/a_var/Q1_count: 557
raw_variation/a_var/Q1_inv_MSE: 0.3344040513
raw_variation/a_var/Q1_env_MSE: 0.3360988498
raw_variation/a_var/Q1_env_gain: -0.001694800798
raw_variation/a_var/Q1_final_MSE: 0.3360988498
raw_variation/a_var/Q2_count: 557
raw_variation/a_var/Q2_inv_MSE: 0.3422681391
raw_variation/a_var/Q2_env_MSE: 0.3500219584
raw_variation/a_var/Q2_env_gain: -0.007753809448
raw_variation/a_var/Q2_final_MSE: 0.3500219584
raw_variation/a_var/Q3_count: 557
raw_variation/a_var/Q3_inv_MSE: 0.3968023062
raw_variation/a_var/Q3_env_MSE: 0.4025216401
raw_variation/a_var/Q3_env_gain: -0.005719334818
raw_variation/a_var/Q3_final_MSE: 0.4025216401
raw_variation/a_var/Q4_count: 557
raw_variation/a_var/Q4_inv_MSE: 0.431201905
raw_variation/a_var/Q4_env_MSE: 0.4380741119
raw_variation/a_var/Q4_env_gain: -0.006872197613
raw_variation/a_var/Q4_final_MSE: 0.4380741119
raw_variation/a_var/Q5_count: 557
raw_variation/a_var/Q5_inv_MSE: 0.4512299597
raw_variation/a_var/Q5_env_MSE: 0.4448086321
raw_variation/a_var/Q5_env_gain: 0.006421332713
raw_variation/a_var/Q5_final_MSE: 0.4448086321
raw_variation/quantile_Q1_count: 557
raw_variation/quantile_Q1_inv_MSE: 0.4056355655
raw_variation/quantile_Q1_env_MSE: 0.4102421403
raw_variation/quantile_Q1_env_gain: -0.00460656872
raw_variation/quantile_Q1_final_MSE: 0.4102421403
raw_variation/quantile_Q1_raw_variation_norm: 2.008080721
raw_variation/quantile_Q1_c_pat_mean: 0.3818021417
raw_variation/quantile_Q2_count: 557
raw_variation/quantile_Q2_inv_MSE: 0.3787772655
raw_variation/quantile_Q2_env_MSE: 0.3828423023
raw_variation/quantile_Q2_env_gain: -0.004065043759
raw_variation/quantile_Q2_final_MSE: 0.3828423023
raw_variation/quantile_Q2_raw_variation_norm: 2.117810488
raw_variation/quantile_Q2_c_pat_mean: 0.3754763901
raw_variation/quantile_Q3_count: 557
raw_variation/quantile_Q3_inv_MSE: 0.3849981427
raw_variation/quantile_Q3_env_MSE: 0.387753129
raw_variation/quantile_Q3_env_gain: -0.002754962537
raw_variation/quantile_Q3_final_MSE: 0.387753129
raw_variation/quantile_Q3_raw_variation_norm: 2.181711674
raw_variation/quantile_Q3_c_pat_mean: 0.3641170263
raw_variation/quantile_Q4_count: 557
raw_variation/quantile_Q4_inv_MSE: 0.4031389058
raw_variation/quantile_Q4_env_MSE: 0.4052372873
raw_variation/quantile_Q4_env_gain: -0.002098358469
raw_variation/quantile_Q4_final_MSE: 0.4052372873
raw_variation/quantile_Q4_raw_variation_norm: 2.248959064
raw_variation/quantile_Q4_c_pat_mean: 0.3518339992
raw_variation/quantile_Q5_count: 557
raw_variation/quantile_Q5_inv_MSE: 0.3833564818
raw_variation/quantile_Q5_env_MSE: 0.3854503334
raw_variation/quantile_Q5_env_gain: -0.002093877178
raw_variation/quantile_Q5_final_MSE: 0.3854503334
raw_variation/quantile_Q5_raw_variation_norm: 2.380441189
raw_variation/quantile_Q5_c_pat_mean: 0.3234096169

[stage0_warmup]
loaded_a0: True
a0_checkpoint: /data/OuXiaoyu/Time-Series-Library-FPEM/checkpoints/long_term_forecast_ETTh1_96_96_A0_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_A0_0/checkpoint.pth
best_epoch: 8
train_loss: 0.3746201936366423
val_loss: 0.6928303224796598
test_loss: 0.38537706417793577
projector_parameter_norm: 9.903531074523926
pattern_representation_variance: 0.986792802810669
projector_grad_norm: 0.0
