experiment: long_term_forecast_ETTh1_96_96_A3_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A3_B2_C2_P1_M1_V0_predmap_v1_map_0
c_shape/quantile_Q4_MAE: 0.391120553
c_shape/quantile_Q4_mean: 0.7648418546
c_shape/quantile_Q5_count: 557
c_shape/quantile_Q5_MSE: 0.3791778386
c_shape/quantile_Q5_MAE: 0.3998007774
c_shape/quantile_Q5_mean: 0.8127527237
correlation/spearman_c_rec_sample_mse: 0.006107586054
correlation/spearman_c_rec_sample_mae: 0.0583394145
c_rec/quantile_Q1_count: 557
c_rec/quantile_Q1_MSE: 0.3879476786
c_rec/quantile_Q1_MAE: 0.3995273709
c_rec/quantile_Q1_mean: 0.9603015184
c_rec/quantile_Q2_count: 557
c_rec/quantile_Q2_MSE: 0.3952057362
c_rec/quantile_Q2_MAE: 0.4086679518
c_rec/quantile_Q2_mean: 0.9636864662
c_rec/quantile_Q3_count: 557
c_rec/quantile_Q3_MSE: 0.390550226
c_rec/quantile_Q3_MAE: 0.4061498046
c_rec/quantile_Q3_mean: 0.9659285545
c_rec/quantile_Q4_count: 557
c_rec/quantile_Q4_MSE: 0.3801193833
c_rec/quantile_Q4_MAE: 0.4023553431
c_rec/quantile_Q4_mean: 0.9685951471
c_rec/quantile_Q5_count: 557
c_rec/quantile_Q5_MSE: 0.4022649527
c_rec/quantile_Q5_MAE: 0.4159235656
c_rec/quantile_Q5_mean: 0.9720452428
correlation/spearman_c_pred_sample_mse: 0.03852179389
correlation/spearman_c_pred_sample_mae: 0.0400174144
c_pred/quantile_Q1_count: 557
c_pred/quantile_Q1_MSE: 0.390975982
c_pred/quantile_Q1_MAE: 0.4080828428
c_pred/quantile_Q1_mean: 0.5168066621
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.3654331565
c_pred/quantile_Q2_MAE: 0.396625489
c_pred/quantile_Q2_mean: 0.518558085
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.3879199028
c_pred/quantile_Q3_MAE: 0.4089509249
c_pred/quantile_Q3_mean: 0.5200166106
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.381156832
c_pred/quantile_Q4_MAE: 0.3993536234
c_pred/quantile_Q4_mean: 0.5219618678
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.4306021035
c_pred/quantile_Q5_MAE: 0.419611156
c_pred/quantile_Q5_mean: 0.5247787237
correlation/spearman_c_pat_sample_mse: -0.06621959365
correlation/spearman_c_pat_sample_mae: -0.10047088
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4454982281
c_pat/quantile_Q1_MAE: 0.4236561358
c_pat/quantile_Q1_mean: 0.3215601742
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4120615721
c_pat/quantile_Q2_MAE: 0.4176291525
c_pat/quantile_Q2_mean: 0.352668792
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.3711173236
c_pat/quantile_Q3_MAE: 0.4025396109
c_pat/quantile_Q3_mean: 0.3690845072
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.3432415426
c_pat/quantile_Q4_MAE: 0.3862154782
c_pat/quantile_Q4_mean: 0.3839304745
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.3841693401
c_pat/quantile_Q5_MAE: 0.4025836587
c_pat/quantile_Q5_mean: 0.4089785516
mapping_conditional/c_map/Q1_count: 557
mapping_conditional/c_map/Q1_pattern_only_mse: 1.098469138
mapping_conditional/c_map/Q1_mapping_mse: 1.101429939
mapping_conditional/c_map/Q1_mapping_gain: -0.002960779471
mapping_conditional/c_map/Q1_final_model_mse: 0.3590863645
mapping_conditional/c_map/Q2_count: 557
mapping_conditional/c_map/Q2_pattern_only_mse: 1.16493237
mapping_conditional/c_map/Q2_mapping_mse: 1.16521287
mapping_conditional/c_map/Q2_mapping_gain: -0.0002804433752
mapping_conditional/c_map/Q2_final_model_mse: 0.4123056233
mapping_conditional/c_map/Q3_count: 557
mapping_conditional/c_map/Q3_pattern_only_mse: 1.100668073
mapping_conditional/c_map/Q3_mapping_mse: 1.097992897
mapping_conditional/c_map/Q3_mapping_gain: 0.002675371245
mapping_conditional/c_map/Q3_final_model_mse: 0.3961325884
mapping_conditional/c_map/Q4_count: 557
mapping_conditional/c_map/Q4_pattern_only_mse: 1.093952775
mapping_conditional/c_map/Q4_mapping_mse: 1.089923382
mapping_conditional/c_map/Q4_mapping_gain: 0.004029260948
mapping_conditional/c_map/Q4_final_model_mse: 0.3910857141
mapping_conditional/c_map/Q5_count: 557
mapping_conditional/c_map/Q5_pattern_only_mse: 1.054763317
mapping_conditional/c_map/Q5_mapping_mse: 1.053433537
mapping_conditional/c_map/Q5_mapping_gain: 0.001329790335
mapping_conditional/c_map/Q5_final_model_mse: 0.3974777162
mapping_conditional/u_map/Q1_count: 557
mapping_conditional/u_map/Q1_pattern_only_mse: 1.06709826
mapping_conditional/u_map/Q1_mapping_mse: 1.066007018
mapping_conditional/u_map/Q1_mapping_gain: 0.001091219834
mapping_conditional/u_map/Q1_final_model_mse: 0.4082974195
mapping_conditional/u_map/Q2_count: 557
mapping_conditional/u_map/Q2_pattern_only_mse: 1.096745014
mapping_conditional/u_map/Q2_mapping_mse: 1.092333317
mapping_conditional/u_map/Q2_mapping_gain: 0.004411680158
mapping_conditional/u_map/Q2_final_model_mse: 0.3856445551
mapping_conditional/u_map/Q3_count: 557
mapping_conditional/u_map/Q3_pattern_only_mse: 1.091194391
mapping_conditional/u_map/Q3_mapping_mse: 1.088569522
mapping_conditional/u_map/Q3_mapping_gain: 0.002624917077
mapping_conditional/u_map/Q3_final_model_mse: 0.3942432106
mapping_conditional/u_map/Q4_count: 557
mapping_conditional/u_map/Q4_pattern_only_mse: 1.163540363
mapping_conditional/u_map/Q4_mapping_mse: 1.163858652
mapping_conditional/u_map/Q4_mapping_gain: -0.0003184629022
mapping_conditional/u_map/Q4_final_model_mse: 0.4115325212
mapping_conditional/u_map/Q5_count: 557
mapping_conditional/u_map/Q5_pattern_only_mse: 1.094207764
mapping_conditional/u_map/Q5_mapping_mse: 1.097223878
mapping_conditional/u_map/Q5_mapping_gain: -0.003016154747
mapping_conditional/u_map/Q5_final_model_mse: 0.3563702404
mapping_matched/cpat_Q1/cmap_low_count: 279
mapping_matched/cpat_Q1/cmap_low_sample_mse: 0.352874279
mapping_matched/cpat_Q1/cmap_low_mapping_gain: -0.003728372278
mapping_matched/cpat_Q1/cmap_high_count: 278
mapping_matched/cpat_Q1/cmap_high_sample_mse: 0.5384553075
mapping_matched/cpat_Q1/cmap_high_mapping_gain: 0.00143180287
mapping_matched/cpat_Q2/cmap_low_count: 279
mapping_matched/cpat_Q2/cmap_low_sample_mse: 0.375115335
mapping_matched/cpat_Q2/cmap_low_mapping_gain: -0.002234202577
mapping_matched/cpat_Q2/cmap_high_count: 278
mapping_matched/cpat_Q2/cmap_high_sample_mse: 0.4491406977
mapping_matched/cpat_Q2/cmap_high_mapping_gain: 0.002314019017
mapping_matched/cpat_Q3/cmap_low_count: 279
mapping_matched/cpat_Q3/cmap_low_sample_mse: 0.3467751145
mapping_matched/cpat_Q3/cmap_low_mapping_gain: -0.0004589664459
mapping_matched/cpat_Q3/cmap_high_count: 278
mapping_matched/cpat_Q3/cmap_high_sample_mse: 0.3955471218
mapping_matched/cpat_Q3/cmap_high_mapping_gain: 0.002251167549
mapping_matched/cpat_Q4/cmap_low_count: 279
mapping_matched/cpat_Q4/cmap_low_sample_mse: 0.3367701769
mapping_matched/cpat_Q4/cmap_low_mapping_gain: 0.001728358679
mapping_matched/cpat_Q4/cmap_high_count: 278
mapping_matched/cpat_Q4/cmap_high_sample_mse: 0.3497361541
mapping_matched/cpat_Q4/cmap_high_mapping_gain: 0.003877825104
mapping_matched/cpat_Q5/cmap_low_count: 279
mapping_matched/cpat_Q5/cmap_low_sample_mse: 0.356346488
mapping_matched/cpat_Q5/cmap_low_mapping_gain: 0.003731325967
mapping_matched/cpat_Q5/cmap_high_count: 278
mapping_matched/cpat_Q5/cmap_high_sample_mse: 0.4120922983
mapping_matched/cpat_Q5/cmap_high_mapping_gain: 0.0006941424217
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2428
cinv/bucket_0.2_0.4_MSE: 0.3888024092
cinv/bucket_0.2_0.4_MAE: 0.4059733152
cinv/bucket_0.4_0.6_count: 357
cinv/bucket_0.4_0.6_MSE: 0.4076435566
cinv/bucket_0.4_0.6_MAE: 0.4102754891
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4454982281
cpat/quantile_Q1_MAE: 0.4236561358
cpat/quantile_Q1_c_pat_mean: 0.3215601742
cpat/quantile_Q1_c_map_mean: 0.3899361491
cpat/quantile_Q1_graph_gate_mean: 0.2284282893
cpat/quantile_Q1_correction_norm_mean: 1.94920516
cpat/quantile_Q1_raw_deviation_norm: 2.319456816
cpat/quantile_Q1_inv_MSE: 0.4454982281
cpat/quantile_Q1_env_MSE: 0.4604568481
cpat/quantile_Q1_env_gain: -0.0149586387
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4120615721
cpat/quantile_Q2_MAE: 0.4176291525
cpat/quantile_Q2_c_pat_mean: 0.352668792
cpat/quantile_Q2_c_map_mean: 0.4080846012
cpat/quantile_Q2_graph_gate_mean: 0.2481042445
cpat/quantile_Q2_correction_norm_mean: 2.113567114
cpat/quantile_Q2_raw_deviation_norm: 2.238213062
cpat/quantile_Q2_inv_MSE: 0.4120615721
cpat/quantile_Q2_env_MSE: 0.4365021288
cpat/quantile_Q2_env_gain: -0.02444056794
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.3711173236
cpat/quantile_Q3_MAE: 0.4025396109
cpat/quantile_Q3_c_pat_mean: 0.3690845072
cpat/quantile_Q3_c_map_mean: 0.4203879535
cpat/quantile_Q3_graph_gate_mean: 0.2600396276
cpat/quantile_Q3_correction_norm_mean: 2.221429348
cpat/quantile_Q3_raw_deviation_norm: 2.188570261
cpat/quantile_Q3_inv_MSE: 0.3711173236
cpat/quantile_Q3_env_MSE: 0.4025957882
cpat/quantile_Q3_env_gain: -0.03147845715
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.3432415426
cpat/quantile_Q4_MAE: 0.3862154782
cpat/quantile_Q4_c_pat_mean: 0.3839304745
cpat/quantile_Q4_c_map_mean: 0.4348907173
cpat/quantile_Q4_graph_gate_mean: 0.2693917155
cpat/quantile_Q4_correction_norm_mean: 2.297638893
cpat/quantile_Q4_raw_deviation_norm: 2.145343781
cpat/quantile_Q4_inv_MSE: 0.3432415426
cpat/quantile_Q4_env_MSE: 0.3817129135
cpat/quantile_Q4_env_gain: -0.03847136721
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.3841693401
cpat/quantile_Q5_MAE: 0.4025836587
cpat/quantile_Q5_c_pat_mean: 0.4089785516
cpat/quantile_Q5_c_map_mean: 0.4558286965
cpat/quantile_Q5_graph_gate_mean: 0.2863408327
cpat/quantile_Q5_correction_norm_mean: 2.440671682
cpat/quantile_Q5_raw_deviation_norm: 2.072535276
cpat/quantile_Q5_inv_MSE: 0.3841693401
cpat/quantile_Q5_env_MSE: 0.4251670837
cpat/quantile_Q5_env_gain: -0.04099777341
raw_variation/quantile_Q1_count: 557
raw_variation/quantile_Q1_inv_MSE: 0.4098117948
raw_variation/quantile_Q1_env_MSE: 0.4358538091
raw_variation/quantile_Q1_env_gain: -0.02604203299
raw_variation/quantile_Q1_final_MSE: 0.4098117948
raw_variation/quantile_Q1_raw_variation_norm: 2.014052868
raw_variation/quantile_Q1_c_pat_mean: 0.3908284605
raw_variation/quantile_Q2_count: 557
raw_variation/quantile_Q2_inv_MSE: 0.3765773773
raw_variation/quantile_Q2_env_MSE: 0.4147219956
raw_variation/quantile_Q2_env_gain: -0.03814458102
raw_variation/quantile_Q2_final_MSE: 0.3765773773
raw_variation/quantile_Q2_raw_variation_norm: 2.123742104
raw_variation/quantile_Q2_c_pat_mean: 0.384272635
raw_variation/quantile_Q3_count: 557
raw_variation/quantile_Q3_inv_MSE: 0.385876596
raw_variation/quantile_Q3_env_MSE: 0.4241629839
raw_variation/quantile_Q3_env_gain: -0.0382863991
raw_variation/quantile_Q3_final_MSE: 0.385876596
raw_variation/quantile_Q3_raw_variation_norm: 2.187119722
raw_variation/quantile_Q3_c_pat_mean: 0.3719134629
raw_variation/quantile_Q4_count: 557
raw_variation/quantile_Q4_inv_MSE: 0.4009741843
raw_variation/quantile_Q4_env_MSE: 0.4266292751
raw_variation/quantile_Q4_env_gain: -0.02565507591
raw_variation/quantile_Q4_final_MSE: 0.4009741843
raw_variation/quantile_Q4_raw_variation_norm: 2.254144907
raw_variation/quantile_Q4_c_pat_mean: 0.359361589
raw_variation/quantile_Q5_count: 557
raw_variation/quantile_Q5_inv_MSE: 0.3828479946
raw_variation/quantile_Q5_env_MSE: 0.4050667286
raw_variation/quantile_Q5_env_gain: -0.02221871167
raw_variation/quantile_Q5_final_MSE: 0.3828479946
raw_variation/quantile_Q5_raw_variation_norm: 2.385060072
raw_variation/quantile_Q5_c_pat_mean: 0.3298464119

[stage0_warmup]
loaded_a0: True
a0_checkpoint: /data/OuXiaoyu/Time-Series-Library-FPEM/checkpoints/long_term_forecast_ETTh1_96_96_A0_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_A0_0/checkpoint.pth
best_epoch: 10
train_loss: 0.3749852993578281
val_loss: 0.6914711628447879
test_loss: 0.38514424640346656
projector_parameter_norm: 9.903531074523926
pattern_representation_variance: 0.9867928624153137
projector_grad_norm: 0.0
