experiment: long_term_forecast_ETTh1_96_96_A3_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A3_B2_C2_P1_M0_V0_predmap_v1_map_0
c_shape/quantile_Q4_MAE: 0.3911630511
c_shape/quantile_Q4_mean: 0.7648418546
c_shape/quantile_Q5_count: 557
c_shape/quantile_Q5_MSE: 0.3791939616
c_shape/quantile_Q5_MAE: 0.3997495472
c_shape/quantile_Q5_mean: 0.8127527237
correlation/spearman_c_rec_sample_mse: 0.005205184388
correlation/spearman_c_rec_sample_mae: 0.05465074208
c_rec/quantile_Q1_count: 557
c_rec/quantile_Q1_MSE: 0.3882866502
c_rec/quantile_Q1_MAE: 0.4000757337
c_rec/quantile_Q1_mean: 0.9603015184
c_rec/quantile_Q2_count: 557
c_rec/quantile_Q2_MSE: 0.3955763578
c_rec/quantile_Q2_MAE: 0.4088999033
c_rec/quantile_Q2_mean: 0.9636864662
c_rec/quantile_Q3_count: 557
c_rec/quantile_Q3_MSE: 0.3906483352
c_rec/quantile_Q3_MAE: 0.4061263502
c_rec/quantile_Q3_mean: 0.9659285545
c_rec/quantile_Q4_count: 557
c_rec/quantile_Q4_MSE: 0.3800469041
c_rec/quantile_Q4_MAE: 0.4022573531
c_rec/quantile_Q4_mean: 0.9685951471
c_rec/quantile_Q5_count: 557
c_rec/quantile_Q5_MSE: 0.4023120105
c_rec/quantile_Q5_MAE: 0.4157966077
c_rec/quantile_Q5_mean: 0.9720452428
correlation/spearman_c_pred_sample_mse: 0.03643359533
correlation/spearman_c_pred_sample_mae: 0.03671773524
c_pred/quantile_Q1_count: 557
c_pred/quantile_Q1_MSE: 0.3918657601
c_pred/quantile_Q1_MAE: 0.4086190164
c_pred/quantile_Q1_mean: 0.5168066621
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.365655154
c_pred/quantile_Q2_MAE: 0.3969335854
c_pred/quantile_Q2_mean: 0.518558085
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.3877080679
c_pred/quantile_Q3_MAE: 0.4089227617
c_pred/quantile_Q3_mean: 0.5200166106
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.3812161684
c_pred/quantile_Q4_MAE: 0.3992167711
c_pred/quantile_Q4_mean: 0.5219618678
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.4304251075
c_pred/quantile_Q5_MAE: 0.4194638133
c_pred/quantile_Q5_mean: 0.5247787237
correlation/spearman_c_pat_sample_mse: -0.06669088667
correlation/spearman_c_pat_sample_mae: -0.1021065651
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4456475377
c_pat/quantile_Q1_MAE: 0.4238082469
c_pat/quantile_Q1_mean: 0.3215601742
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4123620689
c_pat/quantile_Q2_MAE: 0.4178386331
c_pat/quantile_Q2_mean: 0.352668792
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.3714762926
c_pat/quantile_Q3_MAE: 0.4027600884
c_pat/quantile_Q3_mean: 0.3690845072
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.3432933986
c_pat/quantile_Q4_MAE: 0.3862861395
c_pat/quantile_Q4_mean: 0.3839304745
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.3840909898
c_pat/quantile_Q5_MAE: 0.4024628401
c_pat/quantile_Q5_mean: 0.4089785516
mapping_conditional/c_map/Q1_count: 557
mapping_conditional/c_map/Q1_pattern_only_mse: 1.098469138
mapping_conditional/c_map/Q1_mapping_mse: 1.101429939
mapping_conditional/c_map/Q1_mapping_gain: -0.002960779471
mapping_conditional/c_map/Q1_final_model_mse: 0.3589927852
mapping_conditional/c_map/Q2_count: 557
mapping_conditional/c_map/Q2_pattern_only_mse: 1.16493237
mapping_conditional/c_map/Q2_mapping_mse: 1.16521287
mapping_conditional/c_map/Q2_mapping_gain: -0.0002804433752
mapping_conditional/c_map/Q2_final_model_mse: 0.4122117162
mapping_conditional/c_map/Q3_count: 557
mapping_conditional/c_map/Q3_pattern_only_mse: 1.100668073
mapping_conditional/c_map/Q3_mapping_mse: 1.097992897
mapping_conditional/c_map/Q3_mapping_gain: 0.002675371245
mapping_conditional/c_map/Q3_final_model_mse: 0.3963604867
mapping_conditional/c_map/Q4_count: 557
mapping_conditional/c_map/Q4_pattern_only_mse: 1.093952775
mapping_conditional/c_map/Q4_mapping_mse: 1.089923382
mapping_conditional/c_map/Q4_mapping_gain: 0.004029260948
mapping_conditional/c_map/Q4_final_model_mse: 0.391516149
mapping_conditional/c_map/Q5_count: 557
mapping_conditional/c_map/Q5_pattern_only_mse: 1.054763317
mapping_conditional/c_map/Q5_mapping_mse: 1.053433537
mapping_conditional/c_map/Q5_mapping_gain: 0.001329790335
mapping_conditional/c_map/Q5_final_model_mse: 0.3977891207
mapping_conditional/u_map/Q1_count: 557
mapping_conditional/u_map/Q1_pattern_only_mse: 1.06709826
mapping_conditional/u_map/Q1_mapping_mse: 1.066007018
mapping_conditional/u_map/Q1_mapping_gain: 0.001091219834
mapping_conditional/u_map/Q1_final_model_mse: 0.4086004496
mapping_conditional/u_map/Q2_count: 557
mapping_conditional/u_map/Q2_pattern_only_mse: 1.096745014
mapping_conditional/u_map/Q2_mapping_mse: 1.092333317
mapping_conditional/u_map/Q2_mapping_gain: 0.004411680158
mapping_conditional/u_map/Q2_final_model_mse: 0.386031121
mapping_conditional/u_map/Q3_count: 557
mapping_conditional/u_map/Q3_pattern_only_mse: 1.091194391
mapping_conditional/u_map/Q3_mapping_mse: 1.088569522
mapping_conditional/u_map/Q3_mapping_gain: 0.002624917077
mapping_conditional/u_map/Q3_final_model_mse: 0.3944832683
mapping_conditional/u_map/Q4_count: 557
mapping_conditional/u_map/Q4_pattern_only_mse: 1.163540363
mapping_conditional/u_map/Q4_mapping_mse: 1.163858652
mapping_conditional/u_map/Q4_mapping_gain: -0.0003184629022
mapping_conditional/u_map/Q4_final_model_mse: 0.4114468396
mapping_conditional/u_map/Q5_count: 557
mapping_conditional/u_map/Q5_pattern_only_mse: 1.094207764
mapping_conditional/u_map/Q5_mapping_mse: 1.097223878
mapping_conditional/u_map/Q5_mapping_gain: -0.003016154747
mapping_conditional/u_map/Q5_final_model_mse: 0.3563085496
mapping_matched/cpat_Q1/cmap_low_count: 279
mapping_matched/cpat_Q1/cmap_low_sample_mse: 0.3529445529
mapping_matched/cpat_Q1/cmap_low_mapping_gain: -0.003728372278
mapping_matched/cpat_Q1/cmap_high_count: 278
mapping_matched/cpat_Q1/cmap_high_sample_mse: 0.5386838913
mapping_matched/cpat_Q1/cmap_high_mapping_gain: 0.00143180287
mapping_matched/cpat_Q2/cmap_low_count: 279
mapping_matched/cpat_Q2/cmap_low_sample_mse: 0.3748509586
mapping_matched/cpat_Q2/cmap_low_mapping_gain: -0.002234202577
mapping_matched/cpat_Q2/cmap_high_count: 278
mapping_matched/cpat_Q2/cmap_high_sample_mse: 0.4500080943
mapping_matched/cpat_Q2/cmap_high_mapping_gain: 0.002314019017
mapping_matched/cpat_Q3/cmap_low_count: 279
mapping_matched/cpat_Q3/cmap_low_sample_mse: 0.3466354012
mapping_matched/cpat_Q3/cmap_low_mapping_gain: -0.0004589664459
mapping_matched/cpat_Q3/cmap_high_count: 278
mapping_matched/cpat_Q3/cmap_high_sample_mse: 0.3964065313
mapping_matched/cpat_Q3/cmap_high_mapping_gain: 0.002251167549
mapping_matched/cpat_Q4/cmap_low_count: 279
mapping_matched/cpat_Q4/cmap_low_sample_mse: 0.3363708854
mapping_matched/cpat_Q4/cmap_low_mapping_gain: 0.001728358679
mapping_matched/cpat_Q4/cmap_high_count: 278
mapping_matched/cpat_Q4/cmap_high_sample_mse: 0.3502408564
mapping_matched/cpat_Q4/cmap_high_mapping_gain: 0.003877825104
mapping_matched/cpat_Q5/cmap_low_count: 279
mapping_matched/cpat_Q5/cmap_low_sample_mse: 0.3561863303
mapping_matched/cpat_Q5/cmap_low_mapping_gain: 0.003731325967
mapping_matched/cpat_Q5/cmap_high_count: 278
mapping_matched/cpat_Q5/cmap_high_sample_mse: 0.4120959938
mapping_matched/cpat_Q5/cmap_high_mapping_gain: 0.0006941424217
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2428
cinv/bucket_0.2_0.4_MSE: 0.3889794648
cinv/bucket_0.2_0.4_MAE: 0.4061173201
cinv/bucket_0.4_0.6_count: 357
cinv/bucket_0.4_0.6_MSE: 0.4076599777
cinv/bucket_0.4_0.6_MAE: 0.4101261497
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4456475377
cpat/quantile_Q1_MAE: 0.4238082469
cpat/quantile_Q1_c_pat_mean: 0.3215601742
cpat/quantile_Q1_c_map_mean: 0.3899361491
cpat/quantile_Q1_graph_gate_mean: 0.214126125
cpat/quantile_Q1_correction_norm_mean: 1.880145788
cpat/quantile_Q1_raw_deviation_norm: 2.319456816
cpat/quantile_Q1_inv_MSE: 0.4456475377
cpat/quantile_Q1_env_MSE: 0.4595393836
cpat/quantile_Q1_env_gain: -0.01389187761
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4123620689
cpat/quantile_Q2_MAE: 0.4178386331
cpat/quantile_Q2_c_pat_mean: 0.352668792
cpat/quantile_Q2_c_map_mean: 0.4080846012
cpat/quantile_Q2_graph_gate_mean: 0.2332013547
cpat/quantile_Q2_correction_norm_mean: 2.042506218
cpat/quantile_Q2_raw_deviation_norm: 2.238213062
cpat/quantile_Q2_inv_MSE: 0.4123620689
cpat/quantile_Q2_env_MSE: 0.4354407787
cpat/quantile_Q2_env_gain: -0.02307871543
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.3714762926
cpat/quantile_Q3_MAE: 0.4027600884
cpat/quantile_Q3_c_pat_mean: 0.3690845072
cpat/quantile_Q3_c_map_mean: 0.4203879535
cpat/quantile_Q3_graph_gate_mean: 0.2444704622
cpat/quantile_Q3_correction_norm_mean: 2.147568226
cpat/quantile_Q3_raw_deviation_norm: 2.188570261
cpat/quantile_Q3_inv_MSE: 0.3714762926
cpat/quantile_Q3_env_MSE: 0.4019105732
cpat/quantile_Q3_env_gain: -0.0304343123
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.3432933986
cpat/quantile_Q4_MAE: 0.3862861395
cpat/quantile_Q4_c_pat_mean: 0.3839304745
cpat/quantile_Q4_c_map_mean: 0.4348907173
cpat/quantile_Q4_graph_gate_mean: 0.253788799
cpat/quantile_Q4_correction_norm_mean: 2.223630667
cpat/quantile_Q4_raw_deviation_norm: 2.145343781
cpat/quantile_Q4_inv_MSE: 0.3432933986
cpat/quantile_Q4_env_MSE: 0.3803981245
cpat/quantile_Q4_env_gain: -0.03710473329
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.3840909898
cpat/quantile_Q5_MAE: 0.4024628401
cpat/quantile_Q5_c_pat_mean: 0.4089785516
cpat/quantile_Q5_c_map_mean: 0.4558286965
cpat/quantile_Q5_graph_gate_mean: 0.2702557743
cpat/quantile_Q5_correction_norm_mean: 2.36410737
cpat/quantile_Q5_raw_deviation_norm: 2.072535276
cpat/quantile_Q5_inv_MSE: 0.3840909898
cpat/quantile_Q5_env_MSE: 0.4239263535
cpat/quantile_Q5_env_gain: -0.03983537853
raw_variation/quantile_Q1_count: 557
raw_variation/quantile_Q1_inv_MSE: 0.4098251462
raw_variation/quantile_Q1_env_MSE: 0.4355477691
raw_variation/quantile_Q1_env_gain: -0.02572263777
raw_variation/quantile_Q1_final_MSE: 0.4098251462
raw_variation/quantile_Q1_raw_variation_norm: 2.014052868
raw_variation/quantile_Q1_c_pat_mean: 0.3908284605
raw_variation/quantile_Q2_count: 557
raw_variation/quantile_Q2_inv_MSE: 0.3765748441
raw_variation/quantile_Q2_env_MSE: 0.4130522013
raw_variation/quantile_Q2_env_gain: -0.03647736832
raw_variation/quantile_Q2_final_MSE: 0.3765748441
raw_variation/quantile_Q2_raw_variation_norm: 2.123742104
raw_variation/quantile_Q2_c_pat_mean: 0.384272635
raw_variation/quantile_Q3_count: 557
raw_variation/quantile_Q3_inv_MSE: 0.3860622048
raw_variation/quantile_Q3_env_MSE: 0.4229100347
raw_variation/quantile_Q3_env_gain: -0.03684783354
raw_variation/quantile_Q3_final_MSE: 0.3860622048
raw_variation/quantile_Q3_raw_variation_norm: 2.187119722
raw_variation/quantile_Q3_c_pat_mean: 0.3719134629
raw_variation/quantile_Q4_count: 557
raw_variation/quantile_Q4_inv_MSE: 0.4014539719
raw_variation/quantile_Q4_env_MSE: 0.4257921576
raw_variation/quantile_Q4_env_gain: -0.0243381802
raw_variation/quantile_Q4_final_MSE: 0.4014539719
raw_variation/quantile_Q4_raw_variation_norm: 2.254144907
raw_variation/quantile_Q4_c_pat_mean: 0.359361589
raw_variation/quantile_Q5_count: 557
raw_variation/quantile_Q5_inv_MSE: 0.3829540908
raw_variation/quantile_Q5_env_MSE: 0.4039130807
raw_variation/quantile_Q5_env_gain: -0.02095899172
raw_variation/quantile_Q5_final_MSE: 0.3829540908
raw_variation/quantile_Q5_raw_variation_norm: 2.385060072
raw_variation/quantile_Q5_c_pat_mean: 0.3298464119

[stage0_warmup]
loaded_a0: True
a0_checkpoint: /data/OuXiaoyu/Time-Series-Library-FPEM/checkpoints/long_term_forecast_ETTh1_96_96_A0_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_A0_0/checkpoint.pth
best_epoch: 10
train_loss: 0.3749852996952129
val_loss: 0.691471164199439
test_loss: 0.38514424758878624
projector_parameter_norm: 9.903531074523926
pattern_representation_variance: 0.9867928624153137
projector_grad_norm: 0.0
