experiment: long_term_forecast_ETTh1_96_96_A5_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_patchauto_A5_cinv_B2_patternonly_zinv_C2_stablerelcorr_variant_V1_rawdev_rawvar_v1_0
c_pred/quantile_Q1_mean: 0.5022836328
c_pred/quantile_Q2_count: 557
c_pred/quantile_Q2_MSE: 0.3752559125
c_pred/quantile_Q2_MAE: 0.4029731452
c_pred/quantile_Q2_mean: 0.5023802519
c_pred/quantile_Q3_count: 557
c_pred/quantile_Q3_MSE: 0.3740024567
c_pred/quantile_Q3_MAE: 0.402420789
c_pred/quantile_Q3_mean: 0.5024573207
c_pred/quantile_Q4_count: 557
c_pred/quantile_Q4_MSE: 0.3931678236
c_pred/quantile_Q4_MAE: 0.4105799794
c_pred/quantile_Q4_mean: 0.5025250912
c_pred/quantile_Q5_count: 557
c_pred/quantile_Q5_MSE: 0.4412814379
c_pred/quantile_Q5_MAE: 0.4233419299
c_pred/quantile_Q5_mean: 0.5026166439
correlation/spearman_c_pat_sample_mse: -0.06617125745
correlation/spearman_c_pat_sample_mae: -0.1028596532
c_pat/quantile_Q1_count: 557
c_pat/quantile_Q1_MSE: 0.4552695155
c_pat/quantile_Q1_MAE: 0.4295755923
c_pat/quantile_Q1_mean: 0.3119338155
c_pat/quantile_Q2_count: 557
c_pat/quantile_Q2_MSE: 0.4052524865
c_pat/quantile_Q2_MAE: 0.4170107245
c_pat/quantile_Q2_mean: 0.3419167399
c_pat/quantile_Q3_count: 557
c_pat/quantile_Q3_MSE: 0.3757499456
c_pat/quantile_Q3_MAE: 0.4047265947
c_pat/quantile_Q3_mean: 0.3574929833
c_pat/quantile_Q4_count: 557
c_pat/quantile_Q4_MSE: 0.3491476178
c_pat/quantile_Q4_MAE: 0.389977932
c_pat/quantile_Q4_mean: 0.3718483448
c_pat/quantile_Q5_count: 557
c_pat/quantile_Q5_MSE: 0.3842788637
c_pat/quantile_Q5_MAE: 0.4046137333
c_pat/quantile_Q5_mean: 0.3956956863
cinv/bucket_0.0_0.2_count: 0
cinv/bucket_0.0_0.2_MSE: nan
cinv/bucket_0.0_0.2_MAE: nan
cinv/bucket_0.2_0.4_count: 2615
cinv/bucket_0.2_0.4_MSE: 0.3898305595
cinv/bucket_0.2_0.4_MAE: 0.4077903628
cinv/bucket_0.4_0.6_count: 170
cinv/bucket_0.4_0.6_MSE: 0.4571476281
cinv/bucket_0.4_0.6_MAE: 0.430570364
cinv/bucket_0.6_0.8_count: 0
cinv/bucket_0.6_0.8_MSE: nan
cinv/bucket_0.6_0.8_MAE: nan
cinv/bucket_0.8_1.0_count: 0
cinv/bucket_0.8_1.0_MSE: nan
cinv/bucket_0.8_1.0_MAE: nan
cpat/quantile_Q1_count: 557
cpat/quantile_Q1_MSE: 0.4552695155
cpat/quantile_Q1_MAE: 0.4295755923
cpat/quantile_Q1_c_pat_mean: 0.3119338155
cpat/quantile_Q1_c_map_mean: 0.390011698
cpat/quantile_Q1_graph_gate_mean: 0.2427437752
cpat/quantile_Q1_correction_norm_mean: 2.348496437
cpat/quantile_Q1_raw_deviation_norm: 2.317148209
cpat/quantile_Q1_inv_MSE: 0.4524368644
cpat/quantile_Q1_env_MSE: 0.4552695155
cpat/quantile_Q1_env_gain: -0.002832582686
cpat/quantile_Q2_count: 557
cpat/quantile_Q2_MSE: 0.4052524865
cpat/quantile_Q2_MAE: 0.4170107245
cpat/quantile_Q2_c_pat_mean: 0.3419167399
cpat/quantile_Q2_c_map_mean: 0.4078140259
cpat/quantile_Q2_graph_gate_mean: 0.2651085556
cpat/quantile_Q2_correction_norm_mean: 2.569463491
cpat/quantile_Q2_raw_deviation_norm: 2.23446846
cpat/quantile_Q2_inv_MSE: 0.4025148153
cpat/quantile_Q2_env_MSE: 0.4052524865
cpat/quantile_Q2_env_gain: -0.002737685107
cpat/quantile_Q3_count: 557
cpat/quantile_Q3_MSE: 0.3757499456
cpat/quantile_Q3_MAE: 0.4047265947
cpat/quantile_Q3_c_pat_mean: 0.3574929833
cpat/quantile_Q3_c_map_mean: 0.4199477136
cpat/quantile_Q3_graph_gate_mean: 0.2777661383
cpat/quantile_Q3_correction_norm_mean: 2.704854965
cpat/quantile_Q3_raw_deviation_norm: 2.186264515
cpat/quantile_Q3_inv_MSE: 0.3727751076
cpat/quantile_Q3_env_MSE: 0.3757499456
cpat/quantile_Q3_env_gain: -0.002974802162
cpat/quantile_Q4_count: 557
cpat/quantile_Q4_MSE: 0.3491476178
cpat/quantile_Q4_MAE: 0.389977932
cpat/quantile_Q4_c_pat_mean: 0.3718483448
cpat/quantile_Q4_c_map_mean: 0.4357170165
cpat/quantile_Q4_graph_gate_mean: 0.2879297435
cpat/quantile_Q4_correction_norm_mean: 2.790014982
cpat/quantile_Q4_raw_deviation_norm: 2.141178608
cpat/quantile_Q4_inv_MSE: 0.3459420502
cpat/quantile_Q4_env_MSE: 0.3491476178
cpat/quantile_Q4_env_gain: -0.003205537796
cpat/quantile_Q5_count: 557
cpat/quantile_Q5_MSE: 0.3842788637
cpat/quantile_Q5_MAE: 0.4046137333
cpat/quantile_Q5_c_pat_mean: 0.3956956863
cpat/quantile_Q5_c_map_mean: 0.4569642842
cpat/quantile_Q5_graph_gate_mean: 0.3061044514
cpat/quantile_Q5_correction_norm_mean: 2.951016426
cpat/quantile_Q5_raw_deviation_norm: 2.06748724
cpat/quantile_Q5_inv_MSE: 0.3797415197
cpat/quantile_Q5_env_MSE: 0.3842788637
cpat/quantile_Q5_env_gain: -0.004537352826
raw_variation/quantile_Q1_count: 557
raw_variation/quantile_Q1_inv_MSE: 0.4067030847
raw_variation/quantile_Q1_env_MSE: 0.4100540876
raw_variation/quantile_Q1_env_gain: -0.003351011313
raw_variation/quantile_Q1_final_MSE: 0.4100540876
raw_variation/quantile_Q1_raw_variation_norm: 2.009226561
raw_variation/quantile_Q1_c_pat_mean: 0.3786786795
raw_variation/quantile_Q2_count: 557
raw_variation/quantile_Q2_inv_MSE: 0.3768851161
raw_variation/quantile_Q2_env_MSE: 0.3785318136
raw_variation/quantile_Q2_env_gain: -0.001646726625
raw_variation/quantile_Q2_final_MSE: 0.3785318136
raw_variation/quantile_Q2_raw_variation_norm: 2.119791031
raw_variation/quantile_Q2_c_pat_mean: 0.3717310727
raw_variation/quantile_Q3_count: 557
raw_variation/quantile_Q3_inv_MSE: 0.384354651
raw_variation/quantile_Q3_env_MSE: 0.3867294192
raw_variation/quantile_Q3_env_gain: -0.002374753589
raw_variation/quantile_Q3_final_MSE: 0.3867294192
raw_variation/quantile_Q3_raw_variation_norm: 2.183797121
raw_variation/quantile_Q3_c_pat_mean: 0.3603678942
raw_variation/quantile_Q4_count: 557
raw_variation/quantile_Q4_inv_MSE: 0.4025109708
raw_variation/quantile_Q4_env_MSE: 0.4071264565
raw_variation/quantile_Q4_env_gain: -0.00461550802
raw_variation/quantile_Q4_final_MSE: 0.4071264565
raw_variation/quantile_Q4_raw_variation_norm: 2.251012564
raw_variation/quantile_Q4_c_pat_mean: 0.3482255638
raw_variation/quantile_Q5_count: 557
raw_variation/quantile_Q5_inv_MSE: 0.3829565942
raw_variation/quantile_Q5_env_MSE: 0.3872565627
raw_variation/quantile_Q5_env_gain: -0.00429996103
raw_variation/quantile_Q5_final_MSE: 0.3872565627
raw_variation/quantile_Q5_raw_variation_norm: 2.38271904
raw_variation/quantile_Q5_c_pat_mean: 0.3198843896

[stage0_warmup]
loaded_a0: True
a0_checkpoint: /data/OuXiaoyu/Time-Series-Library-FPEM/checkpoints/long_term_forecast_ETTh1_96_96_A0_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_A0_0/checkpoint.pth
best_epoch: 10
train_loss: 0.3750504102347032
val_loss: 0.6913472903384403
test_loss: 0.38533107800917193
projector_parameter_norm: 9.903531074523926
pattern_representation_variance: 0.986792802810669
projector_grad_norm: 0.0
